채용공고고유번호,기업정보URL,기업명,채용공고제목,업종직종정보명,경력조건정보명,경력년수정보명,경력년수,급여유형정보명,급여수준정보명,급여수준명,연봉면접결정여부,학력제한정보명,해당채용공고키워드명,상세내용,접수방법정보명,근무형태명,모집인원명,채용직급직책명,근무지역명,서류접수마감일자,잡코리아채용공고URL,잡코리아채용공고QR코드내용,채용공고등록일자,채용공고최종수정일자,조회수,공유수,사업자등록번호,등록저장일시,수정저장일시,사용여부,삭제여부,데이터기준일자
36865695,http://www.jobkorea.co.kr/Recruit/Co_Read/C/solo3304?Oem_Code=C900&api=232,브레인학원,평택브레인스쿨 사고력 교사를 모집합니다:),,관계없음,,0,회사 내규에 따름,,0;0,Y,학력무관,유아교육;학원강사;회원모집상담;과학;국어;전임강사;회원관리;회원유치,,잡코리아 온라인 접수,정규직,1,사원급     ,평택시     ,2021-03-03,http://www.jobkorea.co.kr/Recruit/GI_Read/33340890?Oem_Code=C900&api=232,,2020-12-03,2021-03-01,0,0,329-**-*****,2021-03-02 02:00,2021-03-03 02:00,Y,Y,2021-03-02
36897007,http://www.jobkorea.co.kr/Recruit/Co_Read/C/perfumehub01161?Oem_Code=C900&api=232,퍼퓸허브,상품 입출고 보조 아르바이트 채용,,관계없음,,0,시급,9000원,9000;0,N,학력무관,MD;포장,,잡코리아 온라인 접수; E-메일 입사지원,아르바이트,2,,고양시 덕양구,2021-03-07,http://www.jobkorea.co.kr/Recruit/GI_Read/33376537?Oem_Code=C900&api=232,,2020-12-07,2021-03-02,0,0,282-**-*****,2021-03-03 02:01,2021-03-03 02:01,Y,N,2021-03-03
36916099,http://www.jobkorea.co.kr/Recruit/Co_Read/C/bestclass3?Oem_Code=C900&api=232,베스트브라더스,[TM]텔레마케팅/아웃바운드 경력직/신입 채용,,신입/경력,1년 이상,1,연봉,2400만원 ~ 2600만원,2400;2600,N,학력무관,아웃바운드TM;해피콜;고객상담;고객응대;고객지원,,잡코리아 온라인 접수,정규직,2,사원급; 주임~대리급,경기도 전지역; 성남시 분당구; 성남시 수정구; 성남시 중원구; 용인시 기흥구; 용인시 수지구; 용인시 처인구; 서울특별시 전지역; 강남구; 강동구; 광진구; 동작구; 서초구; 성동구; 송파구,2070-01-01,http://www.jobkorea.co.kr/Recruit/GI_Read/33398044?Oem_Code=C900&api=232,,2020-12-10,2021-03-02,0,0,829-**-*****,2021-03-03 02:00,2021-03-03 02:00,Y,N,2021-03-03
36929474,http://www.jobkorea.co.kr/Recruit/Co_Read/C/noblesse0526?Oem_Code=C900&api=232,프라자 스팀 세차장,수원시 세차 및 픽업 딜리버리 (운전만) 직원및 알바 구합니다,,관계없음,,0,연봉,230만원 ~ 300만원,230;300,Y,학력무관,세차,,방문접수,정규직; 아르바이트,○,,수원시 권선구,2070-01-01,http://www.jobkorea.co.kr/Recruit/GI_Read/33413150?Oem_Code=C900&api=232,,2020-12-11,2021-03-02,0,0,660-**-*****,2021-03-03 02:00,2021-03-03 02:00,Y,N,2021-03-03
36948780,http://www.jobkorea.co.kr/Recruit/Co_Read/C/sqlab5117?Oem_Code=C900&api=232,선함의원(에스큐랩;SQLab),SQlab에서 병의원 검체관리 신입;경력 모집합니다.,,신입/경력,1년 이상,1,연봉,2720만원 ~ 3360만원,2720;3360,Y,학력무관,바이오;고객관리;영업관리,,잡코리아 온라인 접수; E-메일 입사지원; 방문접수,정규직,1,사원급; 팀원,용인시 기흥구; 안산시 상록구; 군포시; 시흥시; 수원시 권선구; 안양시 동안구; 안양시 만안구,2021-03-15,http://www.jobkorea.co.kr/Recruit/GI_Read/33435185?Oem_Code=C900&api=232,,2020-12-15,2021-02-28,0,0,142-**-*****,2021-03-01 02:00,2021-03-02 02:00,Y,Y,2021-03-01
36994622,http://www.jobkorea.co.kr/Recruit/Co_Read/C/kkkk0071052?Oem_Code=C900&api=232,㈜드림아이티솔루션,포스/키오스크 설치및 관리 하실 사원 모집합니다.,,신입,,0,월급,200만원,200;0,Y,고졸,소프트웨어개발;솔루션;asp;ERP;SI;관리;영업지원;POS;기술지원;설치;유지보수;A·S,,잡코리아 온라인 접수,계약직,2,사원급     ,성남시 중원구,2021-03-21,http://www.jobkorea.co.kr/Recruit/GI_Read/33487206?Oem_Code=C900&api=232,,2020-12-21,2021-03-02,0,0,810-**-*****,2021-03-03 02:00,2021-03-03 02:00,Y,N,2021-03-03
37029235,http://www.jobkorea.co.kr/Recruit/Co_Read/C/jrkorea90?Oem_Code=C900&api=232,퍼스트에듀,인천/부천지역- 국어/영어/수학/사탐/과탐 과외선생님 모집,,경력,3년 이상,3,월급,150만원 ~ 500만원,150;500,Y,대졸(4년),교사;방문교사;학습지;회원모집상담;공부방교사;과외교사;영어강사;학습지교사,,잡코리아 온라인 접수; E-메일 입사지원; 홈페이지 지원,프리랜서,○○,사원급; 팀원; 팀장/매니저/실장,시흥시; 인천광역시 전지역; 계양구; 남구; 남동구; 연수구; 서구; 부평구; 중구; 동구; 경기도 전지역,2021-03-28,http://www.jobkorea.co.kr/Recruit/GI_Read/33526820?Oem_Code=C900&api=232,,2020-12-28,2021-03-02,0,0,188-**-*****,2021-03-03 02:00,2021-03-03 02:00,Y,N,2021-03-03
37046885,http://www.jobkorea.co.kr/Recruit/Co_Read/C/diamondpip?Oem_Code=C900&api=232,한국다이아몬드파이프㈜,영업관리 사무직 인원 모집,,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,학력무관,자동차;물류관리;상품입출고;자재관리;납품관리;매출관리;영업관리;영업지원;원가관리,,잡코리아 온라인 접수,정규직,1,사원급; 주임~대리급; 팀원,화성시     ,2021-03-30,http://www.jobkorea.co.kr/Recruit/GI_Read/33546764?Oem_Code=C900&api=232,,2020-12-30,2021-03-02,0,0,131-**-*****,2021-03-03 02:00,2021-03-03 02:00,Y,N,2021-03-03
37052824,http://www.jobkorea.co.kr/Recruit/Co_Read/C/jksafe2008?Oem_Code=C900&api=232,정건안전㈜,정건안전(주) - 롯데건설 정자동 더블트리호텔 개발사업현장 안전감시단을 모집합니다,,경력,1년 이상,1,연봉,3240만원,3240;0,Y,학력무관,건설현장;안전감시;건설안전;산업안전;산업안전기사;시설관리,,잡코리아 온라인 접수,계약직,○,면접 후 결정; 팀원; 팀장/매니저/실장,성남시 분당구,2021-03-31,http://www.jobkorea.co.kr/Recruit/GI_Read/33553518?Oem_Code=C900&api=232,,2020-12-31,2021-03-02,0,0,109-**-*****,2021-03-03 02:00,2021-03-03 02:00,Y,N,2021-03-03
37080935,http://www.jobkorea.co.kr/Recruit/Co_Read/C/jbpark2000?Oem_Code=C900&api=232,정건안전㈜,정건안전(주) - 현대건설 수원115-6구역  재개발 현장 안전 감시단 모집합니다,,신입/경력,1년 이상,1,연봉,3120만원,3120;0,N,학력무관,안전감시;정건안전㈜;건설안전;건설현장;현장관리;산업안전;산업안전기사;시설관리,,잡코리아 온라인 접수; E-메일 입사지원; FAX 접수,계약직,○,면접 후 결정; 팀원,수원시 팔달구,2021-04-06,http://www.jobkorea.co.kr/Recruit/GI_Read/33586299?Oem_Code=C900&api=232,,2021-01-06,2021-03-02,0,0,109-**-*****,2021-03-03 02:00,2021-03-03 02:00,Y,N,2021-03-03
37080938,http://www.jobkorea.co.kr/Recruit/Co_Read/C/jksafe2008?Oem_Code=C900&api=232,정건안전㈜,정건안전(주) - 롯데건설인재개발원 오산캠퍼스 리빌딩 현장에서 안전감시단을 모집합니다,,신입/경력,1년 이상,1,연봉,3000만원 ~ 3400만원,3000;3400,Y,고졸,안전감시;정건안전;건설;건설안전;산업안전;시설관리,,잡코리아 온라인 접수; E-메일 입사지원; FAX 접수,계약직,○,면접 후 결정; 팀원; 팀장/매니저/실장,오산시     ,2021-04-06,http://www.jobkorea.co.kr/Recruit/GI_Read/33586303?Oem_Code=C900&api=232,,2021-01-06,2021-03-02,0,0,109-**-*****,2021-03-03 02:00,2021-03-03 02:00,Y,N,2021-03-03
37088603,http://www.jobkorea.co.kr/Recruit/Co_Read/C/jksafe08?Oem_Code=C900&api=232,정건안전,정건안전(주) -CJ건설 제넨바이오 코어센터 현장 안전감시단을 모집합니다,,경력,1년 이상,1,월급,280만원,280;0,Y,학력무관,정건안전;건설안전;산업안전;일용직,,잡코리아 온라인 접수; E-메일 입사지원; FAX 접수,계약직,○,면접 후 결정; 팀원; 팀장/매니저/실장,평택시     ,2021-04-06,http://www.jobkorea.co.kr/Recruit/GI_Read/33594911?Oem_Code=C900&api=232,,2021-01-06,2021-03-02,0,0,109-**-*****,2021-03-03 02:00,2021-03-03 02:00,Y,N,2021-03-03
37119747,http://www.jobkorea.co.kr/Recruit/Co_Read/C/yh8464?Oem_Code=C900&api=232,㈜대호정밀,품질보증 업무 인재 채용,,경력,1년 이상,1,연봉,3500만원 ~ 4000만원,3500;4000,Y,대졸(2~3년),자동차부품;품질관리;품질보증,,잡코리아 온라인 접수,정규직,1,면접 후 결정,안산시 단원구,2021-04-11,http://www.jobkorea.co.kr/Recruit/GI_Read/33630587?Oem_Code=C900&api=232,,2021-01-11,2021-03-02,0,0,140-**-*****,2021-03-03 02:00,2021-03-03 02:00,Y,N,2021-03-03
37120156,http://www.jobkorea.co.kr/Recruit/Co_Read/C/tjrlrma?Oem_Code=C900&api=232,㈜서울기업금융서비스,[2021년기업체강사상반기채용공고]기업 법정의무교육 브리핑 강사채용,,관계없음,,0,회사 내규에 따름,,0;0,N,대졸(2~3년),금융;금융영업;CS교육,,잡코리아 온라인 접수,프리랜서,○○○,사원급; 주임~대리급; 과장~차장급; 면접 후 결정; 팀원,영등포구; 서울특별시 전지역; 경기도 전지역; 인천광역시 전지역,2021-04-11,http://www.jobkorea.co.kr/Recruit/GI_Read/33631033?Oem_Code=C900&api=232,,2021-01-11,2021-02-28,0,0,215-**-*****,2021-03-01 02:00,2021-03-02 02:00,Y,Y,2021-03-01
