채용공고고유번호,기업정보URL,기업명,채용공고제목,업종직종정보명,경력조건정보명,경력년수정보명,경력년수,급여유형정보명,급여수준정보명,급여수준명,연봉면접결정여부,학력제한정보명,해당채용공고키워드명,상세내용,접수방법정보명,근무형태명,모집인원명,채용직급직책명,근무지역명,서류접수마감일자,잡코리아채용공고URL,잡코리아채용공고QR코드내용,채용공고등록일자,채용공고최종수정일자,조회수,공유수,사업자등록번호,등록저장일시,수정저장일시,사용여부,삭제여부,데이터기준일자
37266897,http://www.jobkorea.co.kr/Recruit/Co_Read/C/vespainc?Oem_Code=C900&api=232,베스파,[베스파] 게임 사업/마케팅 인재 모집 - 사업기획/ 모바일 마켓관리/ 중화권&영어권&대만 서비스 및 사업PM,,관계없음,,0,회사 내규에 따름,,0;0,Y,학력무관,중화권 서비스 PM;영어권 사업 PM;대만 사업 PM;사업 BM;스토어관리 및 전략;게임마케팅;모바일앱게임;광고기획;마케팅기획;바이럴마케팅;시장분석;중국어;해외마케팅;게임운영;모바일게임;영상편집,,홈페이지 지원,정규직,○,,서울특별시 전지역; 강남구; 관악구; 광진구; 동작구; 서초구; 송파구; 용산구; 중구; 인천광역시 전지역; 경기도 전지역; 성남시 분당구; 성남시 수정구; 성남시 중원구,2021-04-30,http://www.jobkorea.co.kr/Recruit/GI_Read/33798728?Oem_Code=C900&api=232,,2021-02-01,2021-03-31,0,0,120-**-*****,2021-04-01 02:00,2021-04-02 02:00,Y,Y,2021-04-01
37266905,http://www.jobkorea.co.kr/Recruit/Co_Read/C/vespainc?Oem_Code=C900&api=232,베스파,[베스파] 게임 기획 인재 모집 - 설정기획/ 시스템 기획/ 컨텐츠 기획/ 레벨디자인/ 시스템/ 컷씬&스토리보드/ 밸런스/ 컨텐츠,,관계없음,,0,회사 내규에 따름,,0;0,Y,학력무관,밸런스 기획;설정기획;시스템 기획;레벨디자인 기획;컷씬&스토리보드 기획;게임마케팅;모바일앱게임;경영기획;경영혁신;기획조사;변화관리;사업기획;사업제휴;서비스기획;광고기획;소셜미디어;시장분석;게임개발;게임기획;게임시나리오;게임운영;모바일게임;웹기획;웹서비스기획;PM;UI설계;GUI;애니메이션,,홈페이지 지원,정규직,○,,서울특별시 전지역; 강남구; 관악구; 광진구; 동작구; 서초구; 송파구; 용산구; 중구; 인천광역시 전지역; 경기도 전지역; 성남시 분당구; 성남시 수정구; 성남시 중원구,2021-04-30,http://www.jobkorea.co.kr/Recruit/GI_Read/33798736?Oem_Code=C900&api=232,,2021-02-01,2021-03-31,0,0,120-**-*****,2021-04-01 02:00,2021-04-02 02:00,Y,Y,2021-04-01
37266939,http://www.jobkorea.co.kr/Recruit/Co_Read/C/vespainc?Oem_Code=C900&api=232,베스파,[베스파] 게임 프로그래밍 인재 모집  - 서버 / 클라이언트(컨텐츠/프레임워크/툴),,관계없음,,0,회사 내규에 따름,,0;0,Y,학력무관,Android;OOP;Unreal Engine;3D 게임 프로그래밍;SDK 관리;IOS 플랫폼;게임마케팅;모바일앱게임;게임개발;모바일게임;클라이언트개발;서버;웹프로그래머;HTML;Java;php;SQL;병역특례;응용프로그래머;C#;C#Builder;C++;C++Builder;Python;웹퍼블리셔;자바스크립트;HTML5;HTML코딩;UI·UX,,홈페이지 지원,정규직,○,,서울특별시 전지역; 강남구; 관악구; 광진구; 동작구; 서초구; 송파구; 용산구; 중구; 경기도 전지역; 인천광역시 전지역; 성남시 분당구; 성남시 수정구; 성남시 중원구,2021-04-30,http://www.jobkorea.co.kr/Recruit/GI_Read/33798774?Oem_Code=C900&api=232,,2021-02-01,2021-03-31,0,0,120-**-*****,2021-04-01 02:00,2021-04-02 02:00,Y,Y,2021-04-01
37270928,http://www.jobkorea.co.kr/Recruit/Co_Read/C/fsnews0?Oem_Code=C900&api=232,㈜대한급식신문사,2021년 상반기 기자 채용공고(경력 / 교정; 교열 가능자 우대),,경력,1년 이상,1,회사 내규에 따름,,0;0,Y,대졸(2~3년),신문사;언론사;기자;신문기자;취재기자,,잡코리아 온라인 접수; E-메일 입사지원,정규직,○,,서울특별시 전지역; 경기도 전지역; 송파구,2021-04-09,http://www.jobkorea.co.kr/Recruit/GI_Read/33803191?Oem_Code=C900&api=232,,2021-02-01,2021-04-02,0,0,211-**-*****,2021-04-03 02:00,2021-04-03 02:00,Y,N,2021-04-03
37270950,http://www.jobkorea.co.kr/Recruit/Co_Read/C/fsnews0?Oem_Code=C900&api=232,㈜대한급식신문사,2021년 상반기 기자 채용공고(신입),,신입,,0,회사 내규에 따름,,0;0,Y,대졸(2~3년),신문사;언론사;기자;신문기자;취재기자,,잡코리아 온라인 접수; E-메일 입사지원,정규직,○,,서울특별시 전지역; 경기도 전지역; 송파구,2021-04-15,http://www.jobkorea.co.kr/Recruit/GI_Read/33803214?Oem_Code=C900&api=232,,2021-02-01,2021-04-02,0,0,211-**-*****,2021-04-03 02:00,2021-04-03 02:00,Y,N,2021-04-03
37290841,http://www.jobkorea.co.kr/Recruit/Co_Read/C/wonderp?Oem_Code=C900&api=232,㈜원더피플,데이터분석팀 데이터엔지니어 모집,,신입/경력,2년 이상,2,회사 내규에 따름,,0;0,Y,학력무관,2D온라인게임;3D온라인게임;게임소프트웨어;모바일앱게임;캐주얼게임;MySQL;Java;Python;Linux,,잡코리아 온라인 접수; E-메일 입사지원,정규직,○,주임~대리급; 과장~차장급,강남구; 송파구; 서초구; 서울특별시 전지역; 용산구; 마포구; 성동구; 광진구; 중구; 성남시 수정구; 과천시; 하남시; 경기도 전지역; 성남시 중원구; 관악구,2021-05-04,http://www.jobkorea.co.kr/Recruit/GI_Read/33825729?Oem_Code=C900&api=232,,2021-02-03,2021-03-31,0,0,120-**-*****,2021-04-01 02:00,2021-04-02 02:00,Y,Y,2021-04-01
37302489,http://www.jobkorea.co.kr/Recruit/Co_Read/C/wns8730?Oem_Code=C900&api=232,한샘리하우스 디자인바흐,인테리어 현장직 모집합니다. [현장별 인센티브 지급],,관계없음,,0,회사 내규에 따름,,0;0,Y,고졸,실내건축;인테리어;인테리어시공;감리원;건축자재;공사감리;시공감리;종합감리,,잡코리아 온라인 접수,정규직,○○,사원급; 주임~대리급,김포시; 서울특별시 전지역; 인천광역시 전지역,2070-01-01,http://www.jobkorea.co.kr/Recruit/GI_Read/33838807?Oem_Code=C900&api=232,,2021-02-04,2021-03-31,0,0,384-**-*****,2021-04-01 02:00,2021-04-02 02:00,Y,Y,2021-04-01
37312796,http://www.jobkorea.co.kr/Recruit/Co_Read/C/npr2652?Oem_Code=C900&api=232,(주)늘푸른교육,[서울 송파/광진/위례] 초·중·고 수학; 과학 선생님을 모십니다,,관계없음,,0,회사 내규에 따름,,0;0,Y,대졸(4년),입시학원;과학;수학;일반학원강사;입시학원강사;전임강사,,잡코리아 온라인 접수; E-메일 입사지원,정규직,2,,송파구; 성남시 수정구; 광진구,2070-01-01,http://www.jobkorea.co.kr/Recruit/GI_Read/33850604?Oem_Code=C900&api=232,,2021-02-05,2021-03-31,0,0,215-**-*****,2021-04-01 02:01,2021-04-02 02:00,Y,Y,2021-04-01
37314346,http://www.jobkorea.co.kr/Recruit/Co_Read/C/multiappcross?Oem_Code=C900&api=232,㈜멀티앱크로스,영업에 자신있는 젊은 인재 모집,,관계없음,,0,회사 내규에 따름,,0;0,Y,학력무관,모바일App;가맹점영업,,잡코리아 온라인 접수; E-메일 입사지원,계약직,3,면접 후 결정,수원시 영통구; 구로구; 성남시 분당구,2021-05-07,http://www.jobkorea.co.kr/Recruit/GI_Read/33852586?Oem_Code=C900&api=232,,2021-02-06,2021-03-31,0,0,204-**-*****,2021-04-01 02:00,2021-04-02 02:00,Y,Y,2021-04-01
37315206,http://www.jobkorea.co.kr/Recruit/Co_Read/C/buildit2016?Oem_Code=C900&api=232,㈜빌드잇,Back-end(백엔드) Java/Python 엔지니어 채용,,관계없음,,0,연봉,2840만원 ~ 4000만원,2840;4000,Y,학력무관,소프트웨어개발;Java;MySQL;Python;빅데이터;사물인터넷(IoT),,잡코리아 온라인 접수,정규직,1,사원급; 주임~대리급; 팀원; 팀장/매니저/실장,성남시 분당구,2021-04-30,http://www.jobkorea.co.kr/Recruit/GI_Read/33853581?Oem_Code=C900&api=232,,2021-02-06,2021-03-31,0,0,783-**-*****,2021-04-01 02:01,2021-04-02 02:00,Y,Y,2021-04-01
37344748,http://www.jobkorea.co.kr/Recruit/Co_Read/C/bundangpp?Oem_Code=C900&api=232,쁨클리닉의원,[쁨클리닉 분당점] 간호조무사 구합니다.,,관계없음,,0,회사 내규에 따름,,0;0,Y,학력무관,병원;간호조무사,,잡코리아 온라인 접수; E-메일 입사지원,정규직,1,팀원,성남시 분당구,2021-05-12,http://www.jobkorea.co.kr/Recruit/GI_Read/33887562?Oem_Code=C900&api=232,,2021-02-11,2021-04-02,0,0,307-**-*****,2021-04-02 02:00,2021-04-03 02:00,Y,N,2021-04-02
37348408,http://www.jobkorea.co.kr/Recruit/Co_Read/C/eodudcns?Oem_Code=C900&api=232,대영씨엔에스,대영 cns에서 같이 근무하실 가족을 모집합니다,,신입,,0,월급,220만원 ~ 220만원,220;220,N,고졸,건설현장;현장관리;유지보수;A·S,,잡코리아 온라인 접수,정규직,2,사원급     ,강남구; 서울특별시 전지역; 경기도 전지역; 인천광역시 전지역,2021-05-15,http://www.jobkorea.co.kr/Recruit/GI_Read/33892898?Oem_Code=C900&api=232,,2021-02-14,2021-03-31,0,0,134-**-*****,2021-04-01 02:00,2021-04-02 02:00,Y,Y,2021-04-01
37349578,http://www.jobkorea.co.kr/Recruit/Co_Read/C/dblast1020?Oem_Code=C900&api=232,디자인블라스트1020,실내건축;인테리어;3DMAX(시공;공무;설계;감리) 현장소장,,신입,,0,회사 내규에 따름,,0;0,Y,학력무관,현장소장;리모델링;실내건축;인테리어;CAD;3DMax;실내디자인;인테리어시공;건축시공;공무;시공감리;토목,,잡코리아 온라인 접수,정규직; 계약직; 인턴직,○○,사원급; 주임~대리급; 과장~차장급; 부장급; 임원~CEO; 면접 후 결정; 팀원; 팀장/매니저/실장; 파트장/그룹장; 본부장/센터장,경기도 전지역; 서울특별시 전지역; 인천광역시 전지역; 계양구; 서구,2070-01-01,http://www.jobkorea.co.kr/Recruit/GI_Read/33894354?Oem_Code=C900&api=232,,2021-02-15,2021-04-01,0,0,109-**-*****,2021-04-02 02:00,2021-04-03 02:00,Y,Y,2021-04-02
37358167,http://www.jobkorea.co.kr/Recruit/Co_Read/C/bse1201?Oem_Code=C900&api=232,㈜비에스이,영업파트 사무직직원모집,,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,고졸,거래처관리;납품관리;영업관리;영업지원;외주관리,,잡코리아 온라인 접수; E-메일 입사지원; 방문접수; FAX 접수,정규직,2,사원급; 주임~대리급; 면접 후 결정; 팀원,화성시     ,2021-05-16,http://www.jobkorea.co.kr/Recruit/GI_Read/33903949?Oem_Code=C900&api=232,,2021-02-15,2021-03-31,0,0,124-**-*****,2021-04-01 02:00,2021-04-02 02:00,Y,Y,2021-04-01
37371617,http://www.jobkorea.co.kr/Recruit/Co_Read/C/glonexs123?Oem_Code=C900&api=232,㈜글로넥스,기술영업 정규직 모집합니다 - 경력 무관,,경력,1년 이상,1,회사 내규에 따름,,0;0,Y,학력무관,전기;전기기술;전기제어;전자;RF;기술영업;네트워크영업;시스템영업;거래처관리;대리점관리;영업기획;법인영업,,잡코리아 온라인 접수; E-메일 입사지원,정규직,1,사원급; 주임~대리급; 팀원,,2021-04-17,http://www.jobkorea.co.kr/Recruit/GI_Read/33918870?Oem_Code=C900&api=232,,2021-02-16,2021-04-02,0,0,130-**-*****,2021-04-03 02:00,2021-04-03 02:00,Y,N,2021-04-03
37371637,http://www.jobkorea.co.kr/Recruit/Co_Read/C/rlavh1033?Oem_Code=C900&api=232,갈비도락김포점,숯불갈비 전문점 여 홀매니저  구함 연봉3;600-3900만원,,경력,5년 이상,5,연봉,3600만원 ~ 3900만원,3600;3900,Y,학력무관,매니저;지배인;서빙;카운터,,잡코리아 온라인 접수; E-메일 입사지원,정규직,○,과장~차장급; 면접 후 결정; 팀장/매니저/실장,김포시     ,2021-05-17,http://www.jobkorea.co.kr/Recruit/GI_Read/33918893?Oem_Code=C900&api=232,,2021-02-16,2021-04-02,0,0,614-**-*****,2021-04-03 02:00,2021-04-03 02:00,Y,N,2021-04-03
37383471,http://www.jobkorea.co.kr/Recruit/Co_Read/C/gnb728?Oem_Code=C900&api=232,지엔비,설계팀 사원 모집,,신입,,0,연봉,2400만원 ~ 2600만원,2400;2600,N,학력무관,기계조립;기계설계,,잡코리아 온라인 접수,정규직,1,사원급     ,수원시 권선구,2021-05-18,http://www.jobkorea.co.kr/Recruit/GI_Read/33932009?Oem_Code=C900&api=232,,2021-02-17,2021-03-31,0,0,134-**-*****,2021-04-01 02:00,2021-04-02 02:00,Y,Y,2021-04-01
37389154,http://www.jobkorea.co.kr/Recruit/Co_Read/C/xaosmotors?Oem_Code=C900&api=232,㈜자오스모터스,[경력] HW(하드웨어) 개발 엔지니어 채용,,경력,5년 이상,5,회사 내규에 따름,,0;0,Y,대졸(2~3년),하드웨어;Embedded;FPGA;Hardware;PADS;자율주행;전자;전자회로;제어;Firmware;임베디드;전기·전자회로;펌웨어;회로설계,,잡코리아 온라인 접수,정규직,○,면접 후 결정; 팀원,성남시 중원구,2021-05-18,http://www.jobkorea.co.kr/Recruit/GI_Read/33938436?Oem_Code=C900&api=232,,2021-02-18,2021-04-02,0,0,429-**-*****,2021-04-03 02:00,2021-04-03 02:00,Y,N,2021-04-03
37391295,http://www.jobkorea.co.kr/Recruit/Co_Read/C/xaosmotors?Oem_Code=C900&api=232,㈜자오스모터스,[경력] FW / 펌웨어 개발 엔지니어 채용,,경력,5년 이상,5,회사 내규에 따름,,0;0,Y,대졸(2~3년),자동차;하드웨어;Embedded;PADS;자율주행;HW;MCU;전자;전자회로;제어;Firmware;Hardware;임베디드;전기·전자회로;펌웨어;회로설계;FPGA,,잡코리아 온라인 접수,정규직,○,면접 후 결정; 팀원,성남시 중원구,2021-05-17,http://www.jobkorea.co.kr/Recruit/GI_Read/33940787?Oem_Code=C900&api=232,,2021-02-18,2021-04-02,0,0,429-**-*****,2021-04-03 02:00,2021-04-03 02:00,Y,N,2021-04-03
37391612,http://www.jobkorea.co.kr/Recruit/Co_Read/C/xaosmotors?Oem_Code=C900&api=232,㈜자오스모터스,[경력] 기구 설계 개발자 채용,,경력,3년 이상,3,회사 내규에 따름,,0;0,Y,대졸(2~3년),자동차;하드웨어;Embedded;PADS;자율주행;HW;MCU;전자;전자회로;제어;Firmware;Hardware;임베디드;전기·전자회로;펌웨어;회로설계;FPGA,,잡코리아 온라인 접수,정규직,○,면접 후 결정; 팀원,성남시 중원구,2021-05-17,http://www.jobkorea.co.kr/Recruit/GI_Read/33941122?Oem_Code=C900&api=232,,2021-02-18,2021-04-02,0,0,429-**-*****,2021-04-03 02:00,2021-04-03 02:00,Y,N,2021-04-03
37394235,http://www.jobkorea.co.kr/Recruit/Co_Read/C/ziocucina?Oem_Code=C900&api=232,지오쿠치나정자,이탈리안 레스토랑 지오쿠치나에서 주방 신입/경력 직원 구함,,신입/경력,1년 이상,1,연봉,210만원,210;0,Y,학력무관,양식당;요리사;주방보조;Chef,,잡코리아 온라인 접수,정규직,○○,면접 후 결정,성남시 분당구,2021-05-19,http://www.jobkorea.co.kr/Recruit/GI_Read/33944049?Oem_Code=C900&api=232,,2021-02-18,2021-04-03,0,0,108-**-*****,2021-04-03 02:00,2021-04-03 02:00,Y,N,2021-04-03
37404689,http://www.jobkorea.co.kr/Recruit/Co_Read/C/bk1234?Oem_Code=C900&api=232,코웰패션㈜,[홈쇼핑영업] 레포츠 의류팀 신입/경력사원 정규직 채용,,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,대졸(4년),섬유;의류;패션;일반영업;재고관리;홈쇼핑,,잡코리아 온라인 접수,정규직,1,사원급; 주임~대리급; 팀원,영등포구; 성남시 분당구,2021-05-20,http://www.jobkorea.co.kr/Recruit/GI_Read/33955737?Oem_Code=C900&api=232,,2021-02-19,2021-04-02,0,0,553-**-*****,2021-04-03 02:00,2021-04-03 02:00,Y,N,2021-04-03
37409665,http://www.jobkorea.co.kr/Recruit/Co_Read/C/vespainc?Oem_Code=C900&api=232,베스파,[베스파] 게임 기술 인재 모집 - 백엔드개발/ 시스템 엔지니어(SE)/ 네트워크 엔지니어/ 기술PM,,관계없음,,0,회사 내규에 따름,,0;0,Y,학력무관,백엔드 개발;UI·UX디자인;게임 기술PM;게임마케팅;모바일앱게임;게임개발;게임기획;모바일게임;네트워크관리;네트워크엔지니어;보안관리;시스템운영;시스템분석;시스템설계;시스템엔지니어;3D;GUI,,잡코리아 온라인 접수; 홈페이지 지원,정규직,○,,서울특별시 전지역; 강남구; 관악구; 광진구; 동작구; 서초구; 송파구; 용산구; 중구; 경기도 전지역; 인천광역시 전지역; 성남시 분당구; 성남시 수정구; 성남시 중원구,2021-04-30,http://www.jobkorea.co.kr/Recruit/GI_Read/33961909?Oem_Code=C900&api=232,,2021-02-21,2021-03-31,0,0,120-**-*****,2021-04-01 02:00,2021-04-02 02:00,Y,Y,2021-04-01
37411036,http://www.jobkorea.co.kr/Recruit/Co_Read/C/wssports77?Oem_Code=C900&api=232,우성레포츠,창고관리/재고관리/상품출고 등 물류 직원모집 (주 5일근무)/지게차 운전/쿠팡 로켓배송 출고/일반판매 출고,,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,고졸,쇼핑몰;오픈마켓;전자상거래;물류;배차;자재관리;창고관리;물류관리;물류센터;유통관리;재고관리;상품입출고,,잡코리아 온라인 접수,정규직,○,사원급; 주임~대리급; 과장~차장급,남양주시   ,2021-04-30,http://www.jobkorea.co.kr/Recruit/GI_Read/33963464?Oem_Code=C900&api=232,,2021-02-22,2021-03-31,0,0,421-**-*****,2021-04-01 02:01,2021-04-02 02:00,Y,Y,2021-04-01
37417712,http://www.jobkorea.co.kr/Recruit/Co_Read/C/woowadon?Oem_Code=C900&api=232,㈜우와돈,[경력무관] 경영지원팀 총무 정규직 채용,,관계없음,,0,회사 내규에 따름,,0;0,Y,학력무관,프랜차이즈;식품가공;총무;경영지원,,잡코리아 온라인 접수,정규직,○,,화성시     ,2021-04-11,http://www.jobkorea.co.kr/Recruit/GI_Read/33970889?Oem_Code=C900&api=232,,2021-02-22,2021-03-31,0,0,124-**-*****,2021-04-01 02:00,2021-04-02 02:00,Y,Y,2021-04-01
37423032,http://www.jobkorea.co.kr/Recruit/Co_Read/C/hecc1987?Oem_Code=C900&api=232,㈜한진중공업,토목 현장 공무(기사/대리)모집,,관계없음,,0,회사 내규에 따름,,0;0,Y,대졸(2~3년),공무;토목;문서관리;워드;전산입력;Excel;CAD,,잡코리아 온라인 접수,계약직,1,면접 후 결정; 팀원,평택시     ,2021-04-05,http://www.jobkorea.co.kr/Recruit/GI_Read/33976750?Oem_Code=C900&api=232,,2021-02-23,2021-04-01,0,0,206-**-*****,2021-04-02 02:00,2021-04-03 02:00,Y,Y,2021-04-02
