채용공고고유번호,기업정보URL,기업명,채용공고제목,업종직종정보명,경력조건정보명,경력년수정보명,경력년수,급여유형정보명,급여수준정보명,급여수준명,연봉면접결정여부,학력제한정보명,해당채용공고키워드명,상세내용,접수방법정보명,근무형태명,모집인원명,채용직급직책명,근무지역명,서류접수마감일자,잡코리아채용공고URL,잡코리아채용공고QR코드내용,채용공고등록일자,채용공고최종수정일자,조회수,공유수,사업자등록번호,등록저장일시,수정저장일시,사용여부,삭제여부,데이터기준일자
36337523,http://www.jobkorea.co.kr/Recruit/Co_Read/C/phw7330?Oem_Code=C900&api=232,삼성생명보험㈜,삼성생명 기업재무컨설턴트(GFC)채용,,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,N,고졸,금융;보험영업;생명보험;개인고객영업;금융영업;금융자산관리사;보험설계,,잡코리아 온라인 접수; E-메일 입사지원; 방문접수,위촉직/개인사업자,7,,광주광역시; 전라남도 전지역; 전라북도 전지역; 전주시 완산구; 제주도 전지역; 대전광역시 전지역; 서울특별시 전지역; 인천광역시 전지역; 충청남도 전지역; 세종특별자치시 전지역; 경기도 전지역; 부산광역시 전지역; 강원도 전지역; 울산광역시 전지역; 대구광역시 전지역,2020-12-20,http://www.jobkorea.co.kr/Recruit/GI_Read/32748000?Oem_Code=C900&api=232,,2020-09-21,2020-12-01,0,0,104-**-*****,2020-12-02 02:00,2020-12-03 02:00,Y,Y,2020-12-02
36354545,http://www.jobkorea.co.kr/Recruit/Co_Read/C/topia3750570?Oem_Code=C900&api=232,토피아동탄중앙어학원,학생들을 사랑하고 초; 중등생 수업이 가능하신 선생을 찾습니다.(고등부 수업 가능시 우대),,관계없음,,0,월급,220만원 ~ 300만원,220;300,Y,대졸(2~3년),어학원;영어학원;교육상담;수강생관리;안내상담;학원운영;영어강사,,잡코리아 온라인 접수,정규직,1,면접 후 결정,화성시     ,2020-12-21,http://www.jobkorea.co.kr/Recruit/GI_Read/32766757?Oem_Code=C900&api=232,,2020-09-22,2020-11-30,0,0,291-**-*****,2020-12-01 02:00,2020-12-02 02:00,Y,Y,2020-12-01
36357474,http://www.jobkorea.co.kr/Recruit/Co_Read/C/hans00800?Oem_Code=C900&api=232,㈜한샘테크닉스,[건축마감재전문] 시공관리 채용,,경력,2년 이상,2,회사 내규에 따름,,0;0,Y,대졸(2~3년),견적;공무;시공관리;국내영업;법인영업;일반영업;건축시공;리모델링;실내디자인;인테리어시공;장판·타일;건축자재;현장관리,,잡코리아 온라인 접수,정규직,○,,경기도 전지역; 서울특별시 전지역; 송파구,2020-12-22,http://www.jobkorea.co.kr/Recruit/GI_Read/32770155?Oem_Code=C900&api=232,,2020-09-23,2020-11-30,0,0,230-**-*****,2020-12-01 02:00,2020-12-02 02:00,Y,Y,2020-12-01
36358191,http://www.jobkorea.co.kr/Recruit/Co_Read/C/mirtec?Oem_Code=C900&api=232,㈜미르기술,SMT 장비 국내 영업 경력사원 채용,,경력,4년 이상,4,회사 내규에 따름,,0;0,Y,대졸(2~3년),반도체;반도체생산;반도체장비;정밀광학;국내영업;기술영업;일반영업;장비영업;반도체영업;솔루션영업;시스템영업;자동화설비영업;거래처관리;고객관리;영업관리,,잡코리아 온라인 접수,정규직,○,주임~대리급; 과장~차장급; 팀원,군포시     ,2020-12-22,http://www.jobkorea.co.kr/Recruit/GI_Read/32771012?Oem_Code=C900&api=232,,2020-09-23,2020-12-01,0,0,124-**-*****,2020-12-02 02:00,2020-12-03 02:00,Y,Y,2020-12-02
36359320,http://www.jobkorea.co.kr/Recruit/Co_Read/C/pacific0912?Oem_Code=C900&api=232,퍼시픽솔루션㈜,응용프로그램 개발 인재를 모집 합니다.,,경력,3년 이상,3,연봉,4200만원 ~ 4800만원,4200;4800,Y,학력무관,소프트웨어개발;솔루션;BigData;SI;API;C#;C++;MFC;펌웨어,,잡코리아 온라인 접수; E-메일 입사지원,정규직,1,면접 후 결정,군포시; 안양시 동안구; 안양시 만안구; 의왕시,2070-01-01,http://www.jobkorea.co.kr/Recruit/GI_Read/32772249?Oem_Code=C900&api=232,,2020-09-23,2020-11-30,0,0,123-**-*****,2020-12-01 02:00,2020-12-02 02:00,Y,Y,2020-12-01
36363110,http://www.jobkorea.co.kr/Recruit/Co_Read/C/tf5521041?Oem_Code=C900&api=232,㈜투파이브,경쟁 아이템없는 목 재활의료기 영업 및 딜러 모집,,경력,5년 이상,5,건별,6000000원,6000000;0,N,대졸(4년),재활의학과;정형외과;한의과;국내영업;의료기영업;일반영업;해외영업,,잡코리아 온라인 접수,계약직; 프리랜서; 위촉직/개인사업자,10,,안양시 만안구,2020-12-22,http://www.jobkorea.co.kr/Recruit/GI_Read/32776453?Oem_Code=C900&api=232,,2020-09-23,2020-12-01,0,0,550-**-*****,2020-12-02 02:00,2020-12-03 02:00,Y,Y,2020-12-02
36371780,http://www.jobkorea.co.kr/Recruit/Co_Read/C/supextec?Oem_Code=C900&api=232,㈜수펙스테크놀러지,대형(공공/금융) 신규 프로젝트 투입 인력(초/중/고급) 모집,,경력,3년 이상,3,회사 내규에 따름,,0;0,Y,대졸(2~3년),Java;jsp;WinForm;.NET;응용프로그래머;C#;C++;Pro-C,,잡코리아 온라인 접수,정규직; 계약직; 프리랜서,○○,면접 후 결정,서울특별시 전지역; 경기도 전지역; 금천구,2020-12-23,http://www.jobkorea.co.kr/Recruit/GI_Read/32786262?Oem_Code=C900&api=232,,2020-09-24,2020-11-30,0,0,211-**-*****,2020-12-01 02:00,2020-12-02 02:00,Y,Y,2020-12-01
36402285,http://www.jobkorea.co.kr/Recruit/Co_Read/C/ecosystec?Oem_Code=C900&api=232,㈜에코시스텍,수질 TMS 유지관리 신입/경력 채용합니다(정규직),,신입/경력,1년 이상,1,연봉,3000만원 ~ 6000만원,3000;6000,Y,대졸(2~3년),대기환경;수질환경;폐기물처리;화공;화학,,잡코리아 온라인 접수; E-메일 입사지원,정규직,○○,,안양시 동안구; 전라북도 전지역; 경기도 전지역; 충청남도 전지역; 충청북도 전지역; 강원도 전지역,2020-12-30,http://www.jobkorea.co.kr/Recruit/GI_Read/32821560?Oem_Code=C900&api=232,,2020-10-01,2020-11-30,0,0,402-**-*****,2020-12-01 02:00,2020-12-02 02:00,Y,Y,2020-12-01
36418780,http://www.jobkorea.co.kr/Recruit/Co_Read/C/dalsang2017?Oem_Code=C900&api=232,달콤한상상㈜,[정규직] 품질관리(QA) HACCP 관리자 경력직 채용 공고,,경력,2년 이상,2,연봉,2600만원 ~ 2800만원,2600;2800,Y,대졸(2~3년),식품가공;품질관리;HACCP;QA,,잡코리아 온라인 접수,정규직,○,,남양주시   ,2070-01-01,http://www.jobkorea.co.kr/Recruit/GI_Read/32840311?Oem_Code=C900&api=232,,2020-10-05,2020-12-01,0,0,265-**-*****,2020-12-02 02:00,2020-12-03 02:00,Y,Y,2020-12-02
36421511,http://www.jobkorea.co.kr/Recruit/Co_Read/C/supextec?Oem_Code=C900&api=232,㈜수펙스테크놀러지,정규직) 신입/초/중/고급의 전문 개발 인력 채용,,경력,3년 이상,3,회사 내규에 따름,,0;0,Y,대졸(2~3년),ERP;SI;SM;.NET;Java;jsp;C#;C++;VisualC++,,잡코리아 온라인 접수; E-메일 입사지원,정규직,○○,면접 후 결정,서울특별시 전지역; 경기도 전지역; 금천구,2021-01-04,http://www.jobkorea.co.kr/Recruit/GI_Read/32843354?Oem_Code=C900&api=232,,2020-10-06,2020-11-30,0,0,211-**-*****,2020-12-01 02:00,2020-12-02 02:00,Y,Y,2020-12-01
36433099,http://www.jobkorea.co.kr/Recruit/Co_Read/C/isp2018?Oem_Code=C900&api=232,아이에스피㈜,로봇 자동화의 선두주자 아이에스피(주) 설계 파트 모집,,경력,3년 이상,3,연봉,3600만원 ~ 6000만원,3600;6000,Y,대졸(2~3년),기계;기계설계;기계조립;자동화설비;CAD,,잡코리아 온라인 접수; E-메일 입사지원,정규직,○,과장~차장급; 부장급,,2021-01-05,http://www.jobkorea.co.kr/Recruit/GI_Read/32856184?Oem_Code=C900&api=232,,2020-10-07,2020-12-01,0,0,405-**-*****,2020-12-02 02:00,2020-12-03 02:00,Y,Y,2020-12-02
36437473,http://www.jobkorea.co.kr/Recruit/Co_Read/C/duffla3355f?Oem_Code=C900&api=232,EMC학원,초;중 영어샘 초빙,,관계없음,,0,회사 내규에 따름,,0;0,Y,대졸(2~3년),보습학원;어학원;영어;영어강사,,잡코리아 온라인 접수,정규직; 계약직,1,,하남시     ,2021-01-05,http://www.jobkorea.co.kr/Recruit/GI_Read/32860987?Oem_Code=C900&api=232,,2020-10-07,2020-12-01,0,0,438-**-*****,2020-12-02 02:00,2020-12-03 02:00,Y,Y,2020-12-02
36438139,http://www.jobkorea.co.kr/Recruit/Co_Read/C/eyegene2?Oem_Code=C900&api=232,아이진㈜,바이오 부문 품질보증 (QA) 경력직 채용,,경력,5년 이상,5,회사 내규에 따름,,0;0,Y,대졸(4년),건강;바이오;생명공학;의약;제약;품질관리;품질보증;QA;의약품;연구·실험·기술,,잡코리아 온라인 접수; E-메일 입사지원,정규직,○,주임~대리급; 과장~차장급,고양시 덕양구,2020-12-31,http://www.jobkorea.co.kr/Recruit/GI_Read/32861711?Oem_Code=C900&api=232,,2020-10-07,2020-11-30,0,0,101-**-*****,2020-12-01 02:00,2020-12-02 02:00,Y,Y,2020-12-01
36477153,http://www.jobkorea.co.kr/Recruit/Co_Read/C/smate?Oem_Code=C900&api=232,㈜에스메이트,[서울/수도권 외]  SI/SM 프로젝트 정보(초급/중급/고급; 00명); 즉시부터,,경력,3년 이상,3,회사 내규에 따름,,0;0,Y,대졸(2~3년),SI;웹프로그래머;Java;jsp;.NET;응용프로그래머;C;C#;C++,,E-메일 입사지원,정규직; 계약직; 프리랜서,○○,면접 후 결정,서울특별시 전지역; 경기도 전지역,2021-01-11,http://www.jobkorea.co.kr/Recruit/GI_Read/32905604?Oem_Code=C900&api=232,,2020-10-13,2020-12-02,0,0,114-**-*****,2020-12-03 02:00,2020-12-03 02:00,Y,N,2020-12-03
36477162,http://www.jobkorea.co.kr/Recruit/Co_Read/C/smate?Oem_Code=C900&api=232,㈜에스메이트,[서울/수도권 외] 기획/디자인/퍼블리셔 (등급무관; 0명); 즉시,,경력,3년 이상,3,회사 내규에 따름,,0;0,Y,대졸(2~3년),웹디자인;UX디자인;모바일기획;스토리보드;웹기획;웹퍼블리셔;모바일UI;웹UI;UI·UX디자인,,E-메일 입사지원,계약직; 프리랜서,○,면접 후 결정,서울특별시 전지역; 경기도 전지역,2021-01-11,http://www.jobkorea.co.kr/Recruit/GI_Read/32905613?Oem_Code=C900&api=232,,2020-10-13,2020-12-02,0,0,114-**-*****,2020-12-03 02:01,2020-12-03 02:01,Y,N,2020-12-03
36477432,http://www.jobkorea.co.kr/Recruit/Co_Read/C/unclepen?Oem_Code=C900&api=232,펜아저씨,웹디자인 온라인마케팅 홈페이지제작관리/ 경리;세무;회계 경력자,,경력,2년 이상,2,회사 내규에 따름,,0;0,Y,학력무관,소셜커머스;쇼핑몰;오픈마켓;전자상거래;B2B;4대보험;경리;부가세신고;세무;이카운트;웹사이트운영;카페·블로그관리;컨텐츠관리;컨텐츠에디터;일러스트레이터;포토샵;CSS;HTML,,잡코리아 온라인 접수; 홈페이지 지원,정규직; 계약직,○,팀원,,2020-12-12,http://www.jobkorea.co.kr/Recruit/GI_Read/32905903?Oem_Code=C900&api=232,,2020-10-13,2020-12-02,0,0,119-**-*****,2020-12-03 02:00,2020-12-03 02:00,Y,N,2020-12-03
36481724,http://www.jobkorea.co.kr/Recruit/Co_Read/C/lsinter1?Oem_Code=C900&api=232,엘에스산업㈜,법인영업 및 배송기사 모집,,관계없음,,0,연봉,2400만원 ~ 2600만원,2400;2600,Y,학력무관,유통;납품;배송;납품영업;법인영업;일반영업,,잡코리아 온라인 접수,정규직,1,면접 후 결정,원주시; 여주군,2021-01-12,http://www.jobkorea.co.kr/Recruit/GI_Read/32910771?Oem_Code=C900&api=232,,2020-10-14,2020-12-01,0,0,224-**-*****,2020-12-02 02:00,2020-12-03 02:00,Y,Y,2020-12-02
36490762,http://www.jobkorea.co.kr/Recruit/Co_Read/C/gmslp201515?Oem_Code=C900&api=232,㈜열린교육,[광명SLP어학원] 유치부; 초등부 영어회화강사 초빙,,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,대졸(2~3년),교사;어학원;영어학원;유치원;학원강사;영어강사,,잡코리아 온라인 접수; E-메일 입사지원; 방문접수,정규직,○,,광명시; 군포시; 시흥시; 안양시 동안구; 안양시 만안구; 의왕시; 서울특별시 전지역; 강서구; 관악구; 구로구; 금천구; 동작구; 양천구; 영등포구,2021-01-13,http://www.jobkorea.co.kr/Recruit/GI_Read/32920759?Oem_Code=C900&api=232,,2020-10-15,2020-12-01,0,0,152-**-*****,2020-12-02 02:00,2020-12-03 02:00,Y,Y,2020-12-02
36494693,http://www.jobkorea.co.kr/Recruit/Co_Read/C/barun0629?Oem_Code=C900&api=232,바른경제티브이㈜,[2020년 하반기채용] 주식.증권TM영업사원 모집/인센티브/복지카드/시책/프로모션 지급[식대제공],,관계없음,,0,월급,500만원 ~ 2000만원,500;2000,N,학력무관,개인고객영업;금융영업;증권;투자상담;고객관리;매출관리;영업관리;아웃바운드TM;증권·보험;회원관리,,잡코리아 온라인 접수,프리랜서; 위촉직/개인사업자,○○,팀원; 팀장/매니저/실장; 파트장/그룹장,영등포구; 서울특별시 전지역; 경기도 전지역; 고양시 일산서구; 고양시 일산동구; 구로구,2021-01-13,http://www.jobkorea.co.kr/Recruit/GI_Read/32925060?Oem_Code=C900&api=232,,2020-10-15,2020-12-02,0,0,712-**-*****,2020-12-03 02:00,2020-12-03 02:00,Y,N,2020-12-03
36494708,http://www.jobkorea.co.kr/Recruit/Co_Read/C/health123?Oem_Code=C900&api=232,㈜약사와건강,건강기능식품 학술팀 주임대리급 초빙. 학술자료 분석 및 상품관련 논문구조화 작업,,신입/경력,2년 이상,2,회사 내규에 따름,,0;0,Y,석사,건강;바이오;약국;영양;화장품;제약;약사;의약사무;건강보조식품;식품연구;의료·제약,,잡코리아 온라인 접수; E-메일 입사지원,정규직,○,팀원,용인시 기흥구,2020-12-14,http://www.jobkorea.co.kr/Recruit/GI_Read/32925082?Oem_Code=C900&api=232,,2020-10-15,2020-11-30,1,0,125-**-*****,2020-12-01 02:00,2020-12-02 02:00,Y,Y,2020-12-01
36505901,http://www.jobkorea.co.kr/Recruit/Co_Read/C/creativecorp?Oem_Code=C900&api=232,㈜씨에이컴퍼니,여행 예능 프로그램 PD 모집합니다.,,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,학력무관,촬영감독;종합유선방송;케이블방송;프로덕션;영상편집;방송제작;PD·연출;방송카메라기사;구성작가;방송작가,,잡코리아 온라인 접수; E-메일 입사지원,정규직; 계약직,○,면접 후 결정,경기도 전지역; 서울특별시 전지역; 성남시 분당구; 성남시 수정구; 성남시 중원구,2021-01-14,http://www.jobkorea.co.kr/Recruit/GI_Read/32937672?Oem_Code=C900&api=232,,2020-10-16,2020-12-02,0,0,730-**-*****,2020-12-03 02:00,2020-12-03 02:00,Y,N,2020-12-03
36506887,http://www.jobkorea.co.kr/Recruit/Co_Read/C/gf10101?Oem_Code=C900&api=232,고구려푸드,㈜고구려 푸드 슈퍼바이저 채용,,경력,1년 이상,1,연봉,3000만원 ~ 3200만원,3000;3200,Y,학력무관,음식료;중식당;가맹점관리;매출관리,,잡코리아 온라인 접수,정규직,○,,시흥시; 인천광역시 전지역,2021-01-14,http://www.jobkorea.co.kr/Recruit/GI_Read/32938752?Oem_Code=C900&api=232,,2020-10-16,2020-12-01,0,0,140-**-*****,2020-12-02 02:01,2020-12-03 02:00,Y,Y,2020-12-02
36506897,http://www.jobkorea.co.kr/Recruit/Co_Read/C/gf10101?Oem_Code=C900&api=232,고구려푸드,㈜고구려 푸드 메뉴개발 및 직영점관리,,경력,1년 이상,1,연봉,3000만원,3000;0,Y,학력무관,음식료;중식당;가맹점관리,,잡코리아 온라인 접수,정규직,○,,시흥시; 인천광역시 전지역,2021-01-14,http://www.jobkorea.co.kr/Recruit/GI_Read/32938762?Oem_Code=C900&api=232,,2020-10-16,2020-12-01,0,0,140-**-*****,2020-12-02 02:01,2020-12-03 02:00,Y,Y,2020-12-02
36509682,http://www.jobkorea.co.kr/Recruit/Co_Read/C/hyosungcsc?Oem_Code=C900&api=232,㈜효성지적토지보상,토지보상 경력자,,경력,5년 이상,5,회사 내규에 따름,,0;0,Y,대졸(2~3년),공인중개사;부동산개발,,잡코리아 온라인 접수,정규직; 계약직,○,부장급 ,화성시; 천안시 서북구,2021-01-15,http://www.jobkorea.co.kr/Recruit/GI_Read/32942192?Oem_Code=C900&api=232,,2020-10-17,2020-12-02,0,0,124-**-*****,2020-12-03 02:00,2020-12-03 02:00,Y,N,2020-12-03
36511057,http://www.jobkorea.co.kr/Recruit/Co_Read/C/leeho790315?Oem_Code=C900&api=232,미호디자인가구,미호디자인가구 가구 배송 모집,,신입/경력,1년 이상,1,월급,250만원 ~ 250만원,250;250,N,학력무관,배송,,잡코리아 온라인 접수; E-메일 입사지원; 홈페이지 지원; FAX 접수,정규직,1,사원급     ,고양시 일산서구; 고양시 덕양구; 고양시 일산동구,2070-01-01,http://www.jobkorea.co.kr/Recruit/GI_Read/32943883?Oem_Code=C900&api=232,,2020-10-18,2020-12-02,0,0,128-**-*****,2020-12-03 02:00,2020-12-03 02:00,Y,N,2020-12-03
36512865,http://www.jobkorea.co.kr/Recruit/Co_Read/C/ilenc3044?Oem_Code=C900&api=232,㈜아이엘이앤씨,전문건설업회사 본사 공무직원 채용합니다.,,경력,2년 이상,2,회사 내규에 따름,,0;0,Y,학력무관,건설;공무;관리;문서관리;사무관리;건축자재;노무;현장관리,,잡코리아 온라인 접수,정규직,1,면접 후 결정,,2021-01-17,http://www.jobkorea.co.kr/Recruit/GI_Read/32945987?Oem_Code=C900&api=232,,2020-10-19,2020-12-02,0,0,506-**-*****,2020-12-03 02:00,2020-12-03 02:00,Y,N,2020-12-03
36516390,http://www.jobkorea.co.kr/Recruit/Co_Read/C/yonaluky?Oem_Code=C900&api=232,요나,쇼핑몰 관리 웹퍼블리셔 웹디자이너를 모집합니다.,,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,대졸(2~3년),.NET;jsp;php;아이폰;안드로이드;자바스크립트;HTML5;HTML코딩;UI·UX,,잡코리아 온라인 접수; E-메일 입사지원,정규직,○,면접 후 결정; 팀원; 팀장/매니저/실장,파주시     ,2021-01-17,http://www.jobkorea.co.kr/Recruit/GI_Read/32949972?Oem_Code=C900&api=232,,2020-10-19,2020-12-01,0,0,141-**-*****,2020-12-02 02:01,2020-12-03 02:00,Y,Y,2020-12-02
36520382,http://www.jobkorea.co.kr/Recruit/Co_Read/C/mama0408?Oem_Code=C900&api=232,㈜승윤종합건설,종합건설현장 품질관리자 정규직 채용,,경력,1년 이상,1,회사 내규에 따름,,0;0,Y,학력무관,건설;건축시공;공무;현장관리,,잡코리아 온라인 접수,정규직,1,면접 후 결정,김포시; 양주시,2021-01-17,http://www.jobkorea.co.kr/Recruit/GI_Read/32954312?Oem_Code=C900&api=232,,2020-10-19,2020-11-30,0,0,109-**-*****,2020-12-01 02:00,2020-12-02 02:00,Y,Y,2020-12-01
36522869,http://www.jobkorea.co.kr/Recruit/Co_Read/C/nuzeekorea?Oem_Code=C900&api=232,뉴지코리아㈜,[파주] 드립백커피 생산직 사원 채용,,관계없음,,0,연봉,2400만원 ~ 2600만원,2400;2600,N,학력무관,생산;생산관리;품질관리;생산직,,잡코리아 온라인 접수,정규직,1,팀원,파주시     ,2021-01-17,http://www.jobkorea.co.kr/Recruit/GI_Read/32956965?Oem_Code=C900&api=232,,2020-10-19,2020-12-02,0,0,730-**-*****,2020-12-03 02:00,2020-12-03 02:00,Y,N,2020-12-03
36538223,http://www.jobkorea.co.kr/Recruit/Co_Read/C/lys5093?Oem_Code=C900&api=232,라고,[광교]LAGO [월8회휴무] 이탈리안 코스요리; 생면 주방 직원 채용 합니다..,,경력,1년 이상,1,연봉,2400만원 ~ 3000만원,2400;3000,Y,학력무관,메뉴개발;메뉴기획;식품연구;양식당;음식료;요리사;조리사;주방보조;Chef,,잡코리아 온라인 접수; E-메일 입사지원,정규직,○,사원급; 주임~대리급,경기도 전지역; 성남시 분당구; 수원시 팔달구; 수원시 영통구; 용인시 수지구; 의왕시,2020-12-14,http://www.jobkorea.co.kr/Recruit/GI_Read/32974110?Oem_Code=C900&api=232,,2020-10-21,2020-11-30,0,0,677-**-*****,2020-12-01 02:01,2020-12-02 02:00,Y,Y,2020-12-01
