채용공고고유번호,기업정보URL,기업명,채용공고제목,업종직종정보명,경력조건정보명,경력년수정보명,경력년수,급여유형정보명,급여수준정보명,급여수준명,연봉면접결정여부,학력제한정보명,해당채용공고키워드명,상세내용,접수방법정보명,근무형태명,모집인원명,채용직급직책명,근무지역명,서류접수마감일자,잡코리아채용공고URL,잡코리아채용공고QR코드내용,채용공고등록일자,채용공고최종수정일자,조회수,공유수,사업자등록번호,등록저장일시,수정저장일시,사용여부,삭제여부,데이터기준일자
38406128,http://www.jobkorea.co.kr/Recruit/Co_Read/C/gong7023305?Oem_Code=C900&api=232,㈜공감정미소,인테리어 시공직원을 구합니다.,인테리어·자재; 시공·현장·감리·공무,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,학력무관,실내건축;인테리어;설계감리;시공;현장관리,,잡코리아 온라인 접수; E-메일 입사지원,정규직,○,사원급; 주임~대리급,김포시     ,2070-01-01,http://www.jobkorea.co.kr/Recruit/GI_Read/35078397?Oem_Code=C900&api=232,,2021-06-17,2021-09-02,0,0,804-**-*****,2021-09-03 02:01,2021-09-03 02:01,Y,N,2021-09-03
38415332,http://www.jobkorea.co.kr/Recruit/Co_Read/C/colorcup89?Oem_Code=C900&api=232,㈜칼라컵,온라인 쇼핑몰 MD 신입사원 및 경력사원 모집,생활용품·소비재·기타; 웹마케팅; 컨텐츠·사이트운영; 상품기획·MD; 영업관리·지원·영업기획,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,대졸(2~3년),생활용품;소비재;상품기획;온라인MD;유통관리;AMD;영업기획;소셜마케팅;온라인마케팅;웹광고기획;웹마케팅;웹프로모션;쇼핑몰;웹사이트운영;카페·블로그관리;컨텐츠관리,,잡코리아 온라인 접수; E-메일 입사지원,정규직,○,사원급; 주임~대리급; 과장~차장급; 면접 후 결정; 팀원; 팀장/매니저/실장,안양시 동안구; 안양시 만안구; 의왕시; 군포시; 수원시 권선구; 안산시 상록구,2021-09-15,http://www.jobkorea.co.kr/Recruit/GI_Read/35088604?Oem_Code=C900&api=232,,2021-06-17,2021-08-31,0,0,187-**-*****,2021-09-01 02:00,2021-09-02 02:00,Y,Y,2021-09-01
38423505,http://www.jobkorea.co.kr/Recruit/Co_Read/C/dueeastmedia?Oem_Code=C900&api=232,듀이스트미디어,듀이스트미디어와 함께할 PD분들을 모집합니다,광고·홍보·전시; 영상·사진·촬영; 감독·연출·PD; 광고제작·카피·CF,관계없음,,0,회사 내규에 따름,,0;0,Y,고졸,광고기획;광고대행;광고디자인;광고제작;홍보대행;방송기획;PD·연출;영상편집;카메라;프리미어,,잡코리아 온라인 접수; E-메일 입사지원,정규직,2,팀장/매니저/실장,하남시     ,2021-09-16,http://www.jobkorea.co.kr/Recruit/GI_Read/35097779?Oem_Code=C900&api=232,,2021-06-18,2021-09-02,0,0,193-**-*****,2021-09-03 02:00,2021-09-03 02:00,Y,N,2021-09-03
38424351,http://www.jobkorea.co.kr/Recruit/Co_Read/C/keh11280218?Oem_Code=C900&api=232,로케이션 집 (Location Zip,함께 일 할 드라마 로케이션 메니져 (섭외) 구합니다,방송·케이블·프로덕션; 공연·전시·무대·스텝,신입/경력,1년 이상,1,월급,200만원,200;0,Y,고졸,공중파방송;스텝,,잡코리아 온라인 접수,계약직,○,사원급     ,파주시     ,2021-09-16,http://www.jobkorea.co.kr/Recruit/GI_Read/35098699?Oem_Code=C900&api=232,,2021-06-18,2021-09-02,0,0,631-**-*****,2021-09-03 02:00,2021-09-03 02:00,Y,N,2021-09-03
38458081,http://www.jobkorea.co.kr/Recruit/Co_Read/C/impact7md?Oem_Code=C900&api=232,임팩트세븐학원,[목동] [영어]; 학습코칭 매니저/행정직 선생님/초중등 전임 선생님을 모십니다.,학원·어학원·교육원; 보습학원·입시학원; 학원상담·관리·운영,관계없음,,0,월급,200만원 ~ 400만원,200;400,Y,학력무관,보습학원;어학원;영어학원;입시학원;학원강사;영어강사;입시학원강사;전임강사;파트강사;교육상담;수강생관리;안내상담;프로그램상담;회원관리,,잡코리아 온라인 접수; E-메일 입사지원,정규직; 계약직,○,사원급; 주임~대리급; 팀장/매니저/실장,양천구; 경기도 전지역; 서울특별시 전지역; 강남구; 구로구; 영등포구,2070-01-01,http://www.jobkorea.co.kr/Recruit/GI_Read/35136489?Oem_Code=C900&api=232,,2021-06-23,2021-09-01,0,0,350-**-*****,2021-09-02 02:00,2021-09-03 02:00,Y,Y,2021-09-02
38466145,http://www.jobkorea.co.kr/Recruit/Co_Read/C/kingsroom?Oem_Code=C900&api=232,조은스카이,시스템가구 시공사 및 조립직원 모집합니다.,목재·제지·가구; 포장·가공,관계없음,,0,월급,200만원 ~ 300만원,200;300,Y,학력무관,생산직,,잡코리아 온라인 접수,정규직,2,사원급     ,시흥시     ,2021-09-21,http://www.jobkorea.co.kr/Recruit/GI_Read/35145304?Oem_Code=C900&api=232,,2021-06-23,2021-08-31,0,0,121-**-*****,2021-09-01 02:00,2021-09-02 02:00,Y,Y,2021-09-01
38476061,http://www.jobkorea.co.kr/Recruit/Co_Read/C/bistro0900?Oem_Code=C900&api=232,비스트로正,직원구합니다,음식료·외식·프랜차이즈; 요리·영양·제과제빵·바리스타,관계없음,,0,연봉,2400만원 ~ 3000만원,2400;3000,Y,학력무관,양식당;요리사;주방보조,,잡코리아 온라인 접수,정규직,1,사원급     ,성남시 분당구,2021-09-22,http://www.jobkorea.co.kr/Recruit/GI_Read/35156325?Oem_Code=C900&api=232,,2021-06-24,2021-09-01,0,0,461-**-*****,2021-09-02 02:00,2021-09-03 02:00,Y,Y,2021-09-02
38478268,http://www.jobkorea.co.kr/Recruit/Co_Read/C/msfire1955?Oem_Code=C900&api=232,명성종합소방설비㈜,안전관리팀; 점검팀; 공사팀 팀원 및 팀장 모집,건축·설비·환경; 전기·소방·통신·안전,관계없음,,0,회사 내규에 따름,,0;0,Y,학력무관,소방;소방·방재,,잡코리아 온라인 접수,정규직,○,면접 후 결정,화성시     ,2070-01-01,http://www.jobkorea.co.kr/Recruit/GI_Read/35158851?Oem_Code=C900&api=232,,2021-06-24,2021-09-01,0,0,124-**-*****,2021-09-02 02:00,2021-09-03 02:00,Y,Y,2021-09-02
38481517,http://www.jobkorea.co.kr/Recruit/Co_Read/C/kssystem1?Oem_Code=C900&api=232,㈜케이에스시스템,(주)케이에스시스템 품질팀 신입/경력직 정직원 채용.,반도체·디스플레이·광학; 생산관리·공정관리·품질관리,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,학력무관,반도체장비;품질;품질검사;품질관리;품질보증,,잡코리아 온라인 접수,정규직,○,주임~대리급; 팀원,화성시     ,2021-09-23,http://www.jobkorea.co.kr/Recruit/GI_Read/35162401?Oem_Code=C900&api=232,,2021-06-25,2021-09-02,0,0,124-**-*****,2021-09-03 02:01,2021-09-03 02:01,Y,N,2021-09-03
38498629,http://www.jobkorea.co.kr/Recruit/Co_Read/C/knc88?Oem_Code=C900&api=232,케이앤씨컨설턴트㈜,토목설계(토질및기초) 신입/경력직 모집-야근없음,건설·시공·토목·조경; 토목·조경·도시·측량,관계없음,,0,회사 내규에 따름,,0;0,Y,대졸(2~3년),토질 및 기초;토목;토목기사;토목설계,,잡코리아 온라인 접수; E-메일 입사지원,정규직,1,사원급; 주임~대리급,광명시     ,2021-09-26,http://www.jobkorea.co.kr/Recruit/GI_Read/35182039?Oem_Code=C900&api=232,,2021-06-28,2021-09-01,0,0,107-**-*****,2021-09-02 02:01,2021-09-03 02:00,Y,Y,2021-09-02
38513349,http://www.jobkorea.co.kr/Recruit/Co_Read/C/jecable?Oem_Code=C900&api=232,주식회사 조은,하네스경험있는 경력사원모집합니다.,전기·전자·제어; 생산·제조·설비·조립,경력,2년 이상,2,회사 내규에 따름,,0;0,Y,학력무관,자동제어;전기;전기공사;전기설비;생산직,,잡코리아 온라인 접수,정규직,,,군포시     ,2021-09-27,http://www.jobkorea.co.kr/Recruit/GI_Read/35198107?Oem_Code=C900&api=232,,2021-06-29,2021-08-31,0,0,482-**-*****,2021-09-01 02:00,2021-09-02 02:00,Y,Y,2021-09-01
38513380,http://www.jobkorea.co.kr/Recruit/Co_Read/C/beauty0036?Oem_Code=C900&api=232,미용하는사람들뷰티아카데미,헤어강사구인,학원·어학원·교육원; 자격증·기술·전문교육; 뷰티·미용·애완,경력,1년 이상,1,회사 내규에 따름,,0;0,Y,학력무관,미용강사;헤어디자이너,,잡코리아 온라인 접수,계약직,○,면접 후 결정,의정부시   ,2021-09-27,http://www.jobkorea.co.kr/Recruit/GI_Read/35198141?Oem_Code=C900&api=232,,2021-06-29,2021-09-01,0,0,127-**-*****,2021-09-02 02:00,2021-09-03 02:00,Y,Y,2021-09-02
38515042,http://www.jobkorea.co.kr/Recruit/Co_Read/C/Jaywave?Oem_Code=C900&api=232,㈜제이웨이브,(주)제이웨이브 커피사업부 영업관리 담당자 채용,생활화학·화장품; 영업관리·지원·영업기획; 마케팅·광고·분석,관계없음,,0,회사 내규에 따름,,0;0,Y,대졸(2~3년),화장품;마케팅;시장분석;거래처관리;고객관리;매출관리;영업관리;영업기획,,잡코리아 온라인 접수,정규직,○,주임~대리급; 과장~차장급; 면접 후 결정,김포시; 인천광역시 전지역; 강서구,2021-09-27,http://www.jobkorea.co.kr/Recruit/GI_Read/35199916?Oem_Code=C900&api=232,,2021-06-29,2021-09-01,0,0,105-**-*****,2021-09-02 02:00,2021-09-03 02:00,Y,Y,2021-09-02
38522524,http://www.jobkorea.co.kr/Recruit/Co_Read/C/npine001?Oem_Code=C900&api=232,㈜엔파인,[아이클릭아트] 웹 디자인분야 인재 모집,포털·컨텐츠·커뮤니티; 웹프로그래머; 웹디자인; HTML·퍼블리싱·UI개발,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,대졸(2~3년),컨텐츠;포털,,잡코리아 온라인 접수,정규직,1,사원급     ,성남시 분당구,2021-09-28,http://www.jobkorea.co.kr/Recruit/GI_Read/35208349?Oem_Code=C900&api=232,,2021-06-30,2021-09-01,0,0,208-**-*****,2021-09-02 02:01,2021-09-03 02:00,Y,Y,2021-09-02
38528284,http://www.jobkorea.co.kr/Recruit/Co_Read/C/jinusoft19?Oem_Code=C900&api=232,㈜지누소프트,2021년 웹 개발자 모집합니다.,모바일·APP; 웹프로그래머,경력,3년 이상,3,회사 내규에 따름,,0;0,N,대졸(2~3년),모바일;스마트폰;증강현실;웹프로그래머;HTML;Java;php,,잡코리아 온라인 접수,정규직,1,,성남시 분당구,2021-09-28,http://www.jobkorea.co.kr/Recruit/GI_Read/35214610?Oem_Code=C900&api=232,,2021-06-30,2021-08-31,0,0,716-**-*****,2021-09-01 02:00,2021-09-02 02:00,Y,Y,2021-09-01
38534892,http://www.jobkorea.co.kr/Recruit/Co_Read/C/royal388?Oem_Code=C900&api=232,㈜로열소사이어티,[기본급 월300만원/차등지급/2021년공채] 주5일 오전10시-오후3시 / 부동산 중개; 분양; 경공매,건설·시공·토목·조경; 부동산·중개·임대; 사무보조·문서작성; 마케팅·광고·분석; 웹마케팅; 판매·캐셔·매장관리; 아웃바운드TM; 고객상담·인바운드; 부동산·중개·분양·경매; 건축·설계·인테리어; 제품·서비스영업; 영업관리·지원·영업기획; 단순홍보·회원관리; 기획·전략·경영,신입/경력,1년 이상,1,연봉,2800만원 ~ 4000만원,2800;4000,Y,학력무관,경공매;부동산개발;부동산관리;부동산서비스;부동산운용;부동산컨설팅;부동산투자;분양;상담;토지;토지개발;건설;시공관리;기획;사업기획;사업제휴;서비스기획;문서관리;사무보조;홈페이지관리;바이럴마케팅;국내영업;일반영업;부동산영업;거래처관리;고객관리;납품관리;대리점관리;매출관리;영업관리;영업기획;영업지원;외주관리;판매관리;판매영업;홍보판촉;아웃바운드TM;해피콜;회원관리;고객상담;고객응대;고객지원;인바운드TM;콜센터;CS;단순홍보;서비스홍보;제품홍보;홍보상담;온라인마케팅;웹마케팅;건축설계;건축시공;견적·시세;경매입찰;모델하우스;부동산경매;부동산시행;분양대행;분양상담사;아파트·빌라;임대·임대컨설팅;영업·홍보,,잡코리아 온라인 접수; E-메일 입사지원,정규직,○,,강남구; 경기도 전지역; 과천시; 성남시 분당구; 성남시 수정구; 안양시 동안구; 서울특별시 전지역; 강동구; 관악구; 광진구; 마포구; 서초구; 성동구; 송파구; 중구,2021-09-03,http://www.jobkorea.co.kr/Recruit/GI_Read/35222008?Oem_Code=C900&api=232,,2021-07-01,2021-09-02,0,0,458-**-*****,2021-09-03 02:00,2021-09-03 02:00,Y,N,2021-09-03
38543348,http://www.jobkorea.co.kr/Recruit/Co_Read/C/lsw7133?Oem_Code=C900&api=232,㈜엘에스산업,영업관리직/사무관리직,건축·설비·환경; 기획·전략·경영; 사무보조·문서작성; 영업관리·지원·영업기획,관계없음,,0,연봉,2200만원 ~ 2400만원,2200;2400,Y,학력무관,설비;소방,,잡코리아 온라인 접수,정규직,1,사원급     ,고양시 일산서구,2070-01-01,http://www.jobkorea.co.kr/Recruit/GI_Read/35231333?Oem_Code=C900&api=232,,2021-07-02,2021-08-31,0,0,128-**-*****,2021-09-01 02:00,2021-09-02 02:00,Y,Y,2021-09-01
38556042,http://www.jobkorea.co.kr/Recruit/Co_Read/C/jinusoft19?Oem_Code=C900&api=232,㈜지누소프트,스포츠 해외 마케팅 전문가 모집,모바일·APP; 마케팅·광고·분석,관계없음,,0,회사 내규에 따름,,0;0,N,대졸(4년),모바일;스마트폰;증강현실;마케팅;마케팅기획;브랜딩;업무제휴;프로모션,,잡코리아 온라인 접수; E-메일 입사지원,정규직,1,,성남시 분당구,2021-10-01,http://www.jobkorea.co.kr/Recruit/GI_Read/35245771?Oem_Code=C900&api=232,,2021-07-03,2021-08-31,0,0,716-**-*****,2021-09-01 02:00,2021-09-02 02:00,Y,Y,2021-09-01
38562631,http://www.jobkorea.co.kr/Recruit/Co_Read/C/ledexpo?Oem_Code=C900&api=232,㈔엘이디산업포럼,신규전시회 기획/운영/홍보 분야 신입채용,광고·홍보·전시; 사무·총무·법무; 전시·컨벤션,신입,,0,월급,220만원,220;0,N,대졸(2~3년),사무관리;전시;전시기획;컨벤션;세미나,,잡코리아 온라인 접수,계약직,1,팀원,고양시 일산서구; 영등포구,2021-10-03,http://www.jobkorea.co.kr/Recruit/GI_Read/35253408?Oem_Code=C900&api=232,,2021-07-05,2021-08-31,0,0,877-**-*****,2021-09-01 02:00,2021-09-02 02:00,Y,Y,2021-09-01
38562749,http://www.jobkorea.co.kr/Recruit/Co_Read/C/kdk7030?Oem_Code=C900&api=232,㈜대현시스템,함께 일할 직원을 구합니다,기계·기계설비; 기계설계·CAD·CAM,경력,2년 이상,2,연봉,2600만원,2600;0,Y,대졸(2~3년),CAD;3D설계;기계설계,,잡코리아 온라인 접수,정규직,1,면접 후 결정,광주시     ,2021-10-03,http://www.jobkorea.co.kr/Recruit/GI_Read/35253533?Oem_Code=C900&api=232,,2021-07-05,2021-09-02,0,0,716-**-*****,2021-09-03 02:00,2021-09-03 02:00,Y,N,2021-09-03
38563944,http://www.jobkorea.co.kr/Recruit/Co_Read/C/dh1637?Oem_Code=C900&api=232,덕흥전자부품㈜,영업관리 사무원 채용공고,생활용품·소비재·기타; 영업관리·지원·영업기획,신입,,0,회사 내규에 따름,,0;0,Y,고졸,생활용품;소비재;거래처관리;납품관리;매출관리;영업관리,,잡코리아 온라인 접수,정규직,1,사원급; 면접 후 결정,평택시     ,2021-10-03,http://www.jobkorea.co.kr/Recruit/GI_Read/35254860?Oem_Code=C900&api=232,,2021-07-05,2021-09-01,0,0,125-**-*****,2021-09-02 02:01,2021-09-03 02:00,Y,Y,2021-09-02
38572879,http://www.jobkorea.co.kr/Recruit/Co_Read/C/mireros?Oem_Code=C900&api=232,㈜미래로시스템,Oracle/Elasticsearch/SW 디자인/SW 테스트 개발 신입 및 경력사원 채용,솔루션·SI·CRM·ERP; 응용프로그래머; DBA·데이터베이스; 웹디자인,관계없음,,0,회사 내규에 따름,,0;0,Y,대졸(4년),ElasticSearch;Docker;kafka;postgresql;Xaml;UI·UX디자인;소프트웨어개발;Oracle;Linux;Python;일러스트레이터;포토샵,,잡코리아 온라인 접수,정규직,○,면접 후 결정,용인시 기흥구,2021-10-03,http://www.jobkorea.co.kr/Recruit/GI_Read/35264653?Oem_Code=C900&api=232,,2021-07-05,2021-09-01,0,0,229-**-*****,2021-09-02 02:00,2021-09-03 02:00,Y,Y,2021-09-02
38588587,http://www.jobkorea.co.kr/Recruit/Co_Read/C/wlvlsl0976?Oem_Code=C900&api=232,정원물류,[ 정원물류 ]  가구배송 기사 모집 (수도권;충청),물류·운송·배송; 배송·택배·운송; 유통·물류·재고,관계없음,,0,월급,400만원 ~ 500만원,400;500,N,학력무관,물류;물류관리;배송;배차;납품,,잡코리아 온라인 접수,프리랜서,○○,사원급     ,포천시     ,2021-10-05,http://www.jobkorea.co.kr/Recruit/GI_Read/35282105?Oem_Code=C900&api=232,,2021-07-07,2021-09-02,0,0,329-**-*****,2021-09-03 02:00,2021-09-03 02:00,Y,N,2021-09-03
38591408,http://www.jobkorea.co.kr/Recruit/Co_Read/C/clobot?Oem_Code=C900&api=232,클로봇,로봇 서비스 기획자 채용(신입/경력),솔루션·SI·CRM·ERP; 웹기획·PM,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,N,학력무관,모바일기획;웹서비스기획;컨텐츠기획,,잡코리아 온라인 접수,정규직,○,,성남시 분당구,2021-09-30,http://www.jobkorea.co.kr/Recruit/GI_Read/35285264?Oem_Code=C900&api=232,,2021-07-07,2021-08-31,0,0,354-**-*****,2021-09-01 02:01,2021-09-02 02:00,Y,Y,2021-09-01
