채용공고고유번호,기업정보URL,기업명,채용공고제목,업종직종정보명,경력조건정보명,경력년수정보명,경력년수,급여유형정보명,급여수준정보명,급여수준명,연봉면접결정여부,학력제한정보명,해당채용공고키워드명,상세내용,접수방법정보명,근무형태명,모집인원명,채용직급직책명,근무지역명,서류접수마감일자,잡코리아채용공고URL,잡코리아채용공고QR코드내용,채용공고등록일자,채용공고최종수정일자,조회수,공유수,사업자등록번호,등록저장일시,수정저장일시,사용여부,삭제여부,데이터기준일자
39023958,http://www.jobkorea.co.kr/Recruit/Co_Read/C/edentns?Oem_Code=C900&api=232,㈜이든티앤에스,[경력] 클라우드 시스템 엔지니어 운영 인력,솔루션·SI·CRM·ERP; 시스템프로그래머; 네트워크·서버·보안; 소프트웨어·하드웨어,경력,2년 이상,2,회사 내규에 따름,,0;0,Y,대졸(2~3년),소프트웨어개발;SI;SM;서버구축;Linux;시스템프로그래머,,잡코리아 온라인 접수,정규직,○,주임~대리급; 과장~차장급; 팀원,성남시 분당구; 영등포구,2021-11-24,http://www.jobkorea.co.kr/Recruit/GI_Read/35770036?Oem_Code=C900&api=232,,2021-08-26,2021-11-01,0,0,113-**-*****,2021-11-02 02:00,2021-11-03 02:00,Y,Y,2021-11-02
39034811,http://www.jobkorea.co.kr/Recruit/Co_Read/C/thekrent?Oem_Code=C900&api=232,더케이 네트웍스,장기렌트; 리스 전문 더케이네트웍스 신규채용,렌탈·임대·리스; 사무보조·문서작성; 아웃바운드TM; 고객상담·인바운드,관계없음,,0,회사 내규에 따름,,0;0,Y,고졸,리스;오토리스 영업;장기렌트영업;장기렌트 영업;렌탈;렌터카;문서관리;문서작성;사무보조;워드;OA;아웃바운드TM;해피콜;회원관리;고객상담;고객응대;고객지원;인바운드TM;콜센터;CS,,잡코리아 온라인 접수,정규직; 계약직,○○,사원급; 팀원,강서구; 서울특별시 전지역; 강북구; 금천구; 영등포구; 양천구; 마포구; 은평구; 고양시 덕양구; 고양시 일산동구; 고양시 일산서구; 김포시; 파주시; 인천광역시 전지역,2070-01-01,http://www.jobkorea.co.kr/Recruit/GI_Read/35782087?Oem_Code=C900&api=232,,2021-08-27,2021-11-02,0,0,468-**-*****,2021-11-03 02:00,2021-11-03 02:00,Y,N,2021-11-03
39049005,http://www.jobkorea.co.kr/Recruit/Co_Read/C/apple114?Oem_Code=C900&api=232,티맥스그룹,[TmaxOffice R&D] Super App 플랫폼 UX 기획자,솔루션·SI·CRM·ERP; 웹디자인,경력,2년 이상,2,회사 내규에 따름,,0;0,Y,대졸(4년),UI·UX디자인;소프트웨어개발;솔루션;BigData;ERP;SI;모바일UI;웹UI;HTML,,잡코리아 온라인 접수,정규직,○,,성남시 분당구,2021-11-28,http://www.jobkorea.co.kr/Recruit/GI_Read/35798536?Oem_Code=C900&api=232,,2021-08-30,2021-11-02,0,0,220-**-*****,2021-11-03 02:00,2021-11-03 02:00,Y,N,2021-11-03
39068159,http://www.jobkorea.co.kr/Recruit/Co_Read/C/gndkrcom?Oem_Code=C900&api=232,지앤디코리아㈜,지앤디코리아의 자동화 시험기 개발을 통하여 함께 미래를 개척할  인재를  모집합니다,전기·전자·제어; 전기·전자·제어,신입/경력,1년 이상,1,연봉,3000만원 ~ 5000만원,3000;5000,Y,대졸(4년),기구설계;전자;전자회로;PCB;전기·전자회로;테스트엔지니어;하드웨어,,잡코리아 온라인 접수; E-메일 입사지원,정규직,○,,이천시     ,2070-01-01,http://www.jobkorea.co.kr/Recruit/GI_Read/35819841?Oem_Code=C900&api=232,,2021-09-01,2021-10-31,0,0,690-**-*****,2021-11-01 02:00,2021-11-02 02:00,Y,Y,2021-11-01
39071011,http://www.jobkorea.co.kr/Recruit/Co_Read/C/pradakr11?Oem_Code=C900&api=232,프라다코리아 유한회사,[PRADA] 서울/부산지역 백화점 스탁관리 직원 모집,백화점·유통·도소매; 판매·캐셔·매장관리,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,고졸,면세점;백화점;숍마스터;잡화매장;판매;의류판매;잡화판매;재고관리;진열관리;판매관리,,잡코리아 온라인 접수,정규직,○○,사원급; 팀원,해운대구; 부산진구; 강남구; 부산광역시 전지역; 서울특별시 전지역; 경기도 전지역,2021-11-30,http://www.jobkorea.co.kr/Recruit/GI_Read/35823000?Oem_Code=C900&api=232,,2021-09-01,2021-11-02,0,0,213-**-*****,2021-11-03 02:00,2021-11-03 02:00,Y,N,2021-11-03
39105524,http://www.jobkorea.co.kr/Recruit/Co_Read/C/sjht0629?Oem_Code=C900&api=232,㈜성진하이텍,[청년내일채움공제] 역량있는 웹 프로그래머 모집 [신입/경력],솔루션·SI·CRM·ERP; 웹프로그래머; 응용프로그래머; 웹기획·PM,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,학력무관,DW;SI;SM;모바일기획;웹기획;웹서비스기획;정보설계;UI설계;.NET;웹프로그래머;Java;MiPlatform;안드로이드;응용프로그래머,,잡코리아 온라인 접수,정규직; 계약직,○○,,금천구; 경기도 전지역; 서울특별시 전지역,2021-12-04,http://www.jobkorea.co.kr/Recruit/GI_Read/35861884?Oem_Code=C900&api=232,,2021-09-05,2021-11-01,0,0,716-**-*****,2021-11-02 02:01,2021-11-03 02:00,Y,Y,2021-11-02
39114858,http://www.jobkorea.co.kr/Recruit/Co_Read/C/able9218?Oem_Code=C900&api=232,에이블영어학원,2021 에이블영어 교수팀 전임강사 및 운영팀 사원 모집,학원·어학원·교육원; 보습학원·입시학원; 학원상담·관리·운영,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,대졸(4년),보습학원;어학원;영어;영어강사;교육상담;수강생관리;안내상담,,잡코리아 온라인 접수,정규직,○○,사원급; 팀원,성남시 분당구; 성남시 수정구; 성남시 중원구,2021-11-28,http://www.jobkorea.co.kr/Recruit/GI_Read/35872305?Oem_Code=C900&api=232,,2021-09-06,2021-10-31,0,0,714-**-*****,2021-11-01 02:00,2021-11-02 02:00,Y,Y,2021-11-01
39116365,http://www.jobkorea.co.kr/Recruit/Co_Read/C/pradakr11?Oem_Code=C900&api=232,프라다코리아 유한회사,[PRADA] 서울/경기/부산/대구 여성의류(RTW) 경력직원 모집,백화점·유통·도소매; 판매·캐셔·매장관리,경력,5년 이상,5,회사 내규에 따름,,0;0,Y,고졸,면세점;백화점;숍마스터;잡화매장;판매;의류판매;잡화판매;재고관리;진열관리;판매관리,,잡코리아 온라인 접수,정규직,○,사원급; 팀원,해운대구; 부산진구; 강남구; 동구; 서울특별시 전지역; 경기도 전지역,2021-12-05,http://www.jobkorea.co.kr/Recruit/GI_Read/35873917?Oem_Code=C900&api=232,,2021-09-06,2021-11-02,0,0,213-**-*****,2021-11-03 02:00,2021-11-03 02:00,Y,N,2021-11-03
39117695,http://www.jobkorea.co.kr/Recruit/Co_Read/C/vertex9011?Oem_Code=C900&api=232,버텍스테크놀러지,방전 가공기 신입/경력자 모집,금속·재료·자재; 생산·제조·설비·조립,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,학력무관,금속;금속가공;금형;기계;방전,,잡코리아 온라인 접수,정규직,2,사원급; 주임~대리급; 면접 후 결정,화성시     ,2021-12-05,http://www.jobkorea.co.kr/Recruit/GI_Read/35875366?Oem_Code=C900&api=232,,2021-09-06,2021-11-01,0,0,143-**-*****,2021-11-02 02:00,2021-11-03 02:00,Y,Y,2021-11-02
39140801,http://www.jobkorea.co.kr/Recruit/Co_Read/C/purples123?Oem_Code=C900&api=232,퍼플스㈜,[상류층 퍼플스 수원지사 커플/매칭매니저 모집],웨딩·상조·이벤트; 고객상담·인바운드; 영업관리·지원·영업기획; 아웃바운드TM,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,N,고졸,웨딩플래너;커플매니저;결혼상담사;결혼정보회사;상조서비스;예식장;웨딩컨설팅;이벤트;고객관리;영업관리;영업기획;보험;아웃바운드TM;웨딩·장례;증권·보험;고객상담;고객응대;인바운드TM;콜센터,,잡코리아 온라인 접수,정규직,5,사원급; 주임~대리급; 과장~차장급; 부장급; 팀원; 팀장/매니저/실장; 지점장/지사장/원장/국장,수원시 팔달구,2021-12-07,http://www.jobkorea.co.kr/Recruit/GI_Read/35900967?Oem_Code=C900&api=232,,2021-09-08,2021-11-01,0,0,211-**-*****,2021-11-02 02:00,2021-11-03 02:00,Y,Y,2021-11-02
39177667,http://www.jobkorea.co.kr/Recruit/Co_Read/C/itian?Oem_Code=C900&api=232,㈜아이티언,네트워크/보안 기술직 모집(신입/경력)-f5.com 총판 기술직,네트워크·통신서비스; 네트워크·서버·보안,신입/경력,1년 이상,1,연봉,2800만원 ~ 3000만원,2800;3000,Y,학력무관,네트워크관리;네트워크엔지니어;보안관리;보안기술,,잡코리아 온라인 접수; E-메일 입사지원,정규직,○,사원급; 주임~대리급; 팀원,안양시 동안구; 서울특별시 전지역; 경기도 전지역,2021-11-30,http://www.jobkorea.co.kr/Recruit/GI_Read/35942967?Oem_Code=C900&api=232,,2021-09-13,2021-11-02,0,0,114-**-*****,2021-11-03 02:00,2021-11-03 02:00,Y,N,2021-11-03
39184459,http://www.jobkorea.co.kr/Recruit/Co_Read/C/locanist1?Oem_Code=C900&api=232,㈜로케니스트,드라마;영화; 장소섭외팀; 로케이션디렉터 모십니다.,연예·엔터테인먼트; 감독·연출·PD,신입/경력,1년 이상,1,월급,200만원 ~ 400만원,200;400,Y,대졸(2~3년),로케이션;장소섭외;AD·조연출;PD·연출,,잡코리아 온라인 접수,정규직,○○,팀원; 팀장/매니저/실장,고양시 일산동구,2021-12-13,http://www.jobkorea.co.kr/Recruit/GI_Read/35950491?Oem_Code=C900&api=232,,2021-09-14,2021-11-01,0,0,763-**-*****,2021-11-02 02:00,2021-11-03 02:00,Y,Y,2021-11-02
39185102,http://www.jobkorea.co.kr/Recruit/Co_Read/C/gnb728?Oem_Code=C900&api=232,지엔비,영업관리 1명 모집,기계·기계설비; 영업관리·지원·영업기획,신입/경력,1년 이상,1,연봉,2800만원 ~ 3400만원,2800;3400,Y,학력무관,기계조립;영업관리,,잡코리아 온라인 접수,정규직,1,,수원시 권선구,2021-12-13,http://www.jobkorea.co.kr/Recruit/GI_Read/35951175?Oem_Code=C900&api=232,,2021-09-14,2021-11-02,0,0,134-**-*****,2021-11-03 02:00,2021-11-03 02:00,Y,N,2021-11-03
39185153,http://www.jobkorea.co.kr/Recruit/Co_Read/C/gnb728?Oem_Code=C900&api=232,지엔비,제품 검사자 1명 모집,기계·기계설비; 생산관리·공정관리·품질관리,신입/경력,1년 이상,1,연봉,2200만원 ~ 2400만원,2200;2400,Y,학력무관,제품 검사;기계조립;품질검사,,잡코리아 온라인 접수,정규직,1,사원급     ,수원시 권선구,2021-12-13,http://www.jobkorea.co.kr/Recruit/GI_Read/35951236?Oem_Code=C900&api=232,,2021-09-14,2021-11-02,0,0,134-**-*****,2021-11-03 02:00,2021-11-03 02:00,Y,N,2021-11-03
39185167,http://www.jobkorea.co.kr/Recruit/Co_Read/C/gnb728?Oem_Code=C900&api=232,지엔비,[지엔비]제품 조립 2명 모집,기계·기계설비; 생산·제조·설비·조립,신입,,0,시급,8720원,8720;0,Y,학력무관,기계조립,,잡코리아 온라인 접수,정규직,2,사원급     ,수원시 권선구,2021-12-13,http://www.jobkorea.co.kr/Recruit/GI_Read/35951250?Oem_Code=C900&api=232,,2021-09-14,2021-11-02,0,0,134-**-*****,2021-11-03 02:00,2021-11-03 02:00,Y,N,2021-11-03
39185451,http://www.jobkorea.co.kr/Recruit/Co_Read/C/rich0613?Oem_Code=C900&api=232,㈜리치니스,생산직 모집합니다. 빠르게 지원하세요.,금속·재료·자재; 생산·제조·설비·조립; 포장·가공,관계없음,,0,회사 내규에 따름,,0;0,Y,학력무관,금속;금속가공;판금;생산직;절곡;제조;조립;포장,,잡코리아 온라인 접수,정규직,2,사원급     ,화성시     ,2021-12-13,http://www.jobkorea.co.kr/Recruit/GI_Read/35951552?Oem_Code=C900&api=232,,2021-09-14,2021-11-01,0,0,124-**-*****,2021-11-02 02:00,2021-11-03 02:00,Y,Y,2021-11-02
39189789,http://www.jobkorea.co.kr/Recruit/Co_Read/C/bellonatf?Oem_Code=C900&api=232,㈜젠티스,영업 담당자(정규직) 모집-,목재·제지·가구; 제품·서비스영업,경력,2년 이상,2,연봉,3500만원 ~ 4500만원,3500;4500,Y,대졸(2~3년),가구;사무용가구;국내영업;일반영업,,잡코리아 온라인 접수,정규직,1,주임~대리급; 과장~차장급; 팀장/매니저/실장,강남구; 용인시 기흥구,2021-11-30,http://www.jobkorea.co.kr/Recruit/GI_Read/35956549?Oem_Code=C900&api=232,,2021-09-15,2021-11-02,0,0,126-**-*****,2021-11-03 02:00,2021-11-03 02:00,Y,N,2021-11-03
39192170,http://www.jobkorea.co.kr/Recruit/Co_Read/C/atempomedia?Oem_Code=C900&api=232,㈜에이템포미디어,출판 편집자(웹소설·웹툰 종이책) 모집,출판·인쇄·사진; 인쇄·출판·편집,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,학력무관,전자출판;출판기획;편집;교정,,잡코리아 온라인 접수,정규직,○,사원급; 면접 후 결정; 팀원,부천시,2021-11-14,http://www.jobkorea.co.kr/Recruit/GI_Read/35959246?Oem_Code=C900&api=232,,2021-09-15,2021-11-02,0,0,752-**-*****,2021-11-03 02:00,2021-11-03 02:00,Y,N,2021-11-03
39199217,http://www.jobkorea.co.kr/Recruit/Co_Read/C/ggtax335100?Oem_Code=C900&api=232,광교세무법인남양주지점,[ 충원모집 ] 세무법인에서 함께 성장할 인재를 모십니다.,회계·세무·법무; 경리·회계·결산; 재무·세무·IR; 회계·세무·CPA,경력,1년 이상,1,회사 내규에 따름,,0;0,Y,학력무관,구리시;남양주시;세무법인;세무컨설팅;세무회계사무소;회계법인;기장;더존;전산회계,,잡코리아 온라인 접수; E-메일 입사지원,정규직,1,면접 후 결정,구리시; 남양주시; 의정부시; 중랑구; 강동구; 송파구; 광진구,2021-12-15,http://www.jobkorea.co.kr/Recruit/GI_Read/35967197?Oem_Code=C900&api=232,,2021-09-15,2021-11-02,0,0,506-**-*****,2021-11-03 02:01,2021-11-03 02:01,Y,N,2021-11-03
39201461,http://www.jobkorea.co.kr/Recruit/Co_Read/C/kkkk0071052?Oem_Code=C900&api=232,오더퀸㈜,전산업무 및 업무지원 사원모집  (청년디지털일자리),솔루션·SI·CRM·ERP; 사무·총무·법무; 소프트웨어·하드웨어,관계없음,,0,연봉,2400만원,2400;0,Y,고졸,소프트웨어개발;솔루션;asp;ERP;SI;사무관리;사무행정,,잡코리아 온라인 접수; E-메일 입사지원,정규직; 계약직,3,사원급     ,성남시 중원구; 성남시 수정구; 성남시 분당구,2021-12-15,http://www.jobkorea.co.kr/Recruit/GI_Read/35969755?Oem_Code=C900&api=232,,2021-09-16,2021-11-02,0,0,810-**-*****,2021-11-03 02:00,2021-11-03 02:00,Y,N,2021-11-03
39201504,http://www.jobkorea.co.kr/Recruit/Co_Read/C/kkkk0071052?Oem_Code=C900&api=232,오더퀸㈜,키오스크 설치 및 솔루션 설치할 직원분들을 모집합니다.,컴퓨터·하드웨어·장비; 사무·총무·법무; 네트워크·서버·보안; 설치·정비·A/S; 영업관리·지원·영업기획,신입/경력,1년 이상,1,연봉,3000만원,3000;0,Y,고졸,유지보수;컴퓨터;펌웨어;하드웨어;AS;관리;영업지원;POS;기술지원;설치;A·S,,잡코리아 온라인 접수; E-메일 입사지원,정규직; 계약직,3,사원급     ,성남시 중원구,2021-12-15,http://www.jobkorea.co.kr/Recruit/GI_Read/35969801?Oem_Code=C900&api=232,,2021-09-16,2021-11-02,0,0,810-**-*****,2021-11-03 02:00,2021-11-03 02:00,Y,N,2021-11-03
39201524,http://www.jobkorea.co.kr/Recruit/Co_Read/C/kkkk0071052?Oem_Code=C900&api=232,오더퀸㈜,키오스크 / 무인결제 솔루션 세팅 및 설치,솔루션·SI·CRM·ERP; 사무·총무·법무; 네트워크·서버·보안; 설치·정비·A/S; 영업관리·지원·영업기획,관계없음,,0,연봉,2400만원,2400;0,Y,고졸,소프트웨어개발;솔루션;asp;ERP;SI;관리;영업지원;POS;기술지원;설치;유지보수;A·S,,잡코리아 온라인 접수; E-메일 입사지원,정규직; 계약직,3,사원급     ,성남시 중원구; 성남시 수정구; 성남시 분당구; 송파구; 수원시 영통구; 광주시,2021-11-15,http://www.jobkorea.co.kr/Recruit/GI_Read/35969823?Oem_Code=C900&api=232,,2021-09-16,2021-11-02,0,0,810-**-*****,2021-11-03 02:01,2021-11-03 02:01,Y,N,2021-11-03
39207873,http://www.jobkorea.co.kr/Recruit/Co_Read/C/pino5904?Oem_Code=C900&api=232,피노,[급구] 일산 피노 이탈리안 레스토랑에서 주방 신입및 경력 사원 모집합니다.,음식료·외식·프랜차이즈; 요리·영양·제과제빵·바리스타,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,학력무관,양식당;요리사;조리사;주방보조;Chef,,잡코리아 온라인 접수; E-메일 입사지원; 방문접수,정규직; 계약직; 아르바이트,○,사원급; 주임~대리급; 과장~차장급,고양시 일산동구; 고양시 덕양구; 고양시 일산서구,2021-12-15,http://www.jobkorea.co.kr/Recruit/GI_Read/35976895?Oem_Code=C900&api=232,,2021-09-16,2021-11-01,0,0,128-**-*****,2021-11-02 02:00,2021-11-03 02:00,Y,Y,2021-11-02
39209139,http://www.jobkorea.co.kr/Recruit/Co_Read/C/cocodsn?Oem_Code=C900&api=232,코코디자인,스타트업 사인디자인 사원모집,광고·홍보·전시; 그래픽디자인·CG,관계없음,,0,연봉,2400만원 ~ 3000만원,2400;3000,Y,학력무관,광고기획;광고디자인;광고제작;SIGN;그래픽디자인;시각디자인;일러스트레이터;CG,,잡코리아 온라인 접수,정규직,1,사원급; 주임~대리급,화성시     ,2021-12-15,http://www.jobkorea.co.kr/Recruit/GI_Read/35978317?Oem_Code=C900&api=232,,2021-09-16,2021-11-01,0,0,135-**-*****,2021-11-02 02:00,2021-11-03 02:00,Y,Y,2021-11-02
39220240,http://www.jobkorea.co.kr/Recruit/Co_Read/C/ppeum4?Oem_Code=C900&api=232,예쁨주의쁨성형외과의원,[예쁨주의쁨 성형외과]쁨클리닉 일산점 (주4.5일제) 피부팀 채용 공고,의료(진료과별); 뷰티·미용·애완,관계없음,,0,회사 내규에 따름,,0;0,Y,학력무관,성형외과;피부관리,,잡코리아 온라인 접수,정규직,○,주임~대리급; 팀원,고양시 일산동구,2021-12-17,http://www.jobkorea.co.kr/Recruit/GI_Read/35991231?Oem_Code=C900&api=232,,2021-09-18,2021-11-02,0,0,842-**-*****,2021-11-03 02:00,2021-11-03 02:00,Y,N,2021-11-03
39225133,http://www.jobkorea.co.kr/Recruit/Co_Read/C/lsk2068?Oem_Code=C900&api=232,㈜엘에스케이화인텍스,카퍼라인; 패션디자이너 정규직 채용(신입&경력),쇼핑몰·오픈마켓·소셜커머스; 의류·패션·잡화디자인,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,학력무관,쇼핑몰;오픈마켓;섬유디자인;이너웨어디자인;침구·홈패션디자인,,잡코리아 온라인 접수,정규직,○○,사원급     ,고양시 일산동구,2070-01-01,http://www.jobkorea.co.kr/Recruit/GI_Read/35997753?Oem_Code=C900&api=232,,2021-09-22,2021-11-02,0,0,503-**-*****,2021-11-03 02:01,2021-11-03 02:01,Y,N,2021-11-03
39229469,http://www.jobkorea.co.kr/Recruit/Co_Read/C/bistro0900?Oem_Code=C900&api=232,비스트로正,직원구합니다,음식료·외식·프랜차이즈; 요리·영양·제과제빵·바리스타,관계없음,,0,연봉,2400만원 ~ 3600만원,2400;3600,Y,학력무관,양식당;요리사;주방보조,,잡코리아 온라인 접수; E-메일 입사지원,정규직,1,사원급     ,성남시 분당구,2021-11-26,http://www.jobkorea.co.kr/Recruit/GI_Read/36002765?Oem_Code=C900&api=232,,2021-09-23,2021-11-02,0,0,461-**-*****,2021-11-03 02:00,2021-11-03 02:00,Y,N,2021-11-03
