채용공고고유번호,기업정보URL,기업명,채용공고제목,업종직종정보명,경력조건정보명,경력년수정보명,경력년수,급여유형정보명,급여수준정보명,급여수준명,연봉면접결정여부,학력제한정보명,해당채용공고키워드명,상세내용,접수방법정보명,근무형태명,모집인원명,채용직급직책명,근무지역명,서류접수마감일자,잡코리아채용공고URL,잡코리아채용공고QR코드내용,채용공고등록일자,채용공고최종수정일자,조회수,공유수,사업자등록번호,등록저장일시,수정저장일시,사용여부,삭제여부,데이터기준일자
34362701,http://www.jobkorea.co.kr/Recruit/Co_Read/C/ianschool?Oem_Code=C900&api=232,칠드런스뮤지컬컴퍼니㈜,뮤지컬정교사(드라마클래스 수업진행 및 커리큘럼관리),,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,대졸(4년),공연기획;공연예술;극단;소극장;아카데미;공연·전시기획;무대제작;뮤지컬·연극·무용;연주·합주·합창·성악;영어;영어강사,,잡코리아 온라인 접수,정규직,1,사원급     ,오산시     ,2020-01-15,http://www.jobkorea.co.kr/Recruit/GI_Read/30542651?Oem_Code=C900&api=232,,2019-12-16,2020-01-14,0,0,112-**-*****,2019-12-17 02:01,2020-01-16 02:00,Y,Y,2019-12-17
34364253,http://www.jobkorea.co.kr/Recruit/Co_Read/C/wneng?Oem_Code=C900&api=232,㈜와이드넷엔지니어링,이동 통신망 최적화/필드 측정/규격 검증 QA,,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,대졸(2~3년),모바일;모바일App;무선통신;아이폰;안드로이드;검증;테스터;QA;베타테스트;컨텐츠관리;유지보수;소프트웨어,,잡코리아 온라인 접수; E-메일 입사지원,정규직,12,,성남시 분당구; 경기도 전지역; 서울특별시 전지역,2020-01-31,http://www.jobkorea.co.kr/Recruit/GI_Read/30544393?Oem_Code=C900&api=232,,2019-12-16,2020-01-14,0,0,119-**-*****,2019-12-17 02:00,2020-01-16 02:00,Y,Y,2019-12-17
34367030,http://www.jobkorea.co.kr/Recruit/Co_Read/C/kyobo112?Oem_Code=C900&api=232,교보생명보험,시니어클래스 은퇴설계 전문가를 모십니다 (은퇴자 퇴직자 우대),,신입/경력,1년 이상,1,연봉,4500만원 ~ 6500만원,4500;6500,Y,대졸(2~3년),생명보험;손해보험;손해사정;펀드매니저;화재보험;금융영업;금융자산관리사;방카슈랑스;퇴직연금;거래처관리;고객관리;영업관리;영업기획;전역장교;골프강사;당구;댄스;생활체육;승마,,잡코리아 온라인 접수; E-메일 입사지원; 방문접수,계약직; 프리랜서; 위촉직/개인사업자,10,부장급; 임원~CEO; 팀장/매니저/실장,서울특별시 전지역; 인천광역시 전지역; 경기도 전지역,2020-02-15,http://www.jobkorea.co.kr/Recruit/GI_Read/30547423?Oem_Code=C900&api=232,,2019-12-17,2020-01-15,0,0,102-**-*****,2019-12-24 02:04,2020-01-17 02:00,Y,Y,2019-12-24
34367090,http://www.jobkorea.co.kr/Recruit/Co_Read/C/kyobo112?Oem_Code=C900&api=232,교보생명보험,성공하는 인생 2막; 대한민국 퇴직자 여러분들 도전 하세요.,,관계없음,,0,연봉,3200만원 ~ 9200만원,3200;9200,Y,대졸(2~3년),생명보험;손해보험;재정설계;펀드매니저;화재보험;금융영업;금융자산관리사;법인고객영업;보험영업;재무상담;고객지원;보험회사;신용카드회사;은행;증권·투신,,잡코리아 온라인 접수; E-메일 입사지원; 방문접수,계약직; 프리랜서; 위촉직/개인사업자,10,부장급; 임원~CEO; 팀장/매니저/실장,서울특별시 전지역; 인천광역시 전지역; 경기도 전지역,2020-02-15,http://www.jobkorea.co.kr/Recruit/GI_Read/30547486?Oem_Code=C900&api=232,,2019-12-17,2020-01-15,0,0,102-**-*****,2019-12-24 02:04,2020-01-17 02:00,Y,Y,2019-12-24
34370615,http://www.jobkorea.co.kr/Recruit/Co_Read/C/lee126?Oem_Code=C900&api=232,무한콘트롤,인증업무 및 정부지원사업 관련 경력 과장-차장급 채용,,경력,5년 이상,5,회사 내규에 따름,,0;0,Y,학력무관,전기;전자;품질;품질보증;ISO;QA,,잡코리아 온라인 접수,정규직,○,과장~차장급; 면접 후 결정,성남시 중원구,2020-01-16,http://www.jobkorea.co.kr/Recruit/GI_Read/30551331?Oem_Code=C900&api=232,,2019-12-17,2020-01-14,0,0,609-**-*****,2019-12-18 02:03,2020-01-16 02:00,Y,Y,2019-12-18
34372697,http://www.jobkorea.co.kr/Recruit/Co_Read/C/jju69715031?Oem_Code=C900&api=232,더존교육,유치원.어린이집 유아영어강사 모집 [안양-4일수업],,경력,1년 이상,1,회사 내규에 따름,,0;0,N,대졸(2~3년),어린이집;유아원교사;유치원교사;교육;보육교사;어린이집교사;영어;영어강사,,잡코리아 온라인 접수; E-메일 입사지원,정규직; 계약직,00,,안양시 만안구,2020-02-02,http://www.jobkorea.co.kr/Recruit/GI_Read/30553625?Oem_Code=C900&api=232,,2019-12-17,2020-01-15,0,0,709-**-*****,2019-12-28 02:00,2020-01-17 02:00,Y,Y,2019-12-28
34372751,http://www.jobkorea.co.kr/Recruit/Co_Read/C/jju69715031?Oem_Code=C900&api=232,더존교육,2020년 유아기간 영어 강사모집 [오산.송탄],,경력,1년 이상,1,회사 내규에 따름,,0;0,N,대졸(2~3년),교사;유아교육;유치원;영어;영어강사,,잡코리아 온라인 접수; E-메일 입사지원,정규직; 계약직,2,,평택시; 오산시,2020-02-02,http://www.jobkorea.co.kr/Recruit/GI_Read/30553682?Oem_Code=C900&api=232,,2019-12-17,2020-01-15,0,0,709-**-*****,2019-12-28 02:00,2020-01-17 02:00,Y,Y,2019-12-28
34378613,http://www.jobkorea.co.kr/Recruit/Co_Read/C/sm00n?Oem_Code=C900&api=232,㈜엘디엔지니어링,(주)엘디엔지니어링 단지설계(도로설계; 상하수도 설계)등 신입; 대리; 과장; 차장님 모십니다.,,신입/경력,2년 이상,2,회사 내규에 따름,,0;0,Y,대졸(2~3년),가설설계;도로설계;토목;토목설계;토질,,잡코리아 온라인 접수; E-메일 입사지원; 우편접수; 방문접수,정규직,○○,주임~대리급; 과장~차장급; 팀원,성남시 중원구,2070-01-01,http://www.jobkorea.co.kr/Recruit/GI_Read/30560100?Oem_Code=C900&api=232,,2019-12-18,2020-01-16,0,0,129-**-*****,2019-12-19 02:05,2020-01-17 02:06,Y,N,2019-12-19
34379145,http://www.jobkorea.co.kr/Recruit/Co_Read/C/adonislotte?Oem_Code=C900&api=232,㈜오토미디어,롯데렌터카 홈쇼핑 신차장기렌터카 넘치고있는 DB로 계약하실분 모집,,관계없음,,0,연봉,5000만원 ~ 6000만원,5000;6000,Y,고졸,대여;렌탈;렌터카;오토리스;거래선개발관리;거래처관리;고객관리;영업관리;검색광고;광고영업;매체광고영업;온라인광고영업;키워드광고;아웃바운드TM;홈쇼핑,,잡코리아 온라인 접수; E-메일 입사지원,정규직; 계약직; 프리랜서,○,,성남시 분당구; 성남시 수정구; 성남시 중원구; 강남구; 서초구; 송파구,2020-01-17,http://www.jobkorea.co.kr/Recruit/GI_Read/30560675?Oem_Code=C900&api=232,,2019-12-18,2020-01-15,0,0,309-**-*****,2019-12-19 02:05,2020-01-17 02:09,Y,N,2019-12-19
34379162,http://www.jobkorea.co.kr/Recruit/Co_Read/C/adonislotte?Oem_Code=C900&api=232,㈜오토미디어,롯데렌터카 홈쇼핑 바이럴 마케팅 블러그/카페마케팅/sns마케팅/페이스북;인스타 모집,,경력,1년 이상,1,회사 내규에 따름,,0;0,Y,학력무관,대여;렌탈;렌터카;오토리스;광고기획;마케팅;마케팅기획;바이럴마케팅;소셜미디어,,잡코리아 온라인 접수,정규직,1,사원급; 팀원; 팀장/매니저/실장,성남시 분당구; 송파구,2020-01-17,http://www.jobkorea.co.kr/Recruit/GI_Read/30560707?Oem_Code=C900&api=232,,2019-12-18,2020-01-16,0,0,309-**-*****,2019-12-19 02:05,2020-01-17 02:05,Y,N,2019-12-19
34379423,http://www.jobkorea.co.kr/Recruit/Co_Read/C/hyunjinm1004?Oem_Code=C900&api=232,스킨테라피,분위기좋은 피부관리실 경기오포점 배우면서 일할 초보;경력쌤 구인합니다,,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,학력무관,마사지;뷰티매니저;체형관리;피부관리,,잡코리아 온라인 접수,정규직,1,,광주시     ,2020-01-17,http://www.jobkorea.co.kr/Recruit/GI_Read/30560995?Oem_Code=C900&api=232,,2019-12-18,2020-01-15,0,0,104-**-*****,2019-12-19 02:01,2020-01-17 02:09,Y,N,2019-12-19
34380544,http://www.jobkorea.co.kr/Recruit/Co_Read/C/topaz0779801?Oem_Code=C900&api=232,휴컴퍼니,롯데건설 남여신입상담사 특별채용 (월500만원)이상,,관계없음,,0,연봉,5000만원 ~ 10000만원,5000;10000,Y,학력무관,부동산개발;부동산중개;부동산컨설팅;상가;상담;아웃바운드TM;고객상담;인바운드TM,,잡코리아 온라인 접수; E-메일 입사지원,정규직; 계약직; 인턴직,○,주임~대리급; 팀원; 팀장/매니저/실장,하남시     ,2020-01-17,http://www.jobkorea.co.kr/Recruit/GI_Read/30562222?Oem_Code=C900&api=232,,2019-12-18,2020-01-16,0,0,509-**-*****,2019-12-19 02:04,2020-01-17 02:03,Y,N,2019-12-19
34380556,http://www.jobkorea.co.kr/Recruit/Co_Read/C/topaz0779801?Oem_Code=C900&api=232,휴컴퍼니,롯데건설 분양사업 사무관리부 신입 남여 채용,,관계없음,,0,연봉,2400만원 ~ 3600만원,2400;3600,Y,학력무관,부동산개발;부동산중개;부동산컨설팅;상가;상담;문서관리;사무관리;문서작성;사무보조,,잡코리아 온라인 접수; E-메일 입사지원,정규직; 계약직; 인턴직,○,주임~대리급; 팀원; 팀장/매니저/실장,하남시     ,2020-01-17,http://www.jobkorea.co.kr/Recruit/GI_Read/30562236?Oem_Code=C900&api=232,,2019-12-18,2020-01-16,0,0,509-**-*****,2019-12-19 02:04,2020-01-17 02:03,Y,N,2019-12-19
34380911,http://www.jobkorea.co.kr/Recruit/Co_Read/C/ehgus6511?Oem_Code=C900&api=232,엠하우징,[안양;군포;의왕] 신축빌라분양및컨설팅2명모집,,관계없음,,0,회사 내규에 따름,,0;0,Y,학력무관,공인중개사;부동산서비스;부동산중개;부동산컨설팅;분양;분양대행;분양상담사,,잡코리아 온라인 접수; E-메일 입사지원; 우편접수; 방문접수; FAX 접수,프리랜서,2,사원급     ,군포시; 안양시 만안구; 안양시 동안구; 의왕시,2020-01-17,http://www.jobkorea.co.kr/Recruit/GI_Read/30562690?Oem_Code=C900&api=232,,2019-12-18,2020-01-16,0,0,698-**-*****,2019-12-24 02:06,2020-01-17 02:03,Y,N,2019-12-24
34387678,http://www.jobkorea.co.kr/Recruit/Co_Read/C/people8?Oem_Code=C900&api=232,피플라이프㈜,피플라이프 경력 및 신입 설계사 모집(정착금 지급; 전국 문의),,관계없음,,0,회사 내규에 따름,,0;0,N,고졸,보험영업;생명보험;손해보험;자동차보험;화재보험;개인고객영업;법인고객영업;보험설계;재무상담;법인영업,,잡코리아 온라인 접수; E-메일 입사지원,계약직,10,,서울특별시 전지역; 경기도 전지역; 부산광역시 전지역; 인천광역시 전지역; 대구광역시 전지역; 광주광역시,2020-01-28,http://www.jobkorea.co.kr/Recruit/GI_Read/30570181?Oem_Code=C900&api=232,,2019-12-19,2020-01-16,0,0,108-**-*****,2019-12-20 02:06,2020-01-17 02:02,Y,N,2019-12-20
34389334,http://www.jobkorea.co.kr/Recruit/Co_Read/C/bicns5?Oem_Code=C900&api=232,비아이씨엔에스,대기업 ORACLE 운영(설치; 업그레이드; 패치) 경력자분들을 모십니다.,,경력,1년 이상,1,회사 내규에 따름,,0;0,N,학력무관,소프트웨어개발;SI;SM;데이터베이스;DB2;DBA;Oracle;SQL,,잡코리아 온라인 접수,정규직; 계약직; 프리랜서,2,,성남시 분당구,2020-01-17,http://www.jobkorea.co.kr/Recruit/GI_Read/30571998?Oem_Code=C900&api=232,,2019-12-19,2020-01-15,0,0,211-**-*****,2019-12-20 02:04,2020-01-17 02:00,Y,Y,2019-12-20
34394730,http://www.jobkorea.co.kr/Recruit/Co_Read/C/good5931?Oem_Code=C900&api=232,칠드런스뮤지컬컴퍼니㈜,수원영통 영어유치부 정교사 구인,,관계없음,,0,회사 내규에 따름,,0;0,Y,대졸(4년),유치원교사;어학원;영어학원;유아교육;학원강사;놀이방교사;보육교사;어린이집교사;교육상담;프로그램상담;영어강사,,잡코리아 온라인 접수,정규직,1,사원급     ,수원시 영통구,2020-01-18,http://www.jobkorea.co.kr/Recruit/GI_Read/30577811?Oem_Code=C900&api=232,,2019-12-19,2020-01-15,0,0,135-**-*****,2019-12-28 02:01,2020-01-17 02:00,Y,Y,2019-12-28
34394741,http://www.jobkorea.co.kr/Recruit/Co_Read/C/good5931?Oem_Code=C900&api=232,칠드런스뮤지컬컴퍼니㈜,초등부영어 담당교사 모집,,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,대졸(4년),외국인학교;교수설계;어학원;영어학원;컨텐츠개발;영어강사;일반학원강사;교육상담;수강생관리;프로그램상담;학원운영;회원관리,,잡코리아 온라인 접수,정규직,1,팀원,수원시 영통구,2020-01-18,http://www.jobkorea.co.kr/Recruit/GI_Read/30577822?Oem_Code=C900&api=232,,2019-12-19,2020-01-15,0,0,135-**-*****,2019-12-20 02:01,2020-01-17 02:00,Y,Y,2019-12-20
34394746,http://www.jobkorea.co.kr/Recruit/Co_Read/C/good5931?Oem_Code=C900&api=232,칠드런스뮤지컬컴퍼니㈜,뮤지컬정교사(드라마클래스 수업진행 및 커리큘럼관리),,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,대졸(4년),공연기획;공연예술;극단;소극장;아카데미;공연·전시기획;무대제작;뮤지컬·연극·무용;연주·합주·합창·성악;영어;영어강사,,잡코리아 온라인 접수,정규직,1,사원급     ,수원시 영통구,2020-01-18,http://www.jobkorea.co.kr/Recruit/GI_Read/30577829?Oem_Code=C900&api=232,,2019-12-19,2020-01-15,0,0,135-**-*****,2019-12-20 02:01,2020-01-17 02:00,Y,Y,2019-12-20
34397211,http://www.jobkorea.co.kr/Recruit/Co_Read/C/jopdok3?Oem_Code=C900&api=232,㈜중앙해피라이프,글로벌금융제이에이치라이프 성남지점에서 영업사원을 모집합니다.,,관계없음,,0,연봉,3800만원 ~ 4000만원,3800;4000,N,학력무관,자산관리사;금융자산관리사;보험영업,,잡코리아 온라인 접수,정규직,○○,사원급; 팀원,성남시 중원구,2020-01-19,http://www.jobkorea.co.kr/Recruit/GI_Read/30580561?Oem_Code=C900&api=232,,2019-12-20,2020-01-15,0,0,107-**-*****,2019-12-28 02:06,2020-01-17 02:00,Y,Y,2019-12-28
34399608,http://www.jobkorea.co.kr/Recruit/Co_Read/C/cbw9045?Oem_Code=C900&api=232,에이치앤씨파트너스,LCM/OLED 회로개발 경력직 채용,,경력,3년 이상,3,회사 내규에 따름,,0;0,Y,대졸(2~3년),하드웨어;소프트웨어,,잡코리아 온라인 접수; E-메일 입사지원,정규직,○,,안양시 만안구,2020-01-19,http://www.jobkorea.co.kr/Recruit/GI_Read/30583104?Oem_Code=C900&api=232,,2019-12-20,2020-01-16,0,0,423-**-*****,2019-12-21 02:04,2020-01-17 02:00,Y,N,2019-12-21
34399625,http://www.jobkorea.co.kr/Recruit/Co_Read/C/cbw9045?Oem_Code=C900&api=232,에이치앤씨파트너스,FPGA 엔지니어 경력직 채용,,경력,4년 이상,4,회사 내규에 따름,,0;0,Y,대졸(4년),FPGA,,잡코리아 온라인 접수; E-메일 입사지원,정규직,1,면접 후 결정,안양시 만안구,2020-01-19,http://www.jobkorea.co.kr/Recruit/GI_Read/30583123?Oem_Code=C900&api=232,,2019-12-20,2020-01-16,0,0,423-**-*****,2019-12-21 02:04,2020-01-17 02:00,Y,N,2019-12-21
34404577,http://www.jobkorea.co.kr/Recruit/Co_Read/C/excion?Oem_Code=C900&api=232,㈜엑시언,㈜엑시언 영업관리 인력 모집(신입),,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,대졸(2~3년),자동차;자동차부품;고객관리;영업관리;영업지원,,잡코리아 온라인 접수,정규직,○,사원급; 주임~대리급,화성시     ,2020-01-19,http://www.jobkorea.co.kr/Recruit/GI_Read/30588614?Oem_Code=C900&api=232,,2019-12-20,2020-01-16,0,0,124-**-*****,2019-12-21 02:01,2020-01-17 02:04,Y,N,2019-12-21
34405097,http://www.jobkorea.co.kr/Recruit/Co_Read/C/diamond892?Oem_Code=C900&api=232,다이아몬드 비치,온라인 마케팅 영업직을 찾습니다.,,관계없음,,0,회사 내규에 따름,,0;0,Y,학력무관,광고기획;광고대행;온라인광고;키워드광고;광고관리;검색광고;광고영업;온라인광고영업;온라인마케팅,,잡코리아 온라인 접수,정규직; 프리랜서; 위촉직/개인사업자,1,,구리시     ,2020-01-17,http://www.jobkorea.co.kr/Recruit/GI_Read/30589216?Oem_Code=C900&api=232,,2019-12-20,2020-01-15,0,0,136-**-*****,2019-12-21 02:00,2020-01-17 02:07,Y,N,2019-12-21
34406030,http://www.jobkorea.co.kr/Recruit/Co_Read/C/yblasik1?Oem_Code=C900&api=232,YB안과의원,수원)YB안과 검안 팀원 및 실장 선생님을 모십니다.,,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,대졸(2~3년),안과;검안사;안경사,,잡코리아 온라인 접수,정규직,○,팀원; 팀장/매니저/실장,수원시 팔달구,2020-01-31,http://www.jobkorea.co.kr/Recruit/GI_Read/30590291?Oem_Code=C900&api=232,,2019-12-20,2020-01-16,0,0,135-**-*****,2019-12-21 02:00,2020-01-17 02:06,Y,N,2019-12-21
34406036,http://www.jobkorea.co.kr/Recruit/Co_Read/C/chsun0504?Oem_Code=C900&api=232,와이에스메디컬컨설팅,수원 YB안과 검안 팀원 및 실장 정규직 채용,,관계없음,,0,회사 내규에 따름,,0;0,Y,학력무관,안과;검안사;안경사,,잡코리아 온라인 접수,정규직,○,사원급; 팀원; 팀장/매니저/실장,수원시 팔달구,2020-01-19,http://www.jobkorea.co.kr/Recruit/GI_Read/30590299?Oem_Code=C900&api=232,,2019-12-20,2020-01-16,0,0,124-**-*****,2019-12-21 02:00,2020-01-17 02:06,Y,N,2019-12-21
34408211,http://www.jobkorea.co.kr/Recruit/Co_Read/C/jsj2288?Oem_Code=C900&api=232,어반스피릿,어반스피릿 바리스타 채용공고,,경력,1년 이상,1,월급,180만원 ~ 190만원,180;190,Y,학력무관,바리스타;커피숍;디저트;음식료;카페;매장관리,,잡코리아 온라인 접수; E-메일 입사지원; 방문접수,정규직,○,사원급; 면접 후 결정; 팀원; 팀장/매니저/실장,성남시 분당구,2020-01-20,http://www.jobkorea.co.kr/Recruit/GI_Read/30592790?Oem_Code=C900&api=232,,2019-12-21,2020-01-16,0,0,569-**-*****,2019-12-22 02:00,2020-01-17 02:01,Y,N,2019-12-22
34409682,http://www.jobkorea.co.kr/Recruit/Co_Read/C/himo1209?Oem_Code=C900&api=232,하이모수원광교,(주)하이모 수원광교점 정규직 헤어디자이너 모집,,신입/경력,1년 이상,1,연봉,2200만원 ~ 2600만원,2200;2600,N,학력무관,헤어디자이너,,잡코리아 온라인 접수; E-메일 입사지원,정규직,1,사원급     ,수원시 영통구,2020-01-21,http://www.jobkorea.co.kr/Recruit/GI_Read/30594625?Oem_Code=C900&api=232,,2019-12-22,2020-01-16,0,0,199-**-*****,2019-12-23 02:00,2020-01-17 02:04,Y,N,2019-12-23
34411573,http://www.jobkorea.co.kr/Recruit/Co_Read/C/soloist0?Oem_Code=C900&api=232,㈜티라이프,물류 입출고 관리,,관계없음,,0,회사 내규에 따름,,0;0,Y,고졸,여성의류;물류;창고관리;물류관리;상품입출고;재고관리,,잡코리아 온라인 접수,정규직,1,사원급     ,성남시 중원구,2020-01-22,http://www.jobkorea.co.kr/Recruit/GI_Read/30596761?Oem_Code=C900&api=232,,2019-12-23,2020-01-16,0,0,129-**-*****,2019-12-28 02:06,2020-01-17 02:04,Y,N,2019-12-28
