채용공고고유번호,기업정보URL,기업명,채용공고제목,업종직종정보명,경력조건정보명,경력년수정보명,경력년수,급여유형정보명,급여수준정보명,급여수준명,연봉면접결정여부,학력제한정보명,해당채용공고키워드명,상세내용,접수방법정보명,근무형태명,모집인원명,채용직급직책명,근무지역명,서류접수마감일자,잡코리아채용공고URL,잡코리아채용공고QR코드내용,채용공고등록일자,채용공고최종수정일자,조회수,공유수,사업자등록번호,등록저장일시,수정저장일시,사용여부,삭제여부,데이터기준일자
36603789,http://www.jobkorea.co.kr/Recruit/Co_Read/C/jjuude?Oem_Code=C900&api=232,제이유디벨롭,[정규직/야근없음/워라벨보장] 사무업무직원 채용공고,,관계없음,,0,월급,200만원 ~ 220만원,200;220,N,학력무관,건설;문서수발;비품관리;사무행정;송무;총무;문서관리;문서작성;사무보조;전산입력;Excel,,잡코리아 온라인 접수,정규직,○,,종로구; 강북구; 서대문구; 양천구; 금천구; 남양주시,2021-01-09,http://www.jobkorea.co.kr/Recruit/GI_Read/33046969?Oem_Code=C900&api=232,,2020-10-29,2021-01-02,0,0,668-**-*****,2021-01-03 02:01,2021-01-03 02:01,Y,N,2021-01-03
36622705,http://www.jobkorea.co.kr/Recruit/Co_Read/C/people8?Oem_Code=C900&api=232,피플라이프㈜,피플라이프 법인영업설계사 초파격 스카웃(최고 정착금 일시 지급; 전국 입사 안내),,관계없음,,0,회사 내규에 따름,,0;0,N,학력무관,보험영업;생명보험;손해보험;개인고객영업;금융자산관리사;법인고객영업;보험설계,,잡코리아 온라인 접수,프리랜서,○○○,,동작구; 서울특별시 전지역; 경기도 전지역,2070-01-01,http://www.jobkorea.co.kr/Recruit/GI_Read/33068536?Oem_Code=C900&api=232,,2020-11-02,2021-01-02,0,0,108-**-*****,2021-01-03 02:00,2021-01-03 02:00,Y,N,2021-01-03
36629899,http://www.jobkorea.co.kr/Recruit/Co_Read/C/dasung0525?Oem_Code=C900&api=232,㈜다성인터내셔널,온라인 쇼핑몰 MD(팀장) 채용,,경력,2년 이상,2,회사 내규에 따름,,0;0,Y,고졸,쇼핑몰;상품기획;온라인MD,,잡코리아 온라인 접수,정규직,1,팀장/매니저/실장,광주시     ,2021-01-31,http://www.jobkorea.co.kr/Recruit/GI_Read/33076527?Oem_Code=C900&api=232,,2020-11-02,2020-12-31,0,0,129-**-*****,2021-01-01 02:00,2021-01-02 02:00,Y,Y,2021-01-01
36629926,http://www.jobkorea.co.kr/Recruit/Co_Read/C/dasung0525?Oem_Code=C900&api=232,㈜다성인터내셔널,무역사무 정규직 채용(신입 및 경력),,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,고졸,물류;유통;유통관리;판매;할인점;무역;무역사무;무역영어;수출입무역,,잡코리아 온라인 접수,정규직,1,면접 후 결정,광주시     ,2021-01-31,http://www.jobkorea.co.kr/Recruit/GI_Read/33076555?Oem_Code=C900&api=232,,2020-11-02,2020-12-31,0,0,129-**-*****,2021-01-01 02:00,2021-01-02 02:00,Y,Y,2021-01-01
36629940,http://www.jobkorea.co.kr/Recruit/Co_Read/C/dasung0525?Oem_Code=C900&api=232,㈜다성인터내셔널,영업관리 모집 (신입 및 경력),,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,고졸,물류;유통;유통관리;판매;할인점;거래선개발관리;거래처관리;납품관리;영업관리;영업지원,,잡코리아 온라인 접수,정규직,1,면접 후 결정,광주시     ,2021-01-31,http://www.jobkorea.co.kr/Recruit/GI_Read/33076573?Oem_Code=C900&api=232,,2020-11-02,2020-12-31,0,0,129-**-*****,2021-01-01 02:00,2021-01-02 02:00,Y,Y,2021-01-01
36635673,http://www.jobkorea.co.kr/Recruit/Co_Read/C/twoman00?Oem_Code=C900&api=232,대호기업,E-mart 배송업무 담당자 특별채용(비대면 배송),,관계없음,,0,월급,500만원 ~ 600만원,500;600,N,학력무관,물류;물류관리;물류센터;운송;육상운송;원부자재관리;자재구매;창고관리;납품;배송;퀵서비스;택배;중장비운전;지게차운전;포장이사;화물차운전;대리운전;버스기사;수행기사;승용기사;운전기사;택시기사;학원차량;상품입출고;외주관리;유통관리;생산직,,잡코리아 온라인 접수,정규직; 계약직,○,사원급; 주임~대리급; 과장~차장급; 부장급; 면접 후 결정; 팀원; 팀장/매니저/실장; 파트장/그룹장; 본부장/센터장; 지점장/지사장/원장/국장,서울특별시 전지역; 경기도 전지역; 인천광역시 전지역; 동해시; 고양시 일산서구; 광주시; 수원시 영통구; 안양시 동안구; 용인시 기흥구; 용인시 수지구; 남구; 강서구; 노원구,2021-01-10,http://www.jobkorea.co.kr/Recruit/GI_Read/33082856?Oem_Code=C900&api=232,,2020-11-03,2021-01-02,0,0,223-**-*****,2021-01-03 02:00,2021-01-03 02:00,Y,N,2021-01-03
36649122,http://www.jobkorea.co.kr/Recruit/Co_Read/C/jmbid12?Oem_Code=C900&api=232,㈜진명입찰정보,(주)진명입찰정보 아웃바운드 TM 신입/경력 채용,,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,학력무관,연구원;마케팅;법인영업;아웃바운드TM,,잡코리아 온라인 접수; E-메일 입사지원; 방문접수,정규직; 계약직,○,팀원; 팀장/매니저/실장,,2021-02-02,http://www.jobkorea.co.kr/Recruit/GI_Read/33097877?Oem_Code=C900&api=232,,2020-11-04,2020-12-31,0,0,462-**-*****,2021-01-01 02:00,2021-01-02 02:00,Y,Y,2021-01-01
36662298,http://www.jobkorea.co.kr/Recruit/Co_Read/C/jcws0625?Oem_Code=C900&api=232,㈜컴윈스,기구설계(판금) 경력자 채용,,신입/경력,5년 이상,5,연봉,3000만원 ~ 4000만원,3000;4000,Y,대졸(2~3년),기계;자동화설비;프레스;철강;3D설계;AutoCad;CAD;CAM;판금,,잡코리아 온라인 접수; E-메일 입사지원,정규직,1,주임~대리급; 과장~차장급; 팀원,시흥시     ,2021-02-04,http://www.jobkorea.co.kr/Recruit/GI_Read/33112731?Oem_Code=C900&api=232,,2020-11-06,2020-12-31,0,0,123-**-*****,2021-01-01 02:00,2021-01-03 02:00,Y,Y,2021-01-01
36671449,http://www.jobkorea.co.kr/Recruit/Co_Read/C/eduburning?Oem_Code=C900&api=232,주식회사 동화세상에듀코,[전국채용] 재택근무/ 국어;영어;수학 급구/ 온라인강의/ 함께성장하고싶은 강사 /대기학생많음,,관계없음,,0,회사 내규에 따름,,0;0,Y,대졸(4년),입시학원;학원강사;국어;수학;영어;일반학원강사;전임강사,,잡코리아 온라인 접수; E-메일 입사지원,위촉직/개인사업자,3,사원급; 팀원,성동구; 서울특별시 전지역; 경기도 전지역; 강남구; 중랑구; 광진구; 서초구,2021-01-05,http://www.jobkorea.co.kr/Recruit/GI_Read/33123008?Oem_Code=C900&api=232,,2020-11-06,2021-01-02,0,0,201-**-*****,2021-01-03 02:01,2021-01-03 02:01,Y,N,2021-01-03
36685960,http://www.jobkorea.co.kr/Recruit/Co_Read/C/cfsdeo?Oem_Code=C900&api=232,쿠팡풀필먼트서비스,[주5일/식사제공/따뜻한실내] 미니박스 포장(주부가능),,관계없음,,0,월급,292만원,292;0,N,고졸,물류;물류관리;물류센터;입출고관리;재고관리;창고관리,,잡코리아 온라인 접수,계약직,○○○,사원급     ,안성시; 경기도 전지역; 대전광역시 전지역; 충청남도 전지역; 충청북도 전지역; 서울특별시 전지역,2021-02-07,http://www.jobkorea.co.kr/Recruit/GI_Read/33139683?Oem_Code=C900&api=232,,2020-11-09,2020-12-31,5,0,837-**-*****,2021-01-01 02:00,2021-01-03 02:00,Y,Y,2021-01-01
36685968,http://www.jobkorea.co.kr/Recruit/Co_Read/C/cfsdeo?Oem_Code=C900&api=232,쿠팡풀필먼트서비스,[월292만/신입;초보/무료교육] 전동차 특별채용(300명),,관계없음,,0,월급,292만원,292;0,N,고졸,물류;물류관리;물류센터;입출고관리;재고관리;창고관리,,잡코리아 온라인 접수,계약직,○○○,사원급     ,안성시; 경기도 전지역; 대전광역시 전지역; 충청북도 전지역; 충청남도 전지역; 서울특별시 전지역,2021-02-07,http://www.jobkorea.co.kr/Recruit/GI_Read/33139691?Oem_Code=C900&api=232,,2020-11-09,2020-12-31,0,0,837-**-*****,2021-01-01 02:00,2021-01-03 02:00,Y,Y,2021-01-01
36688996,http://www.jobkorea.co.kr/Recruit/Co_Read/C/cbw9045?Oem_Code=C900&api=232,에이치앤씨파트너스,디스플레이 품질보증 경력직 채용,,경력,3년 이상,3,회사 내규에 따름,,0;0,Y,대졸(2~3년),디스플레이,,잡코리아 온라인 접수; E-메일 입사지원,정규직,○,,안양시 만안구,2021-02-08,http://www.jobkorea.co.kr/Recruit/GI_Read/33143094?Oem_Code=C900&api=232,,2020-11-10,2021-01-02,0,0,423-**-*****,2021-01-03 02:00,2021-01-03 02:00,Y,N,2021-01-03
36712253,http://www.jobkorea.co.kr/Recruit/Co_Read/C/bundangpp?Oem_Code=C900&api=232,쁨클리닉의원,[쁨클리닉 분당점] 간호조무사 구합니다.,,관계없음,,0,회사 내규에 따름,,0;0,Y,학력무관,병원;간호조무사,,잡코리아 온라인 접수; E-메일 입사지원,정규직,1,사원급; 임원~CEO,성남시 분당구,2021-02-10,http://www.jobkorea.co.kr/Recruit/GI_Read/33168867?Oem_Code=C900&api=232,,2020-11-12,2021-01-02,0,0,307-**-*****,2021-01-03 02:01,2021-01-03 02:01,Y,N,2021-01-03
36712601,http://www.jobkorea.co.kr/Recruit/Co_Read/C/cbw9045?Oem_Code=C900&api=232,에이치앤씨파트너스,디스플레이 기구설계(LCM or BLU) 경력직 채용,,경력,3년 이상,3,회사 내규에 따름,,0;0,Y,대졸(4년),기구설계;회로설계,,잡코리아 온라인 접수; E-메일 입사지원,정규직,○,,안양시 만안구,2021-02-10,http://www.jobkorea.co.kr/Recruit/GI_Read/33169254?Oem_Code=C900&api=232,,2020-11-12,2021-01-02,0,0,423-**-*****,2021-01-03 02:00,2021-01-03 02:00,Y,N,2021-01-03
36712643,http://www.jobkorea.co.kr/Recruit/Co_Read/C/gmf0786?Oem_Code=C900&api=232,케이디에프에스㈜,특수경비(kt일산빌딩) 근무자 직원 채용(특수경비원 신임교육 이수자 모집),,신입/경력,1년 이상,1,연봉,2800만원,2800;0,N,학력무관,경비;보안;순찰,,잡코리아 온라인 접수; E-메일 입사지원,계약직,○,사원급; 팀원,고양시 일산서구,2021-01-11,http://www.jobkorea.co.kr/Recruit/GI_Read/33169297?Oem_Code=C900&api=232,,2020-11-12,2021-01-02,0,0,106-**-*****,2021-01-03 02:00,2021-01-03 02:00,Y,N,2021-01-03
36714205,http://www.jobkorea.co.kr/Recruit/Co_Read/C/farmfnb?Oem_Code=C900&api=232,다얼팜에프앤비,(주)다얼팜 신도세기 판교점 홀서버 정직원 모집,,경력,2년 이상,2,연봉,3000만원,3000;0,Y,학력무관,매장관리;홀써빙,,잡코리아 온라인 접수; E-메일 입사지원,정규직,○,사원급; 팀원,성남시 분당구,2070-01-01,http://www.jobkorea.co.kr/Recruit/GI_Read/33170997?Oem_Code=C900&api=232,,2020-11-12,2021-01-30,0,0,319-**-*****,2021-01-31 02:00,2021-02-02 02:00,Y,Y,2021-01-31
36716108,http://www.jobkorea.co.kr/Recruit/Co_Read/C/jcws0625?Oem_Code=C900&api=232,㈜컴윈스,[긴급] 품질관리 경력사원 채용,,경력,1년 이상,1,연봉,2400만원 ~ 3600만원,2400;3600,Y,학력무관,자동차부품;품질;품질검사;품질관리;품질보증,,잡코리아 온라인 접수; E-메일 입사지원,정규직,○,면접 후 결정; 팀원; 팀장/매니저/실장,시흥시     ,2021-02-11,http://www.jobkorea.co.kr/Recruit/GI_Read/33173180?Oem_Code=C900&api=232,,2020-11-13,2020-12-31,0,0,123-**-*****,2021-01-01 02:00,2021-01-03 02:00,Y,Y,2021-01-01
36717320,http://www.jobkorea.co.kr/Recruit/Co_Read/C/guqtls1?Oem_Code=C900&api=232,협신자원㈜,건설폐기물현장 분리선별작업,,관계없음,,0,연봉,3000만원 ~ 3000만원,3000;3000,Y,고졸,건설현장;노무,,잡코리아 온라인 접수; E-메일 입사지원; 방문접수,정규직,2,사원급     ,강서구; 양천구; 구로구,2021-02-11,http://www.jobkorea.co.kr/Recruit/GI_Read/33174543?Oem_Code=C900&api=232,,2020-11-13,2021-01-02,0,0,105-**-*****,2021-01-03 02:00,2021-01-03 02:00,Y,N,2021-01-03
36733860,http://www.jobkorea.co.kr/Recruit/Co_Read/C/jm0524?Oem_Code=C900&api=232,제이엠에스엔에스마케팅,[마케팅/홍보직/프리랜서] 제이엠마케팅 마케팅업무 채용공고,,관계없음,,0,월급,180만원 ~ 180만원,180;180,N,학력무관,광고기획;광고대행;온라인광고;홍보대행;마케팅;바이럴마케팅;소셜미디어,,잡코리아 온라인 접수,인턴직; 아르바이트,1,사원급; 팀원,의정부시   ,2021-02-14,http://www.jobkorea.co.kr/Recruit/GI_Read/33193428?Oem_Code=C900&api=232,,2020-11-16,2020-12-31,0,0,251-**-*****,2021-01-01 02:00,2021-01-03 02:00,Y,Y,2021-01-01
36737292,http://www.jobkorea.co.kr/Recruit/Co_Read/C/daedongfence?Oem_Code=C900&api=232,대동울타리,휀스 생산직사원 모집합니다.,,관계없음,,0,연봉,2600만원,2600;0,Y,학력무관,금속;금속가공;자재;생산직;용접;제조,,잡코리아 온라인 접수,정규직,3,,화성시     ,2070-01-01,http://www.jobkorea.co.kr/Recruit/GI_Read/33197097?Oem_Code=C900&api=232,,2020-11-16,2021-01-30,0,0,787-**-*****,2021-01-31 02:00,2021-02-02 02:00,Y,Y,2021-01-31
36737479,http://www.jobkorea.co.kr/Recruit/Co_Read/C/jany11?Oem_Code=C900&api=232,튼튼영어(수원영통지사),튼튼영어 방문 관리 선생님(수원 영통. 권선지역),,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,N,대졸(4년),교사;방문교사;유아교육;학습지;학습지교사,,잡코리아 온라인 접수; E-메일 입사지원,프리랜서,○,팀원,수원시 권선구; 수원시 영통구; 수원시 장안구; 수원시 팔달구; 용인시 기흥구; 화성시,2021-02-14,http://www.jobkorea.co.kr/Recruit/GI_Read/33197297?Oem_Code=C900&api=232,,2020-11-16,2020-12-31,0,0,124-**-*****,2021-01-01 02:00,2021-01-02 02:00,Y,Y,2021-01-01
36738524,http://www.jobkorea.co.kr/Recruit/Co_Read/C/dmyp0101?Oem_Code=C900&api=232,다마요팩㈜,컵홀더; 컵캐리어; 칼라박스 톰슨기장 모집,,경력,3년 이상,3,월급,400만원,400;0,Y,고졸,제지;생산관리;기계;제조;생산직,,잡코리아 온라인 접수,정규직; 계약직,1,면접 후 결정,파주시     ,2021-02-14,http://www.jobkorea.co.kr/Recruit/GI_Read/33198379?Oem_Code=C900&api=232,,2020-11-16,2020-12-31,0,0,141-**-*****,2021-01-01 02:00,2021-01-02 02:00,Y,Y,2021-01-01
36738648,http://www.jobkorea.co.kr/Recruit/Co_Read/C/dmyp0101?Oem_Code=C900&api=232,다마요팩㈜,물류.출고.입고.배차.택배출고.컨테이너상차 담당,,경력,2년 이상,2,회사 내규에 따름,,0;0,Y,고졸,제지;물류;배차;창고관리;지게차운전;물류관리;상품입출고;재고관리,,잡코리아 온라인 접수,정규직; 계약직,1,면접 후 결정,파주시     ,2021-01-06,http://www.jobkorea.co.kr/Recruit/GI_Read/33198507?Oem_Code=C900&api=232,,2020-11-16,2020-12-31,0,0,141-**-*****,2021-01-01 02:00,2021-01-02 02:00,Y,Y,2021-01-01
36743857,http://www.jobkorea.co.kr/Recruit/Co_Read/C/cfs007?Oem_Code=C900&api=232,쿠팡풀필먼트서비스,여주쿠팡 셔틀운행 / 오더피커(지게차) 전국물류센터중 최대 345만원,,관계없음,,0,월급,242만원 ~ 302만원,242;302,N,학력무관,물류센터;창고관리;중장비운전;지게차운전,,잡코리아 온라인 접수,계약직,○,사원급     ,여주군     ,2021-02-15,http://www.jobkorea.co.kr/Recruit/GI_Read/33204334?Oem_Code=C900&api=232,,2020-11-17,2020-12-31,0,0,837-**-*****,2021-01-01 02:00,2021-01-02 02:00,Y,Y,2021-01-01
36749482,http://www.jobkorea.co.kr/Recruit/Co_Read/C/jcws0625?Oem_Code=C900&api=232,㈜컴윈스,[생산기술] 지그설계 및 제작 경력사원 채용,,경력,1년 이상,1,연봉,2600만원 ~ 4000만원,2600;4000,Y,학력무관,기계;자동화설비;CAD;철강;3D설계;AutoCad;CAM;판금,,잡코리아 온라인 접수; E-메일 입사지원,정규직,1,면접 후 결정,시흥시     ,2021-02-15,http://www.jobkorea.co.kr/Recruit/GI_Read/33210432?Oem_Code=C900&api=232,,2020-11-17,2020-12-31,0,0,123-**-*****,2021-01-01 02:00,2021-01-03 02:00,Y,Y,2021-01-01
36750542,http://www.jobkorea.co.kr/Recruit/Co_Read/C/echance00?Oem_Code=C900&api=232,이찬스,자사쇼핑몰 운영관리 및 오픈마켓/소셜 판매관리 AMD 모십니다.,,신입/경력,1년 이상,1,연봉,2400만원 ~ 4200만원,2400;4200,Y,고졸,소셜커머스;쇼핑몰;오픈마켓;전자상거래;B2C;바이럴마케팅;소셜미디어;키워드광고;유통관리;판매관리,,잡코리아 온라인 접수,정규직; 계약직,○,면접 후 결정,광명시     ,2021-01-31,http://www.jobkorea.co.kr/Recruit/GI_Read/33211703?Oem_Code=C900&api=232,,2020-11-18,2021-01-02,0,0,119-**-*****,2021-01-03 02:00,2021-01-03 02:00,Y,N,2021-01-03
36780724,http://www.jobkorea.co.kr/Recruit/Co_Read/C/na785400?Oem_Code=C900&api=232,아워홈 아리스타cc 클럽하우스,아워홈 아리스타 cc 논산점 레스토랑 채용,,경력,4년 이상,4,회사 내규에 따름,,0;0,Y,학력무관,지배인;캡틴,,잡코리아 온라인 접수; E-메일 입사지원,계약직,1,,논산시; 대전광역시 전지역; 전라북도 전지역; 경기도 전지역; 세종특별자치시 전지역; 서울특별시 전지역,2021-02-20,http://www.jobkorea.co.kr/Recruit/GI_Read/33245790?Oem_Code=C900&api=232,,2020-11-22,2021-01-02,0,0,434-**-*****,2021-01-03 02:00,2021-01-03 02:00,Y,N,2021-01-03
36785601,http://www.jobkorea.co.kr/Recruit/Co_Read/C/a8888666?Oem_Code=C900&api=232,㈜홍진포장,생산팀 단순업무 정직원 채용(좌식;야특근 없음),,관계없음,,0,월급,190만원,190;0,Y,학력무관,쇼핑몰;오픈마켓;생산직;인쇄;포장,,잡코리아 온라인 접수,정규직,1,사원급     ,용인시 처인구,2021-02-21,http://www.jobkorea.co.kr/Recruit/GI_Read/33251281?Oem_Code=C900&api=232,,2020-11-23,2020-12-31,0,0,135-**-*****,2021-01-01 02:00,2021-01-02 02:00,Y,Y,2021-01-01
36790915,http://www.jobkorea.co.kr/Recruit/Co_Read/C/cityplan9?Oem_Code=C900&api=232,시티플랜건축사사무소,(주)시티플랜건축사사무소 2021년 신입 및 경력직 채용공고,,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,학력무관,감리;건축;건축설계;CAD;감리원;건축감리;건축CM,,잡코리아 온라인 접수; E-메일 입사지원,정규직,2,사원급; 주임~대리급; 과장~차장급; 면접 후 결정,화성시     ,2021-02-21,http://www.jobkorea.co.kr/Recruit/GI_Read/33257068?Oem_Code=C900&api=232,,2020-11-23,2020-12-31,0,0,135-**-*****,2021-01-01 02:01,2021-01-02 02:00,Y,Y,2021-01-01
36791759,http://www.jobkorea.co.kr/Recruit/Co_Read/C/secrettown?Oem_Code=C900&api=232,시크릿타운㈜,AR; VR 서비스 개발 PM 및 QA 채용합니다,,관계없음,,0,회사 내규에 따름,,0;0,Y,학력무관,PM;AR;vr;모바일앱개발;소프트웨어개발;솔루션;BigData;SI;기획조사;서비스기획;테스터;검증;QA,,잡코리아 온라인 접수; E-메일 입사지원,정규직,○,사원급; 주임~대리급; 과장~차장급,성남시 분당구,2021-02-21,http://www.jobkorea.co.kr/Recruit/GI_Read/33257948?Oem_Code=C900&api=232,,2020-11-23,2021-01-02,0,0,220-**-*****,2021-01-03 02:00,2021-01-03 02:00,Y,N,2021-01-03
