채용공고고유번호,기업정보URL,기업명,채용공고제목,업종직종정보명,경력조건정보명,경력년수정보명,경력년수,급여유형정보명,급여수준정보명,급여수준명,연봉면접결정여부,학력제한정보명,해당채용공고키워드명,상세내용,접수방법정보명,근무형태명,모집인원명,채용직급직책명,근무지역명,서류접수마감일자,잡코리아채용공고URL,잡코리아채용공고QR코드내용,채용공고등록일자,채용공고최종수정일자,조회수,공유수,사업자등록번호,등록저장일시,수정저장일시,사용여부,삭제여부,데이터기준일자
35897804,http://www.jobkorea.co.kr/Recruit/Co_Read/C/2nd2nonejayden?Oem_Code=C900&api=232,디스호움(THISHOME),[부동산; 상담안내] 평택 캠프험프리스 렌탈업무 (미군; 미군무원; 컨트렉터 렌탈상담 업무),,관계없음,,0,회사 내규에 따름,,0;0,Y,대졸(2~3년),공인중개사;부동산관리;부동산서비스;부동산중개;부동산컨설팅;분양상담사;영업·홍보,,잡코리아 온라인 접수,정규직; 계약직; 프리랜서,○,면접 후 결정,평택시     ,2020-10-18,http://www.jobkorea.co.kr/Recruit/GI_Read/32255481?Oem_Code=C900&api=232,,2020-07-20,2020-10-14,0,0,533-**-*****,2020-10-15 02:01,2020-10-16 02:00,Y,Y,2020-10-15
35925389,http://www.jobkorea.co.kr/Recruit/Co_Read/C/hmat2230?Oem_Code=C900&api=232,㈜휴먼오토메이션,펌웨어;H/W 개발자 모집,,경력,3년 이상,3,회사 내규에 따름,,0;0,N,대졸(4년),Firmware;Hardware;펌웨어;하드웨어;회로설계,,잡코리아 온라인 접수,정규직,2,과장~차장급 ,군포시     ,2020-10-21,http://www.jobkorea.co.kr/Recruit/GI_Read/32286105?Oem_Code=C900&api=232,,2020-07-23,2020-10-15,0,0,595-**-*****,2020-10-16 02:00,2020-10-16 02:00,Y,N,2020-10-16
35925452,http://www.jobkorea.co.kr/Recruit/Co_Read/C/hmat2230?Oem_Code=C900&api=232,㈜휴먼오토메이션,S/W 프로그래머 모집(Visual C++; MFC; C#),,경력,3년 이상,3,회사 내규에 따름,,0;0,Y,대졸(4년),응용프로그래머;C#;C++;MFC;VisualC++,,잡코리아 온라인 접수,정규직,1,과장~차장급; 부장급,군포시     ,2070-01-01,http://www.jobkorea.co.kr/Recruit/GI_Read/32286170?Oem_Code=C900&api=232,,2020-07-23,2020-10-15,0,0,595-**-*****,2020-10-16 02:00,2020-10-16 02:00,Y,N,2020-10-16
35935464,http://www.jobkorea.co.kr/Recruit/Co_Read/C/hbc76477647?Oem_Code=C900&api=232,농업회사법인㈜해비치에프에스,사무보조 및 온라인 판매보조 구합니다,,신입,,0,월급,180만원 ~ 180만원,180;180,Y,학력무관,유통;사무보조,,잡코리아 온라인 접수; E-메일 입사지원,정규직,1,사원급     ,양주시     ,2020-10-22,http://www.jobkorea.co.kr/Recruit/GI_Read/32297291?Oem_Code=C900&api=232,,2020-07-24,2020-10-15,0,0,371-**-*****,2020-10-16 02:00,2020-10-16 02:00,Y,N,2020-10-16
35971856,http://www.jobkorea.co.kr/Recruit/Co_Read/C/amtel?Oem_Code=C900&api=232,에이엠텔레콤㈜,이동통신/전장 모듈 S/W; H/W개발 분야별 경력직 모집,,경력,3년 이상,3,회사 내규에 따름,,0;0,Y,대졸(2~3년),텔레매틱스;와이브로;전기회로;전자회로;Firmware;Hardware;Application;하드웨어;소프트웨어;무선통신;RF,,잡코리아 온라인 접수,정규직,○,,성남시 분당구,2020-10-28,http://www.jobkorea.co.kr/Recruit/GI_Read/32337755?Oem_Code=C900&api=232,,2020-07-30,2020-10-15,0,0,129-**-*****,2020-10-16 02:01,2020-10-16 02:01,Y,N,2020-10-16
35989983,http://www.jobkorea.co.kr/Recruit/Co_Read/C/cleansize4?Oem_Code=C900&api=232,㈜에스크루,[판교 주5일]일본식 야끼니쿠 전문점 판교이야기둘 주방모집;숙소있음,,관계없음,,0,연봉,2800만원 ~ 3200만원,2800;3200,N,학력무관,메뉴개발;일식당;퓨전푸드;프랜차이즈;한식당;요리사;조리사;주방보조;주방장,,잡코리아 온라인 접수,정규직; 계약직,1,사원급     ,성남시 분당구,2020-10-31,http://www.jobkorea.co.kr/Recruit/GI_Read/32358322?Oem_Code=C900&api=232,,2020-08-02,2020-10-13,0,0,229-**-*****,2020-10-14 02:00,2020-10-15 02:00,Y,Y,2020-10-14
35997089,http://www.jobkorea.co.kr/Recruit/Co_Read/C/amamlizz?Oem_Code=C900&api=232,㈜ 케이엘 푸드 시스템,남양주 양지리/ 소부산물 제조;가공/ 생산직/ 직원 모집,,관계없음,,0,연봉,3000만원 ~ 3200만원,3000;3200,N,학력무관,생산직;제조;조립;코팅;포장;식품,,잡코리아 온라인 접수,정규직,○○,,남양주시   ,2020-11-01,http://www.jobkorea.co.kr/Recruit/GI_Read/32366336?Oem_Code=C900&api=232,,2020-08-03,2020-10-13,0,0,254-**-*****,2020-10-14 02:00,2020-10-15 02:00,Y,Y,2020-10-14
36004229,http://www.jobkorea.co.kr/Recruit/Co_Read/C/piglet1279?Oem_Code=C900&api=232,조가네 갑오징어(왕송호수점),조가네 갑오징어(왕송호수점)에서 주방 직원 모집합니다.,,관계없음,,0,월급,250만원 ~ 300만원,250;300,Y,학력무관,프랜차이즈;한식당;조리사;주방보조;주방장;찬모,,잡코리아 온라인 접수,정규직; 계약직,○,,의왕시     ,2020-10-25,http://www.jobkorea.co.kr/Recruit/GI_Read/32374180?Oem_Code=C900&api=232,,2020-08-04,2020-10-14,0,0,802-**-*****,2020-10-15 02:00,2020-10-16 02:00,Y,Y,2020-10-15
36011886,http://www.jobkorea.co.kr/Recruit/Co_Read/C/watanow?Oem_Code=C900&api=232,㈜와따,(판교)글로벌 기업 공동 플랫폼 사업화 개발 프론트엔드 경력직 모집,,경력,3년 이상,3,연봉,,0;0,Y,학력무관,모바일;모바일App;스마트폰;MS-SQL;MySQL;Java;jsp;API;Linux;Python,,잡코리아 온라인 접수,정규직,○,,성남시 분당구,2020-11-03,http://www.jobkorea.co.kr/Recruit/GI_Read/32382731?Oem_Code=C900&api=232,,2020-08-05,2020-10-13,0,0,138-**-*****,2020-10-14 02:00,2020-10-15 02:00,Y,Y,2020-10-14
36011931,http://www.jobkorea.co.kr/Recruit/Co_Read/C/watanow?Oem_Code=C900&api=232,㈜와따,(판교) 글로벌 기업 공동 플랫폼 사업화 개발 iOS 앱개발자 모집,,경력,5년 이상,5,연봉,6000만원 ~ 7000만원,6000;7000,N,대졸(2~3년),GIT;SDK개발;모바일;모바일App;스마트폰;아이폰;응용프로그래머;Application;Java;SQL,,잡코리아 온라인 접수,정규직,○,,성남시 분당구,2020-11-03,http://www.jobkorea.co.kr/Recruit/GI_Read/32382776?Oem_Code=C900&api=232,,2020-08-05,2020-10-13,0,0,138-**-*****,2020-10-14 02:00,2020-10-15 02:00,Y,Y,2020-10-14
36018066,http://www.jobkorea.co.kr/Recruit/Co_Read/C/ubbruce?Oem_Code=C900&api=232,비타민마을,비타민마을 각 부문별 경력직 채용 공고,,경력,2년 이상,2,회사 내규에 따름,,0;0,Y,대졸(2~3년),마케팅;마케팅기획;바이럴마케팅;브랜딩;시장분석;상품기획;식품MD;신상품개발;온라인MD;영상편집;프리미어;인코딩,,잡코리아 온라인 접수,정규직,○,,의정부시   ,2020-11-03,http://www.jobkorea.co.kr/Recruit/GI_Read/32389520?Oem_Code=C900&api=232,,2020-08-05,2020-10-14,0,0,127-**-*****,2020-10-15 02:00,2020-10-16 02:00,Y,Y,2020-10-15
36031415,http://www.jobkorea.co.kr/Recruit/Co_Read/C/qlckorea?Oem_Code=C900&api=232,퀀텀 리커㈜,현장 패킹직원모집,,관계없음,,0,월급,270만원,270;0,N,학력무관,입출고검수;패킹;물류;물류관리;물류센터;배송;입출고관리;자재관리;창고관리,,잡코리아 온라인 접수,정규직; 계약직,○○,팀원,오산시     ,2020-11-05,http://www.jobkorea.co.kr/Recruit/GI_Read/32404299?Oem_Code=C900&api=232,,2020-08-07,2020-10-15,0,0,101-**-*****,2020-10-16 02:00,2020-10-16 02:00,Y,N,2020-10-16
36035375,http://www.jobkorea.co.kr/Recruit/Co_Read/C/airtra100?Oem_Code=C900&api=232,다음기술,캠핑트레일러; 캠핑카라반 조립 신입사원 및 경력사원 모집합니다.,,관계없음,,0,연봉,2400만원 ~ 3600만원,2400;3600,Y,고졸,자동차;기계,,잡코리아 온라인 접수; E-메일 입사지원,정규직; 계약직,5,사원급; 부장급; 팀장/매니저/실장,남양주시   ,2020-11-05,http://www.jobkorea.co.kr/Recruit/GI_Read/32408530?Oem_Code=C900&api=232,,2020-08-07,2020-10-15,0,0,215-**-*****,2020-10-14 02:00,2020-10-16 02:00,Y,N,2020-10-14
36049453,http://www.jobkorea.co.kr/Recruit/Co_Read/C/pretty99008?Oem_Code=C900&api=232,㈜디엔피초이스,고객관리부 채용합니다. [고객상담 및 응대/사무보조/인터넷관리/블로그홍보],,관계없음,,0,월급,150만원 ~ 350만원,150;350,Y,학력무관,도시개발;부동산개발;부동산관리;부동산중개;분양;문서관리;문서작성;사무보조;워드;전산입력;정보처리;Excel;OA;광고기획;마케팅;마케팅기획;바이럴마케팅;시장분석;판촉;프로모션;고객상담;고객응대;공인중개사;분양대행;분양상담사;임대·임대컨설팅;상가·사무실,,잡코리아 온라인 접수,정규직,○,,경기도 전지역; 군포시; 수원시 권선구; 수원시 장안구; 수원시 팔달구; 수원시 영통구; 안산시 단원구; 안산시 상록구; 오산시; 용인시 기흥구; 용인시 수지구; 용인시 처인구; 의왕시; 평택시; 화성시,2070-01-01,http://www.jobkorea.co.kr/Recruit/GI_Read/32424609?Oem_Code=C900&api=232,,2020-08-10,2020-10-14,0,0,788-**-*****,2020-10-15 02:00,2020-10-16 02:00,Y,Y,2020-10-15
36050821,http://www.jobkorea.co.kr/Recruit/Co_Read/C/abc8688?Oem_Code=C900&api=232,여우공간필라테스,[필라테스 구리토평점] 센터 매니저 구입 합니다.,,관계없음,,0,월급,185만원 ~ 250만원,185;250,N,학력무관,생활체육;스포츠센터;인포메이션;휘트니스센터,,잡코리아 온라인 접수,정규직,1,,구리시     ,2020-11-08,http://www.jobkorea.co.kr/Recruit/GI_Read/32426076?Oem_Code=C900&api=232,,2020-08-10,2020-10-15,0,0,460-**-*****,2020-10-16 02:00,2020-10-16 02:00,Y,N,2020-10-16
36068887,http://www.jobkorea.co.kr/Recruit/Co_Read/C/ydp4055?Oem_Code=C900&api=232,양지디자인포장,박스 포장 및 생산보조 직원 구함,,관계없음,,0,회사 내규에 따름,,0;0,Y,고졸,자재관리;생산;생산관리;생산직;포장,,잡코리아 온라인 접수; E-메일 입사지원; FAX 접수,정규직,1,사원급     ,파주시     ,2020-11-10,http://www.jobkorea.co.kr/Recruit/GI_Read/32446066?Oem_Code=C900&api=232,,2020-08-12,2020-10-13,0,0,128-**-*****,2020-10-14 02:00,2020-10-15 02:00,Y,Y,2020-10-14
36076853,http://www.jobkorea.co.kr/Recruit/Co_Read/C/gaonbizi?Oem_Code=C900&api=232,㈜가온비즈아이,JAVA/Nexacro 개발 경력자 모집 [즉시(11/30까지투입가능); 4/30까지; 과천시; 중급],,경력,5년 이상,5,월급,530만원,530;0,Y,학력무관,SI;Java;jsp,,잡코리아 온라인 접수; E-메일 입사지원,프리랜서,○,주임~대리급; 과장~차장급,과천시     ,2020-11-11,http://www.jobkorea.co.kr/Recruit/GI_Read/32454981?Oem_Code=C900&api=232,,2020-08-13,2020-10-14,0,0,173-**-*****,2020-10-15 02:00,2020-10-16 02:00,Y,Y,2020-10-15
36083799,http://www.jobkorea.co.kr/Recruit/Co_Read/C/insuenviron?Oem_Code=C900&api=232,인수환경㈜,대기자가측정 측정요원 모집,,관계없음,,0,연봉,2800만원 ~ 3800만원,2800;3800,Y,대졸(2~3년),대기환경;환경기사,,잡코리아 온라인 접수; E-메일 입사지원,정규직,○,사원급; 팀장/매니저/실장,안양시 동안구,2070-01-01,http://www.jobkorea.co.kr/Recruit/GI_Read/32462775?Oem_Code=C900&api=232,,2020-08-14,2020-10-14,0,0,644-**-*****,2020-10-15 02:00,2020-10-16 02:00,Y,Y,2020-10-15
36084762,http://www.jobkorea.co.kr/Recruit/Co_Read/C/abletech?Oem_Code=C900&api=232,㈜에이블테크,자동제어(판넬제작/배선/전기공사/ PLC;HMI 프로그램),,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,고졸,자동제어;전기공사;HMI;PLC;배선;전기·전자회로;전기설비;전기기사;전기배선,,잡코리아 온라인 접수; E-메일 입사지원; 우편접수; 방문접수; FAX 접수,정규직,2,면접 후 결정,안양시 만안구; 경기도 전지역; 군포시; 시흥시; 안산시 단원구; 안산시 상록구; 안양시 동안구,2070-01-01,http://www.jobkorea.co.kr/Recruit/GI_Read/32463838?Oem_Code=C900&api=232,,2020-08-14,2020-10-14,0,0,134-**-*****,2020-10-15 02:00,2020-10-16 02:00,Y,Y,2020-10-15
36094635,http://www.jobkorea.co.kr/Recruit/Co_Read/C/makestandard?Oem_Code=C900&api=232,㈜메이크스탠다드,(주)메이크스탠다드 신입/경력직 모집; 원고작성 및 마케팅 사무보조,,관계없음,,0,회사 내규에 따름,,0;0,Y,학력무관,광고기획;온라인광고;BTL;마케팅기획;바이럴마케팅;AE,,잡코리아 온라인 접수,정규직,1,사원급; 주임~대리급,김포시     ,2020-11-15,http://www.jobkorea.co.kr/Recruit/GI_Read/32475311?Oem_Code=C900&api=232,,2020-08-17,2020-10-14,0,0,422-**-*****,2020-10-15 02:00,2020-10-16 02:00,Y,Y,2020-10-15
36103680,http://www.jobkorea.co.kr/Recruit/Co_Read/C/dndintid?Oem_Code=C900&api=232,디엔디아이디㈜,온라인 마케팅 광고.홍보,,경력,2년 이상,2,연봉,2400만원 ~ 4000만원,2400;4000,Y,대졸(2~3년),리모델링;실내건축;인테리어;마케팅;소셜미디어;키워드광고;홍보;온라인마케팅,,잡코리아 온라인 접수; E-메일 입사지원,정규직,1,과장~차장급 ,용인시 수지구,2020-11-16,http://www.jobkorea.co.kr/Recruit/GI_Read/32485178?Oem_Code=C900&api=232,,2020-08-18,2020-10-15,0,0,333-**-*****,2020-10-16 02:01,2020-10-16 02:01,Y,N,2020-10-16
