채용공고고유번호,기업정보URL,기업명,채용공고제목,업종직종정보명,경력조건정보명,경력년수정보명,경력년수,급여유형정보명,급여수준정보명,급여수준명,연봉면접결정여부,학력제한정보명,해당채용공고키워드명,상세내용,접수방법정보명,근무형태명,모집인원명,채용직급직책명,근무지역명,서류접수마감일자,잡코리아채용공고URL,잡코리아채용공고QR코드내용,채용공고등록일자,채용공고최종수정일자,조회수,공유수,사업자등록번호,등록저장일시,수정저장일시,사용여부,삭제여부,데이터기준일자
36152189,http://www.jobkorea.co.kr/Recruit/Co_Read/C/global100479?Oem_Code=C900&api=232,㈜오름컴퍼니,사업체 발굴 / 고위직 및 임원출신 /전; 현직,,관계없음,,0,회사 내규에 따름,,0;0,Y,학력무관,경영혁신;사업기획;인수·합병;CEO;COO;교육기획;교육훈련;직무분석;채용·면접;PHR·국제인사;금융영업;금융자산관리사;법인고객영업;보험영업;PB,,잡코리아 온라인 접수; E-메일 입사지원,정규직; 프리랜서,○,,수원시 팔달구; 경기도 전지역; 대전광역시 전지역; 세종특별자치시 전지역; 서울특별시 전지역; 충청남도 전지역,2020-11-23,http://www.jobkorea.co.kr/Recruit/GI_Read/32539366?Oem_Code=C900&api=232,,2020-08-25,2020-10-31,0,0,727-**-*****,2020-11-01 02:00,2020-11-02 02:00,Y,Y,2020-11-01
36165253,http://www.jobkorea.co.kr/Recruit/Co_Read/C/byszsz?Oem_Code=C900&api=232,아쥬반코리아㈜,아쥬반 뷰티교육부 및 영업부 정규직 채용,,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,학력무관,화장품;거래선개발관리;거래처관리;대리점관리;영업관리;영업지원;미용강사,,잡코리아 온라인 접수,정규직,0,사원급     ,경기도 전지역; 안성시; 오산시; 평택시; 화성시; 천안시 서북구,2020-11-24,http://www.jobkorea.co.kr/Recruit/GI_Read/32553912?Oem_Code=C900&api=232,,2020-08-26,2020-11-02,0,0,125-**-*****,2020-11-03 02:00,2020-11-03 02:00,Y,N,2020-11-03
36183615,http://www.jobkorea.co.kr/Recruit/Co_Read/C/jinong16?Oem_Code=C900&api=232,㈜지농,(주)지농 연구실 R&D 개발실에서 함께할 인력을 채용합니다,,관계없음,,0,회사 내규에 따름,,0;0,Y,대졸(4년),백엔드;프론트엔드;NODE.JS;vue.js;소프트웨어개발;솔루션;BigData;ISP;SI;웹프로그래머;응용프로그래머;자바스크립트;유지보수,,잡코리아 온라인 접수; E-메일 입사지원,정규직,1,사원급     ,안양시 동안구; 안양시 만안구; 군포시; 과천시; 광명시; 시흥시; 경기도 전지역,2070-01-01,http://www.jobkorea.co.kr/Recruit/GI_Read/32574377?Oem_Code=C900&api=232,,2020-08-28,2020-10-31,0,0,207-**-*****,2020-11-01 02:00,2020-11-02 02:00,Y,Y,2020-11-01
36199009,http://www.jobkorea.co.kr/Recruit/Co_Read/C/8tkdjqqn?Oem_Code=C900&api=232,㈜와이비엠교육,[YBM교육] 영어 / 수학 /  중국어 1:1 과외교사 모집-광명;구로;금천.,,관계없음,,0,회사 내규에 따름,,0;0,N,대졸(2~3년),교사;방문교사;유아교육;학습지;회원모집상담;과외교사;영어강사;중국어강사;학습지교사,,잡코리아 온라인 접수,위촉직/개인사업자,○,,구로구; 금천구; 광명시,2020-11-30,http://www.jobkorea.co.kr/Recruit/GI_Read/32591885?Oem_Code=C900&api=232,,2020-09-01,2020-10-31,0,0,101-**-*****,2020-11-01 02:00,2020-11-02 02:00,Y,Y,2020-11-01
36209421,http://www.jobkorea.co.kr/Recruit/Co_Read/C/bankchain?Oem_Code=C900&api=232,주식회사 푸시뉴스,[언론사/일산센터] 아웃바운드 주식 TM영업/중식제공/파주 대하 고양 정발산역 근처 거주자 우대,,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,학력무관,인터넷금융;더존;문서관리;문서작성;사무보조;워드;전산입력;전산편집;정보처리;홈페이지관리;Excel;OA;PowerPoint;가맹점영업;국내영업;기술영업;법인영업;일반영업;해외영업;개인고객영업;금융영업;법인고객영업;보험영업;여신상담;자산관리;재무상담;증권;투자상담;가맹점관리;거래선개발관리;거래처관리;고객관리;납품관리;대리점관리;매출관리;영업관리;영업기획;영업지원;외주관리;납품영업;신용카드;아웃바운드TM;증권·보험;채권추심;통신;해피콜;회원관리;고객상담;고객응대;고객지원;보험회사;은행;증권·투신;콜센터;CS,,잡코리아 온라인 접수,프리랜서; 위촉직/개인사업자,○,,고양시 일산동구,2070-01-01,http://www.jobkorea.co.kr/Recruit/GI_Read/32603600?Oem_Code=C900&api=232,,2020-09-02,2020-10-31,0,0,119-**-*****,2020-11-01 02:00,2020-11-02 02:00,Y,Y,2020-11-01
36225501,http://www.jobkorea.co.kr/Recruit/Co_Read/C/ilsanme3358?Oem_Code=C900&api=232,이보영의토킹클럽 일산어학원,초등부;중등부 영어강사,,관계없음,,0,회사 내규에 따름,,0;0,Y,대졸(4년),교사;보습학원;어학원;영어학원;학원강사;영어강사,,잡코리아 온라인 접수; E-메일 입사지원,계약직,1,팀원,고양시 일산서구,2020-12-02,http://www.jobkorea.co.kr/Recruit/GI_Read/32621648?Oem_Code=C900&api=232,,2020-09-03,2020-10-31,0,0,608-**-*****,2020-11-01 02:00,2020-11-02 02:00,Y,Y,2020-11-01
36244272,http://www.jobkorea.co.kr/Recruit/Co_Read/C/skyra888?Oem_Code=C900&api=232,제이앤제이테크놀로지,제어설계(PC; PLC); 전장배선 모집,,신입/경력,1년 이상,1,연봉,2400만원 ~ 6000만원,2400;6000,Y,학력무관,전장;제어;PLC;.NET;응용프로그래머;C#;C++;MFC;배선;전기설비,,잡코리아 온라인 접수; E-메일 입사지원,정규직,3,사원급; 주임~대리급; 과장~차장급,화성시; 경기도 전지역; 평택시; 수원시 권선구; 수원시 장안구; 수원시 팔달구; 수원시 영통구; 안산시 상록구; 안산시 단원구,2020-12-06,http://www.jobkorea.co.kr/Recruit/GI_Read/32642953?Oem_Code=C900&api=232,,2020-09-07,2020-11-02,0,0,303-**-*****,2020-11-03 02:00,2020-11-03 02:00,Y,N,2020-11-03
36266272,http://www.jobkorea.co.kr/Recruit/Co_Read/C/sutekinajjin?Oem_Code=C900&api=232,㈜브라이트에듀,청담 어학원 광명 초등생 영어 학원 강사,,신입/경력,1년 이상,1,연봉,2000만원,2000;0,Y,대졸(4년),영어학원;영어강사,,잡코리아 온라인 접수,정규직,2,면접 후 결정,광명시; 시흥시; 안양시 만안구; 안양시 동안구; 경기도 전지역; 금천구; 영등포구; 강서구; 구로구; 동구,2020-11-08,http://www.jobkorea.co.kr/Recruit/GI_Read/32667586?Oem_Code=C900&api=232,,2020-09-09,2020-11-02,0,0,163-**-*****,2020-11-03 02:00,2020-11-03 02:00,Y,N,2020-11-03
36274648,http://www.jobkorea.co.kr/Recruit/Co_Read/C/wisestone0?Oem_Code=C900&api=232,㈜와이즈스톤,[정규직/마곡] AI;자동화시스템 QA테스트 엔지니어 채용,,경력,2년 이상,2,회사 내규에 따름,,0;0,Y,대졸(2~3년),검증;테스터;QA;소프트웨어,,잡코리아 온라인 접수; E-메일 입사지원,정규직,○○,사원급; 주임~대리급; 과장~차장급; 팀원,강서구; 영등포구; 금천구; 구로구; 인천광역시 전지역,2020-12-09,http://www.jobkorea.co.kr/Recruit/GI_Read/32676898?Oem_Code=C900&api=232,,2020-09-10,2020-11-02,0,0,220-**-*****,2020-11-03 02:00,2020-11-03 02:00,Y,N,2020-11-03
36276158,http://www.jobkorea.co.kr/Recruit/Co_Read/C/dbdosl1203?Oem_Code=C900&api=232,유앤파트너스,(신입/주5일) 사무인사/총무/사업기획 - 각부서 젊은 인재 채용공고,,신입/경력,1년 이상,1,연봉,2600만원 ~ 3500만원,2600;3500,Y,고졸,부동산개발;부동산관리;부동산서비스;부동산운용;토지개발;기획;기획조사;사업기획;서비스기획;조직관리;사무관리;총무;급여관리;인사;인사기획;임금관리;문서관리;문서작성;사무보조;전산입력;Excel;4대보험;경리;경영지원;회계;고객관리;영업기획,,잡코리아 온라인 접수,정규직,○○,,강남구; 서대문구; 동대문구; 성동구; 영등포구; 하남시; 서울특별시 전지역,2020-11-02,http://www.jobkorea.co.kr/Recruit/GI_Read/32678719?Oem_Code=C900&api=232,,2020-09-11,2020-10-31,0,0,712-**-*****,2020-11-01 02:01,2020-11-02 02:00,Y,Y,2020-11-01
36276207,http://www.jobkorea.co.kr/Recruit/Co_Read/C/dbdosl1203?Oem_Code=C900&api=232,유앤파트너스,(주5일/점심제공) 사무직(경리파트/사무지원) 각부서 직원채용,,신입/경력,1년 이상,1,연봉,2600만원 ~ 3200만원,2600;3200,Y,고졸,부동산개발;부동산관리;토지개발;기획;기획조사;조직관리;사무관리;총무;급여관리;목표관리;인사;인사기획;임금관리;문서관리;문서작성;사무보조;전산입력;Excel;4대보험;경리;경영지원;관리회계;매출관리;영업관리,,잡코리아 온라인 접수,정규직,○○,,강남구; 성남시 수정구; 서울특별시 전지역; 서초구; 종로구; 금천구,2020-11-02,http://www.jobkorea.co.kr/Recruit/GI_Read/32678783?Oem_Code=C900&api=232,,2020-09-11,2020-10-31,0,0,712-**-*****,2020-11-01 02:01,2020-11-02 02:00,Y,Y,2020-11-01
36278937,http://www.jobkorea.co.kr/Recruit/Co_Read/C/banquet88?Oem_Code=C900&api=232,㈜프라움레스토랑,프라움 레스토랑 홀 (FOH) 정규직 모집- 경력 /신입 모집합니다,,신입/경력,1년 이상,1,연봉,2400만원 ~ 2700만원,2400;2700,Y,고졸,양식당;음식료;바리스타;재고관리;캐셔;프런트;홀써빙,,잡코리아 온라인 접수,정규직; 계약직,2,사원급     ,남양주시   ,2020-11-30,http://www.jobkorea.co.kr/Recruit/GI_Read/32681860?Oem_Code=C900&api=232,,2020-09-11,2020-11-02,0,0,132-**-*****,2020-11-03 02:00,2020-11-03 02:00,Y,N,2020-11-03
36284534,http://www.jobkorea.co.kr/Recruit/Co_Read/C/hooclinicbc?Oem_Code=C900&api=232,후한의원부천점,주5일)함께 하실 피부관리사님모셔요:),,관계없음,,0,회사 내규에 따름,,0;0,Y,학력무관,피부관리사;피부과;한의과,,잡코리아 온라인 접수; E-메일 입사지원,정규직,○○,사원급; 팀원,,2020-12-11,http://www.jobkorea.co.kr/Recruit/GI_Read/32688207?Oem_Code=C900&api=232,,2020-09-12,2020-11-02,0,0,348-**-*****,2020-11-03 02:01,2020-11-03 02:01,Y,N,2020-11-03
36291763,http://www.jobkorea.co.kr/Recruit/Co_Read/C/khrdcenter?Oem_Code=C900&api=232,㈜글로벌표준인증원,인증기관 영업지원; 사무보조 계약직 채용,,경력,2년 이상,2,월급,200만원,200;0,Y,대졸(2~3년),경영연구소;문서작성;사무보조;PowerPoint;마케팅;마케팅기획;시장분석,,잡코리아 온라인 접수,계약직; 인턴직,1,,광명시     ,2020-12-13,http://www.jobkorea.co.kr/Recruit/GI_Read/32696625?Oem_Code=C900&api=232,,2020-09-14,2020-11-02,0,0,391-**-*****,2020-11-03 02:00,2020-11-03 02:00,Y,N,2020-11-03
36294214,http://www.jobkorea.co.kr/Recruit/Co_Read/C/chungos1?Oem_Code=C900&api=232,의료법인순천의료재단 정병원,물리치료사 선생님을 모십니다.,,관계없음,,0,회사 내규에 따름,,0;0,Y,대졸(2~3년),병원;종합병원;물리치료사,,잡코리아 온라인 접수; E-메일 입사지원,정규직,1,팀원,성남시 수정구,2020-12-13,http://www.jobkorea.co.kr/Recruit/GI_Read/32699352?Oem_Code=C900&api=232,,2020-09-14,2020-10-31,0,0,129-**-*****,2020-11-01 02:01,2020-11-02 02:00,Y,Y,2020-11-01
36333900,http://www.jobkorea.co.kr/Recruit/Co_Read/C/dongtansoo?Oem_Code=C900&api=232,동탄수내과,내과 간호조무사 모집합니다,,경력,1년 이상,1,연봉,2500만원 ~ 3000만원,2500;3000,Y,학력무관,내과;간호조무사,,잡코리아 온라인 접수; E-메일 입사지원,정규직,○,사원급; 팀원,화성시     ,2020-12-18,http://www.jobkorea.co.kr/Recruit/GI_Read/32743618?Oem_Code=C900&api=232,,2020-09-19,2020-10-31,0,0,594-**-*****,2020-11-01 02:00,2020-11-02 02:00,Y,Y,2020-11-01
36343911,http://www.jobkorea.co.kr/Recruit/Co_Read/C/komets1?Oem_Code=C900&api=232,코메츠,화장품 패키지 디자이너 채용합니다.[반드시 디자인계열 전공자],,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,대졸(2~3년),디자인;시각디자인;화장품;산업디자인;제품디자인;패키지디자인;디자인기타,,잡코리아 온라인 접수,정규직; 계약직,1,사원급     ,,2020-12-01,http://www.jobkorea.co.kr/Recruit/GI_Read/32755128?Oem_Code=C900&api=232,,2020-09-21,2020-10-31,0,0,397-**-*****,2020-11-01 02:00,2020-11-03 02:00,Y,Y,2020-11-01
36351866,http://www.jobkorea.co.kr/Recruit/Co_Read/C/hyunjinm1004?Oem_Code=C900&api=232,스킨테라피,개인토탈샵 피부관리실 피부관리 초보쌤; 경력쌤 구인합니다,,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,학력무관,마사지;뷰티매니저;체형관리;피부관리,,잡코리아 온라인 접수,정규직,1,,광주시     ,2020-12-21,http://www.jobkorea.co.kr/Recruit/GI_Read/32763912?Oem_Code=C900&api=232,,2020-09-22,2020-11-03,0,0,104-**-*****,2020-11-01 02:00,2020-11-03 02:00,Y,N,2020-11-01
36363518,http://www.jobkorea.co.kr/Recruit/Co_Read/C/emgtec?Oem_Code=C900&api=232,㈜엠지텍,IT제품 서비스팀(A/S) 정규직 신입 및 경력 채용,,신입/경력,1년 이상,1,연봉,2600만원 ~ 3500만원,2600;3500,Y,학력무관,소셜커머스;쇼핑몰;오픈마켓;검사;기술지원;수리;A·S,,잡코리아 온라인 접수; E-메일 입사지원,정규직; 계약직; 인턴직,○,사원급; 주임~대리급,오산시; 평택시; 경기도 전지역; 수원시 장안구; 수원시 권선구; 수원시 팔달구; 수원시 영통구; 화성시,2020-12-22,http://www.jobkorea.co.kr/Recruit/GI_Read/32776897?Oem_Code=C900&api=232,,2020-09-23,2020-11-02,1,0,135-**-*****,2020-11-03 02:00,2020-11-03 02:00,Y,N,2020-11-03
36368994,http://www.jobkorea.co.kr/Recruit/Co_Read/C/qmfpdls02?Oem_Code=C900&api=232,㈜브레인비즈텍,[270만이상/급구] 대기업 이천 물류센터 지게차사원 모집(덕평),,관계없음,,0,월급,270만원 ~ 330만원,270;330,N,학력무관,아웃소싱;물류;창고관리;물류관리;재고관리;지게차운전,,잡코리아 온라인 접수,정규직; 계약직,○,,이천시     ,2020-12-23,http://www.jobkorea.co.kr/Recruit/GI_Read/32783147?Oem_Code=C900&api=232,,2020-09-24,2020-10-31,0,0,426-**-*****,2020-11-01 02:00,2020-11-03 02:00,Y,Y,2020-11-01
36373266,http://www.jobkorea.co.kr/Recruit/Co_Read/C/licorecruit?Oem_Code=C900&api=232,리코㈜,LICO 웹툰 콘텐츠/애니메이션 분야 모집 (경력),,경력,2년 이상,2,회사 내규에 따름,,0;0,Y,학력무관,인터넷게임;인터넷만화;컨텐츠;3D디자인;3D모델링;모션그래픽;애니메이션;캐릭터;3DMax;그래픽디자인;백터3D;시각디자인;일러스트레이터;포토샵;Maya;만화디자인;애니메이터;채색디자인;캐릭터디자인,,홈페이지 지원,정규직,○○,,성남시 분당구,2070-01-01,http://www.jobkorea.co.kr/Recruit/GI_Read/32787957?Oem_Code=C900&api=232,,2020-09-25,2020-11-02,0,0,687-**-*****,2020-11-03 02:00,2020-11-03 02:00,Y,N,2020-11-03
36387739,http://www.jobkorea.co.kr/Recruit/Co_Read/C/somasiksa?Oem_Code=C900&api=232,일산식사소마사고력수학학원,사고력수학 & 교과수업 선생님 모집,,경력,1년 이상,1,회사 내규에 따름,,0;0,Y,대졸(4년),사고력수학;수학교사;보습학원;학원강사;전임강사;교육상담;수강생관리;프로그램상담,,잡코리아 온라인 접수; E-메일 입사지원,정규직,○○,,고양시 일산동구,2020-11-21,http://www.jobkorea.co.kr/Recruit/GI_Read/32804654?Oem_Code=C900&api=232,,2020-09-28,2020-11-01,0,0,296-**-*****,2020-11-01 02:00,2020-11-03 02:00,Y,Y,2020-11-01
36390538,http://www.jobkorea.co.kr/Recruit/Co_Read/C/shinsung1892?Oem_Code=C900&api=232,신성텔레콤,KT 이동통신 중계기 시설모집(통신;전기 우대),,관계없음,,0,회사 내규에 따름,,0;0,Y,학력무관,통신;견습·조공·보조;시공;통신설비,,잡코리아 온라인 접수,정규직,1,사원급; 팀원,부평구,2020-12-27,http://www.jobkorea.co.kr/Recruit/GI_Read/32807735?Oem_Code=C900&api=232,,2020-09-28,2020-10-31,0,0,555-**-*****,2020-11-01 02:00,2020-11-02 02:00,Y,Y,2020-11-01
36398547,http://www.jobkorea.co.kr/Recruit/Co_Read/C/bck3410?Oem_Code=C900&api=232,삼성생명,기업경영(재무) 컨설팅(GFC),,관계없음,,0,회사 내규에 따름,,0;0,N,대졸(2~3년),보험영업;생명보험;재정설계;금융영업;법인고객영업;보험설계;재무상담;퇴직연금;법인영업;고객상담;고객응대;고객지원,,잡코리아 온라인 접수; E-메일 입사지원; 우편접수; 방문접수; FAX 접수,위촉직/개인사업자,○,면접 후 결정,중구; 경기도 전지역; 대구광역시 전지역; 대전광역시 전지역; 부산광역시 전지역; 서울특별시 전지역; 인천광역시 전지역,2020-12-28,http://www.jobkorea.co.kr/Recruit/GI_Read/32816788?Oem_Code=C900&api=232,,2020-09-29,2020-10-31,0,0,104-**-*****,2020-11-01 02:00,2020-11-02 02:00,Y,Y,2020-11-01
36405977,http://www.jobkorea.co.kr/Recruit/Co_Read/C/lapland3?Oem_Code=C900&api=232,㈜라플란드,베이커리카페에서 함께 근무할 인재를 기다립니다,,신입/경력,1년 이상,1,연봉,2155만원 ~ 3500만원,2155;3500,Y,고졸,제과제빵점;카페;제빵사;파티쉐,,잡코리아 온라인 접수,정규직,○,사원급; 팀장/매니저/실장,안양시 동안구,2020-11-30,http://www.jobkorea.co.kr/Recruit/GI_Read/32826277?Oem_Code=C900&api=232,,2020-10-04,2020-11-01,0,0,138-**-*****,2020-11-02 02:00,2020-11-03 02:00,Y,Y,2020-11-02
36406531,http://www.jobkorea.co.kr/Recruit/Co_Read/C/cys84elf2?Oem_Code=C900&api=232,유성공인중개사사무소,부동산 중개보조원 모집합니다.,,관계없음,,0,회사 내규에 따름,,0;0,Y,학력무관,부동산관리;부동산서비스;부동산운용;부동산중개;부동산컨설팅;부동산영업;공인중개사,,잡코리아 온라인 접수; E-메일 입사지원; 우편접수; 방문접수; FAX 접수,프리랜서,1,,인천광역시 전지역; 남동구; 계양구; 남구; 부평구,2021-01-02,http://www.jobkorea.co.kr/Recruit/GI_Read/32826891?Oem_Code=C900&api=232,,2020-10-04,2020-10-31,0,0,239-**-*****,2020-11-01 02:00,2020-11-02 02:00,Y,Y,2020-11-01
36407656,http://www.jobkorea.co.kr/Recruit/Co_Read/C/neolee9?Oem_Code=C900&api=232,고려신용정보㈜,2020년 하반기 위임직채권추심인 신입/경력 모집공고,,관계없음,,0,회사 내규에 따름,,0;0,Y,학력무관,채권;채권추심;텔러;거래처관리;고객관리;채권관리,,잡코리아 온라인 접수; E-메일 입사지원; 우편접수; 방문접수; FAX 접수,위촉직/개인사업자,1,,평택시; 안성시; 오산시; 아산시; 천안시 서북구; 화성시,2020-11-04,http://www.jobkorea.co.kr/Recruit/GI_Read/32828173?Oem_Code=C900&api=232,,2020-10-05,2020-10-31,0,0,214-**-*****,2020-11-01 02:00,2020-11-02 02:00,Y,Y,2020-11-01
