채용공고고유번호,기업정보URL,기업명,채용공고제목,업종직종정보명,경력조건정보명,경력년수정보명,경력년수,급여유형정보명,급여수준정보명,급여수준명,연봉면접결정여부,학력제한정보명,해당채용공고키워드명,상세내용,접수방법정보명,근무형태명,모집인원명,채용직급직책명,근무지역명,서류접수마감일자,잡코리아채용공고URL,잡코리아채용공고QR코드내용,채용공고등록일자,채용공고최종수정일자,조회수,공유수,사업자등록번호,등록저장일시,수정저장일시,사용여부,삭제여부,데이터기준일자
38259814,http://www.jobkorea.co.kr/Recruit/Co_Read/C/sk7795?Oem_Code=C900&api=232,클릭공인중개사무소(합동),클릭공인중개사무소 신입/경력 인원충원중입니다,,신입/경력,1년 이상,1,연봉,5000만원 ~ 10000만원,5000;10000,Y,학력무관,부동산중개;부동산컨설팅;빌딩;상담;오피스텔;국내영업;일반영업;부동산영업;고객응대;고객지원;고객관리;회원관리;공인중개사;아파트·빌라;영업·홍보,,잡코리아 온라인 접수; 방문접수; FAX 접수,정규직; 계약직; 프리랜서,00,사원급; 주임~대리급; 과장~차장급; 부장급; 팀원; 팀장/매니저/실장,부평구; 인천광역시 전지역; 경기도 전지역; 서울특별시 전지역; 계양구; 남구; 서구; 남동구; 연수구; 동구; 중구; 강서구; 영등포구; 구로구,2070-01-01,http://www.jobkorea.co.kr/Recruit/GI_Read/34915607?Oem_Code=C900&api=232,,2021-06-01,2021-07-31,0,0,121-**-*****,2021-08-01 02:00,2021-08-02 02:00,Y,Y,2021-08-01
38263408,http://www.jobkorea.co.kr/Recruit/Co_Read/C/ildaenc?Oem_Code=C900&api=232,㈜일다이앤씨,종합건설 공무 기성 경력자,,관계없음,,0,연봉,5000만원,5000;0,Y,학력무관,건축;공무,,잡코리아 온라인 접수,정규직,○,부장급; 팀장/매니저/실장,김포시     ,2021-08-30,http://www.jobkorea.co.kr/Recruit/GI_Read/34919474?Oem_Code=C900&api=232,,2021-06-01,2021-07-31,0,0,758-**-*****,2021-08-01 02:01,2021-08-02 02:00,Y,Y,2021-08-01
38301272,http://www.jobkorea.co.kr/Recruit/Co_Read/C/dasom2018?Oem_Code=C900&api=232,㈜다솜코퍼레이션,[DASOM 애견카페] 실력있는 애견 미용사님 찾습니다.,,경력,3년 이상,3,월급,200만원 ~ 300만원,200;300,Y,학력무관,백화점;애견미용,,잡코리아 온라인 접수,정규직,1,팀장/매니저/실장,용인시 기흥구,2021-09-02,http://www.jobkorea.co.kr/Recruit/GI_Read/34961583?Oem_Code=C900&api=232,,2021-06-04,2021-07-31,0,0,899-**-*****,2021-08-01 02:01,2021-08-02 02:00,Y,Y,2021-08-01
38367511,http://www.jobkorea.co.kr/Recruit/Co_Read/C/alwa78?Oem_Code=C900&api=232,㈜폴라리스관광호텔,호텔 폴라리스 프런트 팀원을 모십니다,,관계없음,,0,회사 내규에 따름,,0;0,Y,대졸(2~3년),캐셔;콘도;프론트;호텔;호텔리어;고객관리;영업지원;매장관리;예약;프런트;고객응대;고객지원;호텔·콘도;회원관리;안내;예약·발권;호텔사무;영어;일본어,,잡코리아 온라인 접수,정규직,1,사원급; 팀원,광명시; 강서구; 구로구; 인천광역시 전지역; 계양구; 남구; 남동구; 동구; 부평구; 서구; 연수구; 중구,2021-09-11,http://www.jobkorea.co.kr/Recruit/GI_Read/35035765?Oem_Code=C900&api=232,,2021-06-13,2021-07-31,0,0,214-**-*****,2021-08-01 02:00,2021-08-02 02:00,Y,Y,2021-08-01
38367656,http://www.jobkorea.co.kr/Recruit/Co_Read/C/maeilschool?Oem_Code=C900&api=232,매일홈스쿨,[재택] 석세스아카(이러닝) 교육팀 아르바이트 채용(교육 전반 업무; 사무 서울;경기도권 거주자),,관계없음,,0,회사 내규에 따름,,0;0,Y,대졸(2~3년),교수설계;입시학원;e러닝;조직관리;문서관리;문서작성;워드;Excel;수강생관리;학원운영;회원관리,,잡코리아 온라인 접수,계약직,○,주임~대리급,,2021-09-11,http://www.jobkorea.co.kr/Recruit/GI_Read/35035954?Oem_Code=C900&api=232,,2021-06-13,2021-08-02,0,0,105-**-*****,2021-08-03 02:00,2021-08-03 02:00,Y,N,2021-08-03
38367662,http://www.jobkorea.co.kr/Recruit/Co_Read/C/successaca?Oem_Code=C900&api=232,석세스아카,[재택]석세스아카(이러닝) 교육팀 아르바이트 채용(교육센터 전반업무;관리 서울.경기도권 거주자),,관계없음,,0,회사 내규에 따름,,0;0,Y,대졸(2~3년),보습학원;입시학원;e러닝;교육상담;수강생관리;안내상담;학원운영;회원관리,,잡코리아 온라인 접수,계약직,○○,주임~대리급,,2021-09-11,http://www.jobkorea.co.kr/Recruit/GI_Read/35035960?Oem_Code=C900&api=232,,2021-06-13,2021-08-02,0,0,218-**-*****,2021-08-03 02:00,2021-08-03 02:00,Y,N,2021-08-03
38368044,http://www.jobkorea.co.kr/Recruit/Co_Read/C/kei0092?Oem_Code=C900&api=232,금곡김진성영어학원,내신 명문 김진성 영어학원에서 전임 강사 및 파트타임 강사님을 모집합니다.,,관계없음,,0,월급,2880만원 ~ 3240만원,2880;3240,Y,대졸(2~3년),보습학원;영어학원;학원강사;영어강사,,잡코리아 온라인 접수; E-메일 입사지원,정규직; 계약직,3,사원급     ,성남시 분당구,2021-08-06,http://www.jobkorea.co.kr/Recruit/GI_Read/35036440?Oem_Code=C900&api=232,,2021-06-13,2021-07-31,0,0,446-**-*****,2021-08-01 02:00,2021-08-03 01:59,Y,Y,2021-08-01
38368051,http://www.jobkorea.co.kr/Recruit/Co_Read/C/successaca2?Oem_Code=C900&api=232,퍼스널멘토학원,[재택] 퍼스널멘토 국어 영어 수학 과학 화상과외 선생님모집,,관계없음,,0,건별,15000원,15000;0,N,대졸(4년),공부방교사;과외교사;온라인통신교육,,잡코리아 온라인 접수,프리랜서,○○,,서구; 서울특별시 전지역; 경기도 전지역; 인천광역시 전지역; 부산광역시 전지역; 전라북도 전지역,2021-09-11,http://www.jobkorea.co.kr/Recruit/GI_Read/35036447?Oem_Code=C900&api=232,,2021-06-13,2021-08-02,0,0,146-**-*****,2021-08-03 02:00,2021-08-03 02:00,Y,N,2021-08-03
38385060,http://www.jobkorea.co.kr/Recruit/Co_Read/C/mjshim65?Oem_Code=C900&api=232,㈜발산삼계탕,주방 직원 모집합니다,,신입/경력,3년 이상,3,월급,300만원,300;0,N,고졸,조리사;홀써빙;음식료;한식당;주방보조,,잡코리아 온라인 접수; 방문접수,정규직,○,,강서구; 양천구,2021-09-13,http://www.jobkorea.co.kr/Recruit/GI_Read/35055182?Oem_Code=C900&api=232,,2021-06-15,2021-07-31,0,0,492-**-*****,2021-08-01 02:01,2021-08-02 02:00,Y,Y,2021-08-01
38389475,http://www.jobkorea.co.kr/Recruit/Co_Read/C/sunhahaha616?Oem_Code=C900&api=232,85:15 이윤 브레드,(파로이로 베이커리카페 동탄점) 브런치 홀서빙 직원 모집합니다.,,신입/경력,1년 이상,1,연봉,2400만원,2400;0,Y,고졸,제과제빵점;서빙;카운터,,잡코리아 온라인 접수,정규직,2,사원급     ,화성시     ,2021-09-13,http://www.jobkorea.co.kr/Recruit/GI_Read/35059993?Oem_Code=C900&api=232,,2021-06-15,2021-08-02,0,0,287-**-*****,2021-08-03 02:01,2021-08-03 02:01,Y,N,2021-08-03
38394718,http://www.jobkorea.co.kr/Recruit/Co_Read/C/neonmsh3851?Oem_Code=C900&api=232,신우물류㈜,입출고 물류담당 정규직 모집,,신입/경력,1년 이상,1,연봉,3200만원,3200;0,Y,고졸,물류;물류관리;입출고관리;자재관리;창고관리;물류센터;상품입출고;재고관리;품질검사,,잡코리아 온라인 접수,정규직,1,팀원,안성시     ,2070-01-01,http://www.jobkorea.co.kr/Recruit/GI_Read/35065825?Oem_Code=C900&api=232,,2021-06-16,2021-07-31,0,0,707-**-*****,2021-08-01 02:00,2021-08-03 01:59,Y,Y,2021-08-01
38410427,http://www.jobkorea.co.kr/Recruit/Co_Read/C/jhpark5000?Oem_Code=C900&api=232,수학의 기적학원,중등부 수학 강사 구합니다,,경력,2년 이상,2,월급,280만원 ~ 300만원,280;300,N,대졸(4년),보습학원;수학,,잡코리아 온라인 접수; E-메일 입사지원,정규직,1,,용인시 수지구; 성남시 분당구; 용인시 기흥구; 수원시 영통구; 성남시 중원구; 성남시 수정구,2021-08-16,http://www.jobkorea.co.kr/Recruit/GI_Read/35083140?Oem_Code=C900&api=232,,2021-06-17,2021-07-31,0,0,142-**-*****,2021-08-01 02:01,2021-08-02 02:00,Y,Y,2021-08-01
38415382,http://www.jobkorea.co.kr/Recruit/Co_Read/C/yeon8781?Oem_Code=C900&api=232,디엠월드,판매 업무 담당자 모집,,경력,2년 이상,2,월급,185만원,185;0,N,고졸,판매;가전판매,,잡코리아 온라인 접수; E-메일 입사지원; 방문접수,정규직,1,면접 후 결정,의정부시   ,2021-08-31,http://www.jobkorea.co.kr/Recruit/GI_Read/35088658?Oem_Code=C900&api=232,,2021-06-17,2021-08-02,0,0,120-**-*****,2021-08-03 02:00,2021-08-03 02:00,Y,N,2021-08-03
38436573,http://www.jobkorea.co.kr/Recruit/Co_Read/C/eudsfs?Oem_Code=C900&api=232,서울기업교육원,[기업CS강사] 코로나에도 매일 출강기회 제공합니다,,관계없음,,0,회사 내규에 따름,,0;0,N,학력무관,기업교육;CS;CS교육;기상캐스터;리포터;쇼호스트;아나운서,,잡코리아 온라인 접수,정규직; 계약직,6,팀원; 팀장/매니저/실장,영등포구; 서울특별시 전지역; 경기도 전지역; 인천광역시 전지역,2021-08-07,http://www.jobkorea.co.kr/Recruit/GI_Read/35112904?Oem_Code=C900&api=232,,2021-06-21,2021-07-31,0,0,496-**-*****,2021-08-01 02:00,2021-08-02 02:00,Y,Y,2021-08-01
38439856,http://www.jobkorea.co.kr/Recruit/Co_Read/C/akagdc?Oem_Code=C900&api=232,강동청소,강동구 하남미사 건물청소 계단청소 입주청소,,관계없음,,0,회사 내규에 따름,,0;0,Y,학력무관,방역;시설관리;청소·미화;공동주택관리;빌딩관리;환경관리;해충방제·소독,,잡코리아 온라인 접수,정규직,2,,강동구; 하남시; 송파구,2021-09-19,http://www.jobkorea.co.kr/Recruit/GI_Read/35116458?Oem_Code=C900&api=232,,2021-06-21,2021-07-31,0,0,549-**-*****,2021-08-01 02:01,2021-08-02 02:00,Y,Y,2021-08-01
38446005,http://www.jobkorea.co.kr/Recruit/Co_Read/C/na00434?Oem_Code=C900&api=232,㈜보다나은,[청담 에이프릴 어학원- 동탄 2 캠퍼스 ]  교육행정 관리 및 학사기본 상담교사 모집,,신입/경력,1년 이상,1,연봉,2400만원 ~ 2700만원,2400;2700,Y,대졸(2~3년),어학원;영어학원;교육상담;수강생관리,,잡코리아 온라인 접수,정규직,1,사원급     ,화성시; 오산시; 용인시 기흥구; 용인시 처인구,2021-08-20,http://www.jobkorea.co.kr/Recruit/GI_Read/35123142?Oem_Code=C900&api=232,,2021-06-21,2021-07-31,0,0,324-**-*****,2021-08-01 02:01,2021-08-02 02:00,Y,Y,2021-08-01
38454024,http://www.jobkorea.co.kr/Recruit/Co_Read/C/wegyutae?Oem_Code=C900&api=232,비피아이코리아,C# 개발자를 모십니다.,,경력,1년 이상,1,연봉,4000만원 ~ 8000만원,4000;8000,Y,학력무관,SM;.NET;응용프로그래머;전산전공;C#;PowerBuilder,,잡코리아 온라인 접수; E-메일 입사지원,정규직; 계약직; 프리랜서,○,과장~차장급; 부장급,수원시 영통구,2021-09-20,http://www.jobkorea.co.kr/Recruit/GI_Read/35131935?Oem_Code=C900&api=232,,2021-06-22,2021-07-31,0,0,135-**-*****,2021-08-01 02:00,2021-08-02 02:00,Y,Y,2021-08-01
38466455,http://www.jobkorea.co.kr/Recruit/Co_Read/C/whitemotif01?Oem_Code=C900&api=232,화이트모티브,2021년 화이트모티브 하반기 웨딩영상 촬영/편집 신입 및 경력사원 모집,,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,학력무관,프로덕션;사진촬영기사;영상편집;웨딩;카메라;포토그래퍼,,잡코리아 온라인 접수; E-메일 입사지원; 방문접수,정규직,○,사원급     ,서대문구; 고양시 일산동구,2021-09-21,http://www.jobkorea.co.kr/Recruit/GI_Read/35145648?Oem_Code=C900&api=232,,2021-06-23,2021-07-31,0,0,795-**-*****,2021-08-01 02:00,2021-08-02 02:00,Y,Y,2021-08-01
38467561,http://www.jobkorea.co.kr/Recruit/Co_Read/C/leenan7?Oem_Code=C900&api=232,솔로몬수학전문학원,수원 권선동 수학 강사 모집합니다,,경력,1년 이상,1,연봉,3200만원,3200;0,Y,대졸(2~3년),보습학원;영어학원;입시학원;학원강사;수학;영어강사;일반학원강사;입시학원강사,,잡코리아 온라인 접수,정규직,1,,수원시 권선구,2021-09-21,http://www.jobkorea.co.kr/Recruit/GI_Read/35146879?Oem_Code=C900&api=232,,2021-06-23,2021-08-02,0,0,124-**-*****,2021-08-03 02:01,2021-08-03 02:01,Y,N,2021-08-03
38471152,http://www.jobkorea.co.kr/Recruit/Co_Read/C/ikss420202?Oem_Code=C900&api=232,㈜아이케이솔루션,광고관리 및 마케팅기획 사원 모집(초보자환영; 문화/예술 패션쇼 협찬광고),,관계없음,,0,월급,140만원 ~ 500만원,140;500,Y,학력무관,광고기획;마케팅기획;브랜딩;업무제휴;광고관리;언론홍보;프로모션;홍보기획,,잡코리아 온라인 접수,정규직; 계약직,○○,사원급; 팀원,남양주시   ,2021-09-22,http://www.jobkorea.co.kr/Recruit/GI_Read/35150919?Oem_Code=C900&api=232,,2021-06-24,2021-07-31,0,0,726-**-*****,2021-08-01 02:00,2021-08-02 02:00,Y,Y,2021-08-01
38474571,http://www.jobkorea.co.kr/Recruit/Co_Read/C/alphavision?Oem_Code=C900&api=232,알파비젼㈜,대형베이커리카페 [카페아스타나] 직원 모집,,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,학력무관,음식료;제과제빵점;카페;매장관리;매장시설관리;바리스타;샵마스터;식품판매;재고관리;진열관리;판매관리;판매영업;홀써빙;홍보판촉;매니저;베이커리;슈퍼바이저;요리사;제과점;제빵사;조리사;중식;지배인,,잡코리아 온라인 접수,정규직,○,,화성시     ,2021-08-31,http://www.jobkorea.co.kr/Recruit/GI_Read/35154678?Oem_Code=C900&api=232,,2021-06-24,2021-08-01,0,0,124-**-*****,2021-08-02 02:00,2021-08-03 01:59,Y,Y,2021-08-02
38491995,http://www.jobkorea.co.kr/Recruit/Co_Read/C/init02?Oem_Code=C900&api=232,르노삼성자동차지정정비코너 응암점,마일레 연희점에서 차량정비원 모집합니다.,,관계없음,,0,연봉,3000만원 ~ 4500만원,3000;4500,Y,학력무관,자동차정비;A·S센터,,잡코리아 온라인 접수; E-메일 입사지원,정규직,○○,사원급; 주임~대리급; 팀원; 팀장/매니저/실장,서대문구; 서울특별시 전지역; 동대문구; 양천구; 영등포구; 동작구; 구로구; 광진구; 강남구; 관악구; 고양시 덕양구; 고양시 일산동구; 고양시 일산서구; 은평구,2070-01-01,http://www.jobkorea.co.kr/Recruit/GI_Read/35174357?Oem_Code=C900&api=232,,2021-06-26,2021-07-31,0,0,110-**-*****,2021-08-01 02:01,2021-08-02 02:00,Y,Y,2021-08-01
38495287,http://www.jobkorea.co.kr/Recruit/Co_Read/C/rudtn7900?Oem_Code=C900&api=232,㈜동화세상에듀코 [본사],홈스쿨 학습전문기업educo 과목별 강사모집/전국 자율수업지역 on-off강의 재택근무,,관계없음,,0,연봉,3000만원,3000;0,Y,대졸(4년),보습학원;어학원;영어학원;입시학원;학원강사;고객관리;영업관리;전역장교;국어;수학;영어강사;일반학원강사,,잡코리아 온라인 접수; E-메일 입사지원,위촉직/개인사업자,10,,동대문구; 서울특별시 전지역; 경기도 전지역; 부산광역시 전지역; 광주광역시; 대구광역시 전지역,2021-08-13,http://www.jobkorea.co.kr/Recruit/GI_Read/35178364?Oem_Code=C900&api=232,,2021-06-28,2021-08-02,0,0,201-**-*****,2021-08-02 02:00,2021-08-03 02:01,Y,N,2021-08-02
38500950,http://www.jobkorea.co.kr/Recruit/Co_Read/C/roadledam?Oem_Code=C900&api=232,노들코퍼레이션,노. 들. 담 한의원  마케팅 직원 모집합니다.,,관계없음,,0,회사 내규에 따름,,0;0,Y,학력무관,광고기획;광고디자인;온라인광고;마케팅;마케팅기획;바이럴마케팅;소셜미디어;광고관리;언론홍보;홍보기획;SNS운영;그래픽디자인;시각디자인;일러스트레이터;포토샵,,잡코리아 온라인 접수,정규직; 계약직,1,사원급; 주임~대리급,강남구; 서초구; 송파구; 구로구; 서울특별시 전지역; 경기도 전지역,2021-09-26,http://www.jobkorea.co.kr/Recruit/GI_Read/35184575?Oem_Code=C900&api=232,,2021-06-28,2021-07-31,0,0,143-**-*****,2021-08-01 02:01,2021-08-02 02:00,Y,Y,2021-08-01
38508004,http://www.jobkorea.co.kr/Recruit/Co_Read/C/aicket89?Oem_Code=C900&api=232,에이켓,[광고마케팅회사] 온라인마케터를 모집합니다 (SNS마케팅),,신입/경력,1년 이상,1,연봉,2500만원,2500;0,Y,고졸,광고기획;광고대행;광고제작;온라인광고;홍보대행;마케팅;마케팅기획;바이럴마케팅;브랜딩;소셜미디어;시장분석;광고관리;언론홍보;홍보기획;SNS운영;영상편집;AE,,잡코리아 온라인 접수,정규직,○,사원급; 주임~대리급; 팀원; 팀장/매니저/실장,강서구; 마포구; 영등포구; 양천구; 구로구; 서대문구; 금천구; 용산구; 서울특별시 전지역; 고양시 덕양구; 고양시 일산동구; 고양시 일산서구; 광명시; 경기도 전지역,2021-08-13,http://www.jobkorea.co.kr/Recruit/GI_Read/35192268?Oem_Code=C900&api=232,,2021-06-28,2021-07-31,0,0,852-**-*****,2021-08-01 02:01,2021-08-02 02:00,Y,Y,2021-08-01
38508743,http://www.jobkorea.co.kr/Recruit/Co_Read/C/bck3410?Oem_Code=C900&api=232,삼성생명,기업경영(재무) 컨설팅,,관계없음,,0,회사 내규에 따름,,0;0,N,대졸(2~3년),보험영업;생명보험;재정설계;금융영업;법인고객영업;보험설계;재무상담;퇴직연금;법인영업;고객상담;고객응대;고객지원,,잡코리아 온라인 접수; E-메일 입사지원; 우편접수; 방문접수; FAX 접수,프리랜서,○,면접 후 결정,중구; 경기도 전지역; 대구광역시 전지역; 대전광역시 전지역; 부산광역시 전지역; 서울특별시 전지역; 인천광역시 전지역,2021-09-27,http://www.jobkorea.co.kr/Recruit/GI_Read/35193125?Oem_Code=C900&api=232,,2021-06-29,2021-07-31,0,0,104-**-*****,2021-08-01 02:00,2021-08-03 01:59,Y,Y,2021-08-01
