채용공고고유번호,기업정보URL,기업명,채용공고제목,업종직종정보명,경력조건정보명,경력년수정보명,경력년수,급여유형정보명,급여수준정보명,급여수준명,연봉면접결정여부,학력제한정보명,해당채용공고키워드명,상세내용,접수방법정보명,근무형태명,모집인원명,채용직급직책명,근무지역명,서류접수마감일자,잡코리아채용공고URL,잡코리아채용공고QR코드내용,채용공고등록일자,채용공고최종수정일자,조회수,공유수,사업자등록번호,등록저장일시,수정저장일시,사용여부,삭제여부,데이터기준일자
37470890,http://www.jobkorea.co.kr/Recruit/Co_Read/C/Namuga?Oem_Code=C900&api=232,㈜나무가,[중견기업/상장사] 품질관리 담당자 모집합니다,,경력,8년 이상,8,회사 내규에 따름,,0;0,Y,대졸(4년),기구설계;전자회로;Hardware;PCB;품질;품질검사;품질관리;품질보증,,잡코리아 온라인 접수,정규직,○,과장~차장급 ,성남시 중원구,2021-05-07,http://www.jobkorea.co.kr/Recruit/GI_Read/34031026?Oem_Code=C900&api=232,,2021-03-02,2021-04-30,0,0,129-**-*****,2021-05-01 02:00,2021-05-02 02:00,Y,Y,2021-05-01
37470907,http://www.jobkorea.co.kr/Recruit/Co_Read/C/Namuga?Oem_Code=C900&api=232,㈜나무가,[중견기업/상장사] 모바일 카메라 개발 담당자 모집합니다,,경력,3년 이상,3,회사 내규에 따름,,0;0,Y,대졸(2~3년),기구설계;전자회로;Hardware;PCB;기술연구소;기술직;전기·전자;제품개발;3D설계;AutoCad;CAD;Pro-e,,잡코리아 온라인 접수,정규직,○,,성남시 중원구,2021-05-07,http://www.jobkorea.co.kr/Recruit/GI_Read/34031043?Oem_Code=C900&api=232,,2021-03-02,2021-04-30,0,0,129-**-*****,2021-05-01 02:00,2021-05-02 02:00,Y,Y,2021-05-01
37474651,http://www.jobkorea.co.kr/Recruit/Co_Read/C/bnb9921?Oem_Code=C900&api=232,론패스,부천/인천 2차 대출신청 고객 상담및접수/경력직 대출상담사 모집합니다.,,경력,1년 이상,1,월급,183만원,183;0,Y,학력무관,여신;저축은행;종합금융;캐피탈;텔러;여신상담;거래처관리;고객관리;고객상담;고객응대;고객지원;인바운드TM;증권·투신;금융상담;대출상담,,잡코리아 온라인 접수; E-메일 입사지원; 방문접수,정규직,00,사원급; 팀원; 팀장/매니저/실장,계양구; 부평구; 구로구; 금천구; 광명시,2021-05-31,http://www.jobkorea.co.kr/Recruit/GI_Read/34035110?Oem_Code=C900&api=232,,2021-03-02,2021-04-30,0,0,448-**-*****,2021-05-01 02:00,2021-05-02 02:00,Y,Y,2021-05-01
37477900,http://www.jobkorea.co.kr/Recruit/Co_Read/C/davidmkt?Oem_Code=C900&api=232,㈜다비드마케팅,OB맥주 관련 곤지암공장 內 냉각기 조립생산팀 신규채용1,,관계없음,,0,월급,240만원 ~ 250만원,240;250,Y,고졸,기계조립;생산직,,잡코리아 온라인 접수,정규직,3,면접 후 결정,광주시; 이천시; 경기도 전지역; 양평군; 용인시 처인구; 남양주시,2021-05-31,http://www.jobkorea.co.kr/Recruit/GI_Read/34038688?Oem_Code=C900&api=232,,2021-03-02,2021-04-30,0,0,101-**-*****,2021-05-01 02:00,2021-05-02 02:00,Y,Y,2021-05-01
37491142,http://www.jobkorea.co.kr/Recruit/Co_Read/C/daves1004?Oem_Code=C900&api=232,경희진한의원,광명시 경희진한의원에서 함께할 직원을 구인합니다.,,관계없음,,0,연봉,2700만원,2700;0,Y,고졸,간호조무;간호조무사;한의원,,잡코리아 온라인 접수; E-메일 입사지원; 방문접수,정규직,○,팀원; 팀장/매니저/실장,광명시     ,2021-06-01,http://www.jobkorea.co.kr/Recruit/GI_Read/34053331?Oem_Code=C900&api=232,,2021-03-03,2021-05-01,0,0,582-**-*****,2021-05-02 02:00,2021-05-03 01:59,Y,Y,2021-05-02
37505755,http://www.jobkorea.co.kr/Recruit/Co_Read/C/aidkorea161?Oem_Code=C900&api=232,에이드코리아컴퍼니㈜,영업관리;오더주문관리;입출고관리;매출인식;판매자료관리;영업지원 외 [정규직채용],,경력,1년 이상,1,회사 내규에 따름,,0;0,Y,학력무관,생활용품;소비재;문서관리;사무관리;경영지원;판매관리;납품관리;매출관리;영업관리;영업지원;채권관리,,잡코리아 온라인 접수,정규직,○,주임~대리급; 팀원,남양주시   ,2021-06-03,http://www.jobkorea.co.kr/Recruit/GI_Read/34069456?Oem_Code=C900&api=232,,2021-03-05,2021-04-30,0,0,449-**-*****,2021-05-01 02:00,2021-05-02 02:00,Y,Y,2021-05-01
37506047,http://www.jobkorea.co.kr/Recruit/Co_Read/C/moapln?Oem_Code=C900&api=232,모아플래닛,O2O플랫폼 서비스 영업 신입/경력 모집,,관계없음,,0,회사 내규에 따름,,0;0,N,학력무관,모바일App;기술영업;기술지원;솔루션영업;신기술영업;웹사이트구축영업;검색광고;광고영업;매체광고영업;온라인광고영업;지역광고;고객상담;교육·출판;부동산;인바운드TM,,잡코리아 온라인 접수,계약직; 프리랜서,○,,안양시 동안구; 서울특별시 전지역; 경기도 전지역; 인천광역시 전지역,2021-06-03,http://www.jobkorea.co.kr/Recruit/GI_Read/34069800?Oem_Code=C900&api=232,,2021-03-05,2021-05-01,0,0,513-**-*****,2021-05-02 02:00,2021-05-03 01:59,Y,Y,2021-05-02
37518069,http://www.jobkorea.co.kr/Recruit/Co_Read/C/ssintech24?Oem_Code=C900&api=232,상상인테크㈜,SW 개발자 모집(JAVA; C#),,신입/경력,2년 이상,2,연봉,2400만원,2400;0,Y,학력무관,모바일앱개발;소프트웨어개발;솔루션;SCM;SI;웹프로그래머;Java;jsp;MySQL;WinForm;C#,,잡코리아 온라인 접수,정규직,1,면접 후 결정,성남시 수정구,2021-06-04,http://www.jobkorea.co.kr/Recruit/GI_Read/34083494?Oem_Code=C900&api=232,,2021-03-06,2021-05-31,0,0,129-**-*****,2021-05-31 02:00,2021-06-02 02:00,Y,Y,2021-05-31
37522902,http://www.jobkorea.co.kr/Recruit/Co_Read/C/taxmen114?Oem_Code=C900&api=232,세무법인 동인,세무사무실;세무회계;세무;회계;세무회계전공,,신입/경력,1년 이상,1,연봉,2186만원,2186;0,Y,대졸(2~3년),세무회계사무소;관리회계;기장;전산회계,,잡코리아 온라인 접수; E-메일 입사지원,정규직,○,사원급     ,고양시 일산동구,2021-06-06,http://www.jobkorea.co.kr/Recruit/GI_Read/34089131?Oem_Code=C900&api=232,,2021-03-08,2021-05-01,0,0,128-**-*****,2021-05-02 02:00,2021-05-03 01:59,Y,Y,2021-05-02
37533358,http://www.jobkorea.co.kr/Recruit/Co_Read/C/clovers1965?Oem_Code=C900&api=232,클로버배깅시스템,곤지암;광주;이천 기계(경력직모집) (식품;가루류;산업기계;컨베이어) (제관 및 용접; 조립 / 설계사) 정직원;계약직,,경력,5년 이상,5,연봉,3300만원 ~ 4200만원,3300;4200,Y,학력무관,자동화설비;포장기계;용접;기계설계,,잡코리아 온라인 접수; E-메일 입사지원,정규직,3,주임~대리급; 과장~차장급,광주시; 이천시,2070-01-01,http://www.jobkorea.co.kr/Recruit/GI_Read/34100568?Oem_Code=C900&api=232,,2021-03-09,2021-05-01,0,0,133-**-*****,2021-05-02 02:00,2021-05-03 01:59,Y,Y,2021-05-02
37537002,http://www.jobkorea.co.kr/Recruit/Co_Read/C/ohatom66?Oem_Code=C900&api=232,동양매직정수기,정수기 및 공기청정기 설치 및 관리기사 모집-회사차량제공,,관계없음,,0,월급,200만원 ~ 300만원,200;300,Y,고졸,대여;렌탈;임대;기술지원;설치;A·S,,잡코리아 온라인 접수; E-메일 입사지원,정규직; 계약직; 도급,○,팀원; 팀장/매니저/실장,김포시,2021-05-31,http://www.jobkorea.co.kr/Recruit/GI_Read/34104553?Oem_Code=C900&api=232,,2021-03-09,2021-04-30,0,0,130-**-*****,2021-05-01 02:00,2021-05-02 02:00,Y,Y,2021-05-01
37550279,http://www.jobkorea.co.kr/Recruit/Co_Read/C/choicx?Oem_Code=C900&api=232,아크레이글로벌비즈니스㈜,[의료기기] 소프트웨어(임베디드/펌웨어; 앱) 개발 경력직 채용,,경력,4년 이상,4,회사 내규에 따름,,0;0,Y,대졸(4년),전자;Firmware;Micom;C;C#;C++;VisualC;마이크로프로세서;임베디드;펌웨어,,잡코리아 온라인 접수; E-메일 입사지원,정규직,○,주임~대리급; 과장~차장급; 팀원,군포시     ,2021-05-09,http://www.jobkorea.co.kr/Recruit/GI_Read/34119252?Oem_Code=C900&api=232,,2021-03-10,2021-04-30,0,0,214-**-*****,2021-05-01 02:01,2021-05-02 02:00,Y,Y,2021-05-01
37594797,http://www.jobkorea.co.kr/Recruit/Co_Read/C/jobik?Oem_Code=C900&api=232,제일솔루텍㈜,플라스틱 사출금형 사상; 조립 담당자를 모집합니다.,,경력,1년 이상,1,연봉,3000만원 ~ 4000만원,3000;4000,Y,학력무관,금형;연마;조립,,잡코리아 온라인 접수; E-메일 입사지원; FAX 접수,정규직,2,,화성시     ,2021-06-14,http://www.jobkorea.co.kr/Recruit/GI_Read/34169291?Oem_Code=C900&api=232,,2021-03-16,2021-05-01,0,0,138-**-*****,2021-05-02 02:00,2021-05-03 01:59,Y,Y,2021-05-02
37613782,http://www.jobkorea.co.kr/Recruit/Co_Read/C/eklui26?Oem_Code=C900&api=232,미카도스시배곧점,미카도스시배곧점에서 일식요리사 채용합니다,,관계없음,,0,월급,260만원,260;0,N,학력무관,일식당;요리사;조리사,,잡코리아 온라인 접수,정규직,1,주임~대리급; 과장~차장급,시흥시     ,2021-06-15,http://www.jobkorea.co.kr/Recruit/GI_Read/34190297?Oem_Code=C900&api=232,,2021-03-17,2021-05-02,0,0,517-**-*****,2021-05-03 02:00,2021-05-03 02:00,Y,N,2021-05-03
37615866,http://www.jobkorea.co.kr/Recruit/Co_Read/C/dsds2500?Oem_Code=C900&api=232,대명공인중개사사무소,부동산 배우면서 일할분 구합니다..(주부가능 ; 초보가능),,관계없음,,0,월급,140만원,140;0,Y,학력무관,부동산서비스;부동산중개;부동산컨설팅;분양;상담;공인중개사;부동산시행;분양상담사,,잡코리아 온라인 접수; E-메일 입사지원; 방문접수,정규직; 계약직,○,사원급; 팀원,,2070-01-01,http://www.jobkorea.co.kr/Recruit/GI_Read/34192702?Oem_Code=C900&api=232,,2021-03-18,2021-05-01,0,0,130-**-*****,2021-05-02 02:00,2021-05-03 01:59,Y,Y,2021-05-02
37632763,http://www.jobkorea.co.kr/Recruit/Co_Read/C/o2pluss?Oem_Code=C900&api=232,㈜오투플러스,플랫폼 운영 크루 모집 - 정규직 및 계약직(신분당선 동천역 바로앞),,관계없음,,0,회사 내규에 따름,,0;0,Y,학력무관,물류;배송;택배·물류;고객상담;고객응대;고객지원;인바운드TM;콜센터,,잡코리아 온라인 접수,정규직; 계약직,○,,용인시 수지구,2021-06-17,http://www.jobkorea.co.kr/Recruit/GI_Read/34211580?Oem_Code=C900&api=232,,2021-03-19,2021-05-01,0,0,304-**-*****,2021-05-02 02:00,2021-05-03 01:59,Y,Y,2021-05-02
37634267,http://www.jobkorea.co.kr/Recruit/Co_Read/C/choicx?Oem_Code=C900&api=232,아크레이글로벌비즈니스㈜,(의료기기 개발) 기구설계 경력직 채용,,경력,5년 이상,5,회사 내규에 따름,,0;0,Y,대졸(4년),전자;Firmware;Micom;설계엔지니어;기구설계;CAD;CAM,,잡코리아 온라인 접수; E-메일 입사지원,정규직,○,과장~차장급; 팀원,군포시     ,2021-05-18,http://www.jobkorea.co.kr/Recruit/GI_Read/34213233?Oem_Code=C900&api=232,,2021-03-19,2021-04-30,0,0,214-**-*****,2021-05-01 02:01,2021-05-02 02:00,Y,Y,2021-05-01
37638548,http://www.jobkorea.co.kr/Recruit/Co_Read/C/dareun?Oem_Code=C900&api=232,다른정보기술㈜,[/안양명학/WAS서버 스토리지  네트웍/장기sm일/고급2분/즉시부터],,경력,9년 이상,9,월급,530만원 ~ 530만원,530;530,Y,대졸(2~3년),SM;WAS;고급;안양;운영;장기;SE;소프트웨어개발;SI;네트워크관리;서버관리자;서버구축;시스템운영;Linux;응용프로그래머;Oracle;시스템프로그래머,,잡코리아 온라인 접수; E-메일 입사지원; 홈페이지 지원; FAX 접수,계약직,2,사원급; 주임~대리급; 과장~차장급,동작구; 안양시 동안구,2021-06-18,http://www.jobkorea.co.kr/Recruit/GI_Read/34218232?Oem_Code=C900&api=232,,2021-03-20,2021-04-30,0,0,120-**-*****,2021-05-01 02:00,2021-05-02 02:00,Y,Y,2021-05-01
37639629,http://www.jobkorea.co.kr/Recruit/Co_Read/C/snrn79si?Oem_Code=C900&api=232,토성미술학원,미술 업무 담당자 모집,,경력,1년 이상,1,월급,100만원,100;0,Y,대졸(2~3년),미술;수강생관리,,잡코리아 온라인 접수; E-메일 입사지원,계약직,1,사원급     ,평택시     ,2021-06-19,http://www.jobkorea.co.kr/Recruit/GI_Read/34219687?Oem_Code=C900&api=232,,2021-03-21,2021-05-02,0,0,125-**-*****,2021-05-03 02:00,2021-05-03 02:00,Y,N,2021-05-03
37654456,http://www.jobkorea.co.kr/Recruit/Co_Read/C/dne9920?Oem_Code=C900&api=232,디앤이산업,사출제품 납품영업 및 고객관리; 재고관리,,관계없음,,0,연봉,3400만원,3400;0,N,학력무관,프라스틱제조;납품영업,,잡코리아 온라인 접수,정규직,1,사원급; 주임~대리급,화성시     ,2021-06-21,http://www.jobkorea.co.kr/Recruit/GI_Read/34236217?Oem_Code=C900&api=232,,2021-03-23,2021-04-30,0,0,124-**-*****,2021-05-01 02:00,2021-05-02 02:00,Y,Y,2021-05-01
37659519,http://www.jobkorea.co.kr/Recruit/Co_Read/C/neomoney?Oem_Code=C900&api=232,네오머니㈜,네오머니(주)에서 아이디어 좋고 감각있는 편집디자이너를 찾습니다,,관계없음,,0,회사 내규에 따름,,0;0,Y,대졸(2~3년),교재 디자인;컨텐츠 디자인;교재제작;편집;편집디자인;교재편집;북디자인;인디자인;잡지편집;편집디자인(IBM);정보디자인,,잡코리아 온라인 접수,정규직,○,사원급; 팀원,남양주시   ,2021-06-18,http://www.jobkorea.co.kr/Recruit/GI_Read/34241844?Oem_Code=C900&api=232,,2021-03-23,2021-04-30,0,0,220-**-*****,2021-05-01 02:00,2021-05-02 02:00,Y,Y,2021-05-01
37662474,http://www.jobkorea.co.kr/Recruit/Co_Read/C/saerom1031?Oem_Code=C900&api=232,㈜새롬몬스터,프랜차이즈 참치몬스터 부매니저 모집 참치회,,관계없음,,0,연봉,2600만원 ~ 2800만원,2600;2800,Y,고졸,프랜차이즈;매니저,,잡코리아 온라인 접수,정규직,1,지점장/지사장/원장/국장,김포시     ,2021-06-21,http://www.jobkorea.co.kr/Recruit/GI_Read/34245025?Oem_Code=C900&api=232,,2021-03-23,2021-05-01,0,0,892-**-*****,2021-05-02 02:00,2021-05-03 02:01,Y,N,2021-05-02
37664347,http://www.jobkorea.co.kr/Recruit/Co_Read/C/maeilschool?Oem_Code=C900&api=232,매일홈스쿨,석세스아카(이러닝) 교육팀 사원 채용(교육센터 전반업무;관리 서울.경기도권 거주자),,신입/경력,1년 이상,1,연봉,2400만원 ~ 2400만원,2400;2400,N,대졸(2~3년),교수설계;입시학원;e러닝;조직관리;문서관리;문서작성;워드;Excel;수강생관리;학원운영;회원관리,,잡코리아 온라인 접수,계약직,○,주임~대리급,,2021-06-21,http://www.jobkorea.co.kr/Recruit/GI_Read/34247156?Oem_Code=C900&api=232,,2021-03-23,2021-05-01,0,0,105-**-*****,2021-05-02 02:00,2021-05-03 01:59,Y,Y,2021-05-02
37666180,http://www.jobkorea.co.kr/Recruit/Co_Read/C/prim0419?Oem_Code=C900&api=232,㈜프라임파워솔루션스,하드웨어 개발 연구원 채용,,경력,5년 이상,5,회사 내규에 따름,,0;0,Y,대졸(2~3년),전기;전기제어;전기회로;전기·전자회로;하드웨어;회로설계,,잡코리아 온라인 접수,정규직,1,면접 후 결정,군포시; 경기도 전지역,2021-06-22,http://www.jobkorea.co.kr/Recruit/GI_Read/34249267?Oem_Code=C900&api=232,,2021-03-24,2021-04-30,0,0,330-**-*****,2021-05-01 02:00,2021-05-02 02:00,Y,Y,2021-05-01
37668204,http://www.jobkorea.co.kr/Recruit/Co_Read/C/nettargets?Oem_Code=C900&api=232,㈜넷타겟,(주)넷타겟 각 부문별 채용(신약개발/IT),,관계없음,,0,회사 내규에 따름,,0;0,Y,석사,바이오;웹프로그래머;Python;API;제약;의약품,,잡코리아 온라인 접수; E-메일 입사지원,정규직,○○,,유성구; 성남시 수정구,2021-06-22,http://www.jobkorea.co.kr/Recruit/GI_Read/34251489?Oem_Code=C900&api=232,,2021-03-24,2021-04-30,0,0,618-**-*****,2021-05-01 02:00,2021-05-02 02:00,Y,Y,2021-05-01
37669582,http://www.jobkorea.co.kr/Recruit/Co_Read/C/sinyoungcnc?Oem_Code=C900&api=232,주식회사 다원,웹기획 / 온라인마케팅 / 웹디자인 / 쇼핑몰관리/SNS/블로그 관리,,관계없음,,0,연봉,2500만원 ~ 4200만원,2500;4200,Y,학력무관,소셜마케팅;온라인마케팅;쇼핑몰;영상편집,,잡코리아 온라인 접수; E-메일 입사지원,정규직; 계약직; 아르바이트,2,면접 후 결정,하남시; 서울특별시 전지역; 경기도 전지역; 서대문구; 광진구; 구로구; 서초구; 동작구; 김포시; 수원시 장안구; 수원시 팔달구; 남양주시; 구리시; 안성시; 안양시 만안구,2021-06-22,http://www.jobkorea.co.kr/Recruit/GI_Read/34252997?Oem_Code=C900&api=232,,2021-03-24,2021-04-30,0,0,230-**-*****,2021-05-01 02:00,2021-05-02 02:00,Y,Y,2021-05-01
37673182,http://www.jobkorea.co.kr/Recruit/Co_Read/C/mapclose?Oem_Code=C900&api=232,도담한의원,(주5일근무)  간호사(RN)를 모집합니다 군포 (산본; 안양 )한의원,,관계없음,,0,연봉,3200만원 ~ 3400만원,3200;3400,N,학력무관,병원;한의원;코디네이터,,잡코리아 온라인 접수; E-메일 입사지원,정규직; 계약직,○,,군포시; 경기도 전지역; 서울특별시 전지역,2021-06-22,http://www.jobkorea.co.kr/Recruit/GI_Read/34256909?Oem_Code=C900&api=232,,2021-03-24,2021-05-01,0,0,123-**-*****,2021-05-02 02:00,2021-05-03 01:59,Y,Y,2021-05-02
37678825,http://www.jobkorea.co.kr/Recruit/Co_Read/C/ikss420202?Oem_Code=C900&api=232,㈜아이케이솔루션,광고관리 및 마케팅기획 사원 모집(초보자환영; 문화/예술 패션쇼 협찬광고),,관계없음,,0,월급,140만원 ~ 360만원,140;360,Y,학력무관,광고기획;마케팅기획;브랜딩;업무제휴;광고관리;언론홍보;프로모션;홍보기획,,잡코리아 온라인 접수,정규직; 계약직,○○,사원급; 팀원,남양주시   ,2021-06-23,http://www.jobkorea.co.kr/Recruit/GI_Read/34263235?Oem_Code=C900&api=232,,2021-03-25,2021-05-01,0,0,726-**-*****,2021-05-02 02:00,2021-05-03 01:59,Y,Y,2021-05-02
37681228,http://www.jobkorea.co.kr/Recruit/Co_Read/C/hangang3527?Oem_Code=C900&api=232,한강와이즈만영재교육학원,한강와이즈만에서 중등교과 및 사고력수학선생님을 모십니다.,,관계없음,,0,회사 내규에 따름,,0;0,Y,대졸(4년),교사;보습학원;입시학원;교육;수학;일반학원강사,,잡코리아 온라인 접수; E-메일 입사지원,정규직,1,사원급; 팀원,김포시     ,2021-06-23,http://www.jobkorea.co.kr/Recruit/GI_Read/34265939?Oem_Code=C900&api=232,,2021-03-25,2021-05-01,0,0,891-**-*****,2021-05-02 02:00,2021-05-03 01:59,Y,Y,2021-05-02
37685942,http://www.jobkorea.co.kr/Recruit/Co_Read/C/aidkorea161?Oem_Code=C900&api=232,에이드코리아컴퍼니㈜,온라인팀 AMD [온라인쇼핑몰 운영지원/상품등록/딜셋팅/QA;QC/배송관리/컨텐츠수정 외],,관계없음,,0,회사 내규에 따름,,0;0,Y,학력무관,생활용품;소비재;온라인MD;유통관리;AMD;고객관리;영업관리;영업지원;고객상담;고객응대;고객지원;인터넷쇼핑몰,,잡코리아 온라인 접수,정규직,○,,남양주시   ,2021-06-24,http://www.jobkorea.co.kr/Recruit/GI_Read/34271274?Oem_Code=C900&api=232,,2021-03-26,2021-04-30,0,0,449-**-*****,2021-05-01 02:00,2021-05-02 02:00,Y,Y,2021-05-01
