채용공고고유번호,기업정보URL,기업명,채용공고제목,업종직종정보명,경력조건정보명,경력년수정보명,경력년수,급여유형정보명,급여수준정보명,급여수준명,연봉면접결정여부,학력제한정보명,해당채용공고키워드명,상세내용,접수방법정보명,근무형태명,모집인원명,채용직급직책명,근무지역명,서류접수마감일자,잡코리아채용공고URL,잡코리아채용공고QR코드내용,채용공고등록일자,채용공고최종수정일자,조회수,공유수,사업자등록번호,등록저장일시,수정저장일시,사용여부,삭제여부,데이터기준일자
37594834,http://www.jobkorea.co.kr/Recruit/Co_Read/C/jobik?Oem_Code=C900&api=232,제일솔루텍㈜,금형 영업부(국내;해외(일어)영업) 직원 모집합니다.,,경력,3년 이상,3,연봉,2500만원 ~ 3000만원,2500;3000,Y,대졸(2~3년),금형;국내영업;기술영업;해외영업,,잡코리아 온라인 접수; E-메일 입사지원; FAX 접수,정규직,1,주임~대리급; 과장~차장급; 팀원,화성시     ,2021-06-14,http://www.jobkorea.co.kr/Recruit/GI_Read/34169337?Oem_Code=C900&api=232,,2021-03-16,2021-06-02,0,0,138-**-*****,2021-06-03 02:00,2021-06-03 02:00,Y,N,2021-06-03
37594863,http://www.jobkorea.co.kr/Recruit/Co_Read/C/jobik?Oem_Code=C900&api=232,제일솔루텍㈜,사출금형 설계담당자 모집합니다.,,경력,1년 이상,1,연봉,3000만원 ~ 4000만원,3000;4000,Y,학력무관,금형;금형설계,,잡코리아 온라인 접수; E-메일 입사지원; FAX 접수,정규직,2,과장~차장급; 면접 후 결정,화성시     ,2021-06-14,http://www.jobkorea.co.kr/Recruit/GI_Read/34169368?Oem_Code=C900&api=232,,2021-03-16,2021-06-02,0,0,138-**-*****,2021-06-03 02:00,2021-06-03 02:00,Y,N,2021-06-03
37598047,http://www.jobkorea.co.kr/Recruit/Co_Read/C/beauty0036?Oem_Code=C900&api=232,미용하는사람들뷰티아카데미,BTP미용하는사람들 뷰티아카데미 사원모집,,신입,,0,회사 내규에 따름,,0;0,Y,고졸,기능학원;홈페이지관리;마케팅;교육상담;수강생관리,,잡코리아 온라인 접수,정규직; 계약직,○,사원급     ,의정부시   ,2021-06-14,http://www.jobkorea.co.kr/Recruit/GI_Read/34172887?Oem_Code=C900&api=232,,2021-03-16,2021-06-02,0,0,127-**-*****,2021-06-03 02:00,2021-06-03 02:00,Y,N,2021-06-03
37606128,http://www.jobkorea.co.kr/Recruit/Co_Read/C/jrkorea90?Oem_Code=C900&api=232,퍼스트에듀,인천/부천지역- 국어/영어/수학/사탐/과탐 과외선생님 모집,,경력,3년 이상,3,월급,150만원 ~ 500만원,150;500,Y,대졸(4년),교사;방문교사;학습지;회원모집상담;공부방교사;과외교사;영어강사;학습지교사,,잡코리아 온라인 접수; E-메일 입사지원; 홈페이지 지원,프리랜서,○○,사원급; 팀원; 팀장/매니저/실장,경기도 전지역; 시흥시; 인천광역시 전지역; 계양구; 남구; 남동구; 동구; 부평구; 서구; 연수구; 중구,2021-06-15,http://www.jobkorea.co.kr/Recruit/GI_Read/34181869?Oem_Code=C900&api=232,,2021-03-17,2021-06-01,0,0,188-**-*****,2021-06-02 02:00,2021-06-03 02:00,Y,Y,2021-06-02
37611147,http://www.jobkorea.co.kr/Recruit/Co_Read/C/nhnrecruit?Oem_Code=C900&api=232,엔에이치엔㈜,[NHN] 사업 부문 수시채용 (신입/경력),,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,N,학력무관,모바일앱개발;소프트웨어개발;솔루션;사업기획;네트워크영업;솔루션영업;시스템영업;영업기획,,홈페이지 지원,정규직; 계약직,○,,성남시 분당구,2070-01-01,http://www.jobkorea.co.kr/Recruit/GI_Read/34187368?Oem_Code=C900&api=232,,2021-03-17,2021-05-31,0,0,144-**-*****,2021-06-01 02:00,2021-06-02 02:00,Y,Y,2021-06-01
37612846,http://www.jobkorea.co.kr/Recruit/Co_Read/C/beauty0036?Oem_Code=C900&api=232,미용하는사람들뷰티아카데미,네일아트 강사모집,,경력,1년 이상,1,회사 내규에 따름,,0;0,Y,학력무관,기능학원;네일아트;미용강사;네일아트강사;직업훈련교사,,잡코리아 온라인 접수,정규직; 계약직,○,,의정부시   ,2070-01-01,http://www.jobkorea.co.kr/Recruit/GI_Read/34189279?Oem_Code=C900&api=232,,2021-03-17,2021-06-02,0,0,127-**-*****,2021-06-03 02:01,2021-06-03 02:01,Y,N,2021-06-03
37612904,http://www.jobkorea.co.kr/Recruit/Co_Read/C/beauty0036?Oem_Code=C900&api=232,미용하는사람들뷰티아카데미,헤어 실무반/이용사반 강사모집,,경력,1년 이상,1,회사 내규에 따름,,0;0,Y,학력무관,기능학원;미용강사;헤어디자이너;직업훈련교사,,잡코리아 온라인 접수,정규직; 계약직,○,,의정부시   ,2021-06-15,http://www.jobkorea.co.kr/Recruit/GI_Read/34189337?Oem_Code=C900&api=232,,2021-03-17,2021-06-02,0,0,127-**-*****,2021-06-03 02:00,2021-06-03 02:00,Y,N,2021-06-03
37615858,http://www.jobkorea.co.kr/Recruit/Co_Read/C/daesanent1?Oem_Code=C900&api=232,㈜대산기업,통신공사 창고 담당 모집,,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,고졸,네트웍구축;텔레콤;통신;IMT2000;자재관리;자재구매;창고관리,,잡코리아 온라인 접수,정규직,1,사원급; 팀원,시흥시     ,2021-06-16,http://www.jobkorea.co.kr/Recruit/GI_Read/34192694?Oem_Code=C900&api=232,,2021-03-18,2021-06-01,0,0,782-**-*****,2021-06-02 02:00,2021-06-03 02:00,Y,Y,2021-06-02
37618625,http://www.jobkorea.co.kr/Recruit/Co_Read/C/wooribyul7?Oem_Code=C900&api=232,㈜우리별,H/W 디지털 회로 설계 신입 및 경력 개발자 모집,,신입/경력,3년 이상,3,연봉,3000만원,3000;0,Y,대졸(2~3년),전자;전자회로;Firmware;Hardware;RF;마이크로프로세서;회로설계;Digital,,잡코리아 온라인 접수; E-메일 입사지원,정규직,○,과장~차장급; 부장급; 팀원,김포시     ,2021-06-16,http://www.jobkorea.co.kr/Recruit/GI_Read/34195806?Oem_Code=C900&api=232,,2021-03-18,2021-06-01,0,0,137-**-*****,2021-06-02 02:01,2021-06-03 02:00,Y,Y,2021-06-02
37625716,http://www.jobkorea.co.kr/Recruit/Co_Read/C/raoncomm7844?Oem_Code=C900&api=232,라온커뮤니케이션디자인,인테리어 설계;감리 업무 같이하실분 모십니다.,,관계없음,,0,회사 내규에 따름,,0;0,N,학력무관,리모델링;실내건축;인테리어;공간디자인;실내디자인;디자인기타;인테리어설계,,잡코리아 온라인 접수,정규직; 프리랜서,2,팀원,안양시 동안구,2021-06-16,http://www.jobkorea.co.kr/Recruit/GI_Read/34203591?Oem_Code=C900&api=232,,2021-03-18,2021-06-01,0,0,105-**-*****,2021-06-02 02:00,2021-06-03 02:00,Y,Y,2021-06-02
37639871,http://www.jobkorea.co.kr/Recruit/Co_Read/C/raracost777?Oem_Code=C900&api=232,라라코스트,라라코스트 사원 및 관리자를 채용합니다.,,신입/경력,1년 이상,1,월급,210만원 ~ 250만원,210;250,Y,학력무관,양식당;음식료;요리사;조리사;주방보조;주방장,,잡코리아 온라인 접수,정규직,○,사원급; 주임~대리급,광명시; 양천구; 송파구,2070-01-01,http://www.jobkorea.co.kr/Recruit/GI_Read/34220035?Oem_Code=C900&api=232,,2021-03-21,2021-06-01,0,0,387-**-*****,2021-06-02 02:00,2021-06-03 02:00,Y,Y,2021-06-02
37640720,http://www.jobkorea.co.kr/Recruit/Co_Read/C/autoever?Oem_Code=C900&api=232,현대오토에버㈜,현대오토에버 경력사원 대규모 상시 채용,,경력,3년 이상,3,회사 내규에 따름,,0;0,Y,학력무관,소프트웨어개발;솔루션;ERP;SM;DBA;MS-SQL;MySQL;OLAP;Oracle;.NET;Java;jsp;MiPlatform;ABAP;ASP.NET;C#;Embedded;Linux,,홈페이지 지원,정규직,○,,경기도 전지역; 경상남도 전지역; 서울특별시 전지역; 강남구; 울산광역시 전지역; 충청남도 전지역,2070-01-01,http://www.jobkorea.co.kr/Recruit/GI_Read/34221018?Oem_Code=C900&api=232,,2021-03-22,2021-05-31,0,0,104-**-*****,2021-06-01 02:00,2021-06-02 02:00,Y,Y,2021-06-01
37650910,http://www.jobkorea.co.kr/Recruit/Co_Read/C/ekacademy18?Oem_Code=C900&api=232,이케이어학원㈜,토플 4개영역 강의 가능한 전문강사를 모십니다.,,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,대졸(4년),어학원;영어학원;입시학원,,잡코리아 온라인 접수; E-메일 입사지원,정규직; 프리랜서,○○,면접 후 결정,성남시 분당구,2021-06-20,http://www.jobkorea.co.kr/Recruit/GI_Read/34232277?Oem_Code=C900&api=232,,2021-03-22,2021-05-31,0,0,365-**-*****,2021-06-01 02:00,2021-06-02 02:00,Y,Y,2021-06-01
37678659,http://www.jobkorea.co.kr/Recruit/Co_Read/C/cornelio?Oem_Code=C900&api=232,㈜메세,(주)메세 물류팀 직원을 모집합니다.,,관계없음,,0,회사 내규에 따름,,0;0,Y,고졸,물류;입출고관리;창고관리,,잡코리아 온라인 접수,계약직; 아르바이트,1,,양주시     ,2021-06-23,http://www.jobkorea.co.kr/Recruit/GI_Read/34263054?Oem_Code=C900&api=232,,2021-03-25,2021-06-02,0,0,119-**-*****,2021-06-03 02:00,2021-06-03 02:00,Y,N,2021-06-03
37680975,http://www.jobkorea.co.kr/Recruit/Co_Read/C/rudtn7900?Oem_Code=C900&api=232,㈜동화세상에듀코 [본사],홈스쿨 학습전문기업educo 과목별 강사모집/전국 자율수업지역 on-off강의 재택근무,,관계없음,,0,연봉,3000만원,3000;0,Y,대졸(4년),보습학원;어학원;영어학원;입시학원;학원강사;고객관리;영업관리;전역장교;국어;수학;영어강사;일반학원강사,,잡코리아 온라인 접수; E-메일 입사지원,위촉직/개인사업자,10,,동대문구; 서울특별시 전지역; 경기도 전지역; 부산광역시 전지역; 광주광역시; 대구광역시 전지역,2021-06-08,http://www.jobkorea.co.kr/Recruit/GI_Read/34265655?Oem_Code=C900&api=232,,2021-03-25,2021-05-31,0,0,201-**-*****,2021-06-01 02:00,2021-06-02 02:00,Y,Y,2021-06-01
37682481,http://www.jobkorea.co.kr/Recruit/Co_Read/C/buschmfg?Oem_Code=C900&api=232,㈜부쉬매뉴팩처링코리아,기구설계(CAD) 분야 신입,,신입,,0,회사 내규에 따름,,0;0,Y,대졸(2~3년),반도체장비;제품개발;R&D,,잡코리아 온라인 접수; E-메일 입사지원,정규직,1,사원급     ,이천시     ,2021-06-23,http://www.jobkorea.co.kr/Recruit/GI_Read/34267285?Oem_Code=C900&api=232,,2021-03-25,2021-05-31,0,0,126-**-*****,2021-06-01 02:00,2021-06-02 02:00,Y,Y,2021-06-01
37700325,http://www.jobkorea.co.kr/Recruit/Co_Read/C/ctsoftdotkr?Oem_Code=C900&api=232,씨티소프트,웹개발/퍼블리싱·UI개발 신입 채용합니다,,관계없음,,0,회사 내규에 따름,,0;0,Y,학력무관,모바일앱개발;소프트웨어개발;웹프로그래머;HTML;Java;MySQL;php;웹퍼블리셔;자바스크립트;CSS3;HTML5;HTML코딩,,잡코리아 온라인 접수,정규직; 계약직,○,사원급; 팀원,성남시 수정구,2021-06-27,http://www.jobkorea.co.kr/Recruit/GI_Read/34288170?Oem_Code=C900&api=232,,2021-03-29,2021-06-02,0,0,129-**-*****,2021-06-03 02:00,2021-06-03 02:00,Y,N,2021-06-03
37710199,http://www.jobkorea.co.kr/Recruit/Co_Read/C/isseco?Oem_Code=C900&api=232,성신전기공업㈜,성신전기공업(주) 무정전전원장치(UPS) 연구소; 기술; 영업; 고객지원; 제조 전부문 채용,,관계없음,,0,회사 내규에 따름,,0;0,Y,학력무관,전기설비,,잡코리아 온라인 접수,정규직,○,사원급; 주임~대리급; 과장~차장급; 부장급,수원시 권선구,2021-06-27,http://www.jobkorea.co.kr/Recruit/GI_Read/34299030?Oem_Code=C900&api=232,,2021-03-29,2021-06-01,0,0,123-**-*****,2021-06-02 02:00,2021-06-03 02:00,Y,Y,2021-06-02
37728651,http://www.jobkorea.co.kr/Recruit/Co_Read/C/lovesimson?Oem_Code=C900&api=232,㈜심슨교육,중등부 영어강사 채용합니다.,,경력,1년 이상,1,회사 내규에 따름,,0;0,Y,대졸(4년),어학원;영어학원;입시학원;학원강사;영어강사;일반학원강사,,잡코리아 온라인 접수,정규직,○,면접 후 결정; 팀원,성남시 수정구; 광진구; 노원구; 성동구,2021-06-29,http://www.jobkorea.co.kr/Recruit/GI_Read/34319525?Oem_Code=C900&api=232,,2021-03-31,2021-06-02,0,0,206-**-*****,2021-06-03 02:00,2021-06-03 02:00,Y,N,2021-06-03
37734231,http://www.jobkorea.co.kr/Recruit/Co_Read/C/kumovet?Oem_Code=C900&api=232,금오동물병원,금오동물병원에서 동물간호사 식구를 모십니다,,관계없음,,0,월급,150만원 ~ 150만원,150;150,N,고졸,간호사;애완;수의간호사,,방문접수,정규직,1,,의정부시   ,2021-06-29,http://www.jobkorea.co.kr/Recruit/GI_Read/34325689?Oem_Code=C900&api=232,,2021-03-31,2021-05-31,0,0,127-**-*****,2021-06-01 02:00,2021-06-02 02:00,Y,Y,2021-06-01
37737533,http://www.jobkorea.co.kr/Recruit/Co_Read/C/whdk369?Oem_Code=C900&api=232,㈜휴테크산업,휴테크 안마의자 AS센터 내근직원 모집 (김포/이천),,관계없음,,0,회사 내규에 따름,,0;0,Y,고졸,전기;전자;자재관리;수리;A·S,,잡코리아 온라인 접수,정규직,○○,면접 후 결정,김포시; 이천시,2021-06-30,http://www.jobkorea.co.kr/Recruit/GI_Read/34329425?Oem_Code=C900&api=232,,2021-04-01,2021-06-01,0,0,108-**-*****,2021-06-02 02:00,2021-06-03 02:00,Y,Y,2021-06-02
37740264,http://www.jobkorea.co.kr/Recruit/Co_Read/C/daonits?Oem_Code=C900&api=232,㈜다온아이티에스,금융 SI / SM 초; 중; 고급개발자 모집,,신입/경력,1년 이상,1,연봉,2800만원 ~ 7000만원,2800;7000,Y,대졸(2~3년),소프트웨어개발;SI;SM;웹프로그래머;ASP.NET;Java;jsp;xml;C;Oracle;Pro-C,,잡코리아 온라인 접수; E-메일 입사지원,정규직; 프리랜서,○,사원급; 주임~대리급; 과장~차장급; 부장급; 팀원; 팀장/매니저/실장; 파트장/그룹장,용인시 수지구; 영등포구,2021-06-30,http://www.jobkorea.co.kr/Recruit/GI_Read/34332459?Oem_Code=C900&api=232,,2021-04-01,2021-06-02,0,0,286-**-*****,2021-06-03 02:00,2021-06-03 02:00,Y,N,2021-06-03
37743161,http://www.jobkorea.co.kr/Recruit/Co_Read/C/returntrue?Oem_Code=C900&api=232,㈜리턴트루,[수원;정규직; 신입; 경력] 웹프로그램 개발자 모집합니다.,,경력,1년 이상,1,연봉,2600만원 ~ 5000만원,2600;5000,Y,학력무관,보안소프트웨어;정보보안;웹프로그래머;ASP.NET;Java;jsp,,E-메일 입사지원,정규직,2,주임~대리급; 과장~차장급; 팀원; 팀장/매니저/실장,수원시 권선구,2021-06-30,http://www.jobkorea.co.kr/Recruit/GI_Read/34335631?Oem_Code=C900&api=232,,2021-04-01,2021-06-01,0,0,124-**-*****,2021-06-02 02:00,2021-06-03 02:00,Y,Y,2021-06-02
37746644,http://www.jobkorea.co.kr/Recruit/Co_Read/C/khkim2508?Oem_Code=C900&api=232,㈜아이앤카코퍼레이션,(주)아이앤카코퍼레이션 각 부문 경력사원 모집,,경력,5년 이상,5,회사 내규에 따름,,0;0,N,대졸(4년),유지보수;펌웨어;하드웨어;Firmware;Hardware;사업기획;사업제휴;서비스기획;신규사업·BD;소프트웨어,,잡코리아 온라인 접수,정규직,○○,과장~차장급; 팀원; 팀장/매니저/실장,안양시 동안구; 경기도 전지역; 서울특별시 전지역; 수원시 영통구,2021-07-01,http://www.jobkorea.co.kr/Recruit/GI_Read/34339604?Oem_Code=C900&api=232,,2021-04-02,2021-06-01,0,0,218-**-*****,2021-06-02 02:00,2021-06-03 02:00,Y,Y,2021-06-02
37746699,http://www.jobkorea.co.kr/Recruit/Co_Read/C/khkim2508?Oem_Code=C900&api=232,㈜아이앤카코퍼레이션,(주)아이앤카코퍼레이션 현장기술지원팀 신입/경력사원 모집,,신입/경력,3년 이상,3,회사 내규에 따름,,0;0,N,고졸,자동차정비;자동차부품;기술지원;설치;유지보수;A·S,,잡코리아 온라인 접수,정규직; 계약직,3,팀원,안양시 동안구; 경기도 전지역; 서울특별시 전지역; 수원시 영통구,2021-07-01,http://www.jobkorea.co.kr/Recruit/GI_Read/34339663?Oem_Code=C900&api=232,,2021-04-02,2021-06-01,0,0,218-**-*****,2021-06-02 02:00,2021-06-03 02:00,Y,Y,2021-06-02
37754490,http://www.jobkorea.co.kr/Recruit/Co_Read/C/fikor?Oem_Code=C900&api=232,피싱코리아 주식회사,피싱코리아(주) [최고연봉4000만원]영업관리 담당자를 모십니다(必 낚시유경험자),,관계없음,,0,연봉,4000만원,0;4000,Y,학력무관,유통관리;전산입력;OA;거래처관리;고객관리;영업관리;영업지원;외주관리;매장관리;재고관리;판매관리;고객상담;고객응대;고객지원;기술지원,,잡코리아 온라인 접수; E-메일 입사지원,정규직,1,면접 후 결정,성남시 중원구; 성남시 수정구; 성남시 분당구; 경기도 전지역,2021-07-04,http://www.jobkorea.co.kr/Recruit/GI_Read/34348406?Oem_Code=C900&api=232,,2021-04-02,2021-06-01,0,0,810-**-*****,2021-06-02 02:00,2021-06-03 02:00,Y,Y,2021-06-02
37757161,http://www.jobkorea.co.kr/Recruit/Co_Read/C/dsc9220?Oem_Code=C900&api=232,디에스컴퍼니,2021년 상반기 납품 재고관리 정직원 채용,,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,고졸,쇼핑몰;오픈마켓;납품;물류;물류관리;재고관리;창고관리,,잡코리아 온라인 접수; E-메일 입사지원,정규직,1,,화성시     ,2021-07-02,http://www.jobkorea.co.kr/Recruit/GI_Read/34351496?Oem_Code=C900&api=232,,2021-04-03,2021-06-02,0,0,632-**-*****,2021-06-03 02:01,2021-06-03 02:01,Y,N,2021-06-03
37760869,http://www.jobkorea.co.kr/Recruit/Co_Read/C/sweetk1226?Oem_Code=C900&api=232,스위트케이,인공지능(AI) 연구소 웹기반 제품개발(신입/경력) - 추가 모집,,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,대졸(2~3년),소프트웨어개발;솔루션;BigData;SI;SM;웹프로그래머;AJAX;Java;jsp;Python;인공지능(AI);머신러닝(ML);딥러닝;tensorflow;자연어처리(NLP),,잡코리아 온라인 접수; E-메일 입사지원,정규직,○,사원급; 주임~대리급; 과장~차장급,안양시 동안구,2021-07-04,http://www.jobkorea.co.kr/Recruit/GI_Read/34356152?Oem_Code=C900&api=232,,2021-04-05,2021-05-31,0,0,138-**-*****,2021-06-01 02:00,2021-06-02 02:00,Y,Y,2021-06-01
37764945,http://www.jobkorea.co.kr/Recruit/Co_Read/C/iteyecnc?Oem_Code=C900&api=232,㈜아이티아이씨앤씨,기술부 경력사원 정보통신공사 관리직모집 (통합배선;CCTV 시공관리PM업무),,경력,1년 이상,1,회사 내규에 따름,,0;0,Y,대졸(2~3년),통신;통신설비,,잡코리아 온라인 접수,정규직,1,과장~차장급; 면접 후 결정; 팀원,수원시 영통구,2021-06-04,http://www.jobkorea.co.kr/Recruit/GI_Read/34360769?Oem_Code=C900&api=232,,2021-04-05,2021-06-02,0,0,132-**-*****,2021-06-03 02:00,2021-06-03 02:00,Y,N,2021-06-03
37784361,http://www.jobkorea.co.kr/Recruit/Co_Read/C/nsdevilco?Oem_Code=C900&api=232,㈜엔에스데블,비대면 온라인 평가 및 교육 플랫폼 각 부문별 채용(판교),,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,N,학력무관,모바일앱개발;소프트웨어개발;솔루션;기획;사업기획;서비스기획;기술지원;스토리보드;웹기획;웹서비스기획;정보설계;제안·컨설팅;통계·로그분석;PM;웹프로그래머;Java;C#;시스템프로그래머,,잡코리아 온라인 접수,정규직; 계약직; 프리랜서,○,,성남시 분당구; 사하구; 성남시 수정구; 성남시 중원구; 용인시 처인구; 용인시 수지구; 용인시 기흥구; 경기도 전지역; 송파구; 서초구; 강남구; 서울특별시 전지역; 부산광역시 전지역; 서구,2021-07-06,http://www.jobkorea.co.kr/Recruit/GI_Read/34382046?Oem_Code=C900&api=232,,2021-04-06,2021-05-31,0,0,314-**-*****,2021-06-01 02:00,2021-06-02 02:00,Y,Y,2021-06-01
