채용공고고유번호,기업정보URL,기업명,채용공고제목,업종직종정보명,경력조건정보명,경력년수정보명,경력년수,급여유형정보명,급여수준정보명,급여수준명,연봉면접결정여부,학력제한정보명,해당채용공고키워드명,상세내용,접수방법정보명,근무형태명,모집인원명,채용직급직책명,근무지역명,서류접수마감일자,잡코리아채용공고URL,잡코리아채용공고QR코드내용,채용공고등록일자,채용공고최종수정일자,조회수,공유수,사업자등록번호,등록저장일시,수정저장일시,사용여부,삭제여부,데이터기준일자
38034519,http://www.jobkorea.co.kr/Recruit/Co_Read/C/seo1078?Oem_Code=C900&api=232,㈜세오,소프트웨어 개발자 모집,,관계없음,,0,회사 내규에 따름,,0;0,Y,학력무관,소프트웨어개발;솔루션;ERP;SI;SM;클라이언트개발;서버;.NET;C#;C++;DirectX;Python;인공지능(AI);머신러닝(ML);딥러닝;tensorflow,,잡코리아 온라인 접수,정규직,○,면접 후 결정; 팀원,안양시 동안구,2021-08-04,http://www.jobkorea.co.kr/Recruit/GI_Read/34662994?Oem_Code=C900&api=232,,2021-05-06,2021-07-01,0,0,416-**-*****,2021-07-02 02:00,2021-07-03 01:59,Y,Y,2021-07-02
38060192,http://www.jobkorea.co.kr/Recruit/Co_Read/C/sempio1946?Oem_Code=C900&api=232,샘표식품㈜,이천공장 생산팀 생산직 채용 (계약직),,관계없음,,0,연봉,2840만원,2840;0,Y,학력무관,건강식품;식품가공;생산직,,잡코리아 온라인 접수; E-메일 입사지원,계약직,○,,이천시     ,2070-01-01,http://www.jobkorea.co.kr/Recruit/GI_Read/34692047?Oem_Code=C900&api=232,,2021-05-10,2021-07-02,0,0,217-**-*****,2021-07-03 02:00,2021-07-03 02:00,Y,N,2021-07-03
38063166,http://www.jobkorea.co.kr/Recruit/Co_Read/C/haedonguv?Oem_Code=C900&api=232,해동고분자산업㈜,UV도료 품질관리,,신입/경력,1년 이상,1,회사 내규에 따름,,0;0,Y,대졸(2~3년),도료;잉크;화공;화학;생산관리;품질;품질검사;품질관리;품질보증;기술연구소;기술직;생산기술;실험;연구관리,,잡코리아 온라인 접수,정규직,2,사원급; 주임~대리급,김포시     ,2021-08-08,http://www.jobkorea.co.kr/Recruit/GI_Read/34695317?Oem_Code=C900&api=232,,2021-05-10,2021-06-30,0,0,136-**-*****,2021-07-01 02:01,2021-07-02 02:00,Y,Y,2021-07-01
38078317,http://www.jobkorea.co.kr/Recruit/Co_Read/C/sisakuri?Oem_Code=C900&api=232,(주)와이비엠교육,YBM 영어/수학 과외교사 채용,,관계없음,,0,연봉,2000만원 ~ 4000만원,2000;4000,N,대졸(2~3년),교사;방문교사;과외교사;영어강사;전화영어,,잡코리아 온라인 접수,위촉직/개인사업자,○,사원급     ,구리시; 남양주시,2021-08-09,http://www.jobkorea.co.kr/Recruit/GI_Read/34712165?Oem_Code=C900&api=232,,2021-05-11,2021-07-02,0,0,101-**-*****,2021-07-03 02:00,2021-07-03 02:00,Y,N,2021-07-03
38086560,http://www.jobkorea.co.kr/Recruit/Co_Read/C/auroraliv?Oem_Code=C900&api=232,㈜일광산업,자재구매 및 관리 사원모집,,관계없음,,0,회사 내규에 따름,,0;0,Y,학력무관,가구;부엌가구;사무용가구;구매관리;자재구매,,잡코리아 온라인 접수; E-메일 입사지원,정규직,1,사원급     ,화성시     ,2021-07-11,http://www.jobkorea.co.kr/Recruit/GI_Read/34721229?Oem_Code=C900&api=232,,2021-05-12,2021-07-01,0,0,203-**-*****,2021-07-02 02:00,2021-07-03 01:59,Y,Y,2021-07-02
38096046,http://www.jobkorea.co.kr/Recruit/Co_Read/C/innoview1?Oem_Code=C900&api=232,㈜이노뷰,C/S 상담원 채용합니다.,,관계없음,,0,연봉,2800만원,0;2800,Y,학력무관,상품기획;소셜커머스;쇼핑몰;오픈마켓;전자상거래;고객상담;고객응대;콜센터;홈쇼핑업체;CS,,잡코리아 온라인 접수; E-메일 입사지원,정규직,1,사원급     ,파주시; 고양시 덕양구; 고양시 일산동구; 고양시 일산서구,2021-08-09,http://www.jobkorea.co.kr/Recruit/GI_Read/34731683?Oem_Code=C900&api=232,,2021-05-12,2021-07-02,0,0,123-**-*****,2021-07-03 02:00,2021-07-03 02:00,Y,N,2021-07-03
38097801,http://www.jobkorea.co.kr/Recruit/Co_Read/C/global100479?Oem_Code=C900&api=232,㈜오름컴퍼니,철강류 경험자 / 나이무관,,관계없음,,0,회사 내규에 따름,,0;0,Y,학력무관,무역업;상사;무역일반;바이어개발;바이어관리;해외영업;MD;무역사;무역사무;무역중개인;오더관리;상품입출고;외자구매;외주관리;자재구매;자재구매기획,,잡코리아 온라인 접수; E-메일 입사지원,정규직; 프리랜서,○,,수원시 팔달구; 경기도 전지역; 서울특별시 전지역; 중국·홍콩; 일본 전지역; 유럽 전지역,2021-08-11,http://www.jobkorea.co.kr/Recruit/GI_Read/34733802?Oem_Code=C900&api=232,,2021-05-13,2021-06-30,0,0,727-**-*****,2021-07-01 02:00,2021-07-02 02:00,Y,Y,2021-07-01
38098270,http://www.jobkorea.co.kr/Recruit/Co_Read/C/01instem?Oem_Code=C900&api=232,㈜인스템,제품AS와 납품.설치 정규직 직원을 채용합니다,,관계없음,,0,연봉,2600만원 ~ 2700만원,2600;2700,N,학력무관,전기;전자;설치;A·S,,잡코리아 온라인 접수; E-메일 입사지원,정규직,2,팀원,광주시     ,2021-08-11,http://www.jobkorea.co.kr/Recruit/GI_Read/34734285?Oem_Code=C900&api=232,,2021-05-13,2021-06-30,0,0,244-**-*****,2021-07-01 02:01,2021-07-02 02:00,Y,Y,2021-07-01
38105549,http://www.jobkorea.co.kr/Recruit/Co_Read/C/fineinims?Oem_Code=C900&api=232,㈜ 파인만교육,분당파인만학원 교육기획실(상담실) 직원 채용,,관계없음,,0,회사 내규에 따름,,0;0,Y,대졸(2~3년),입시학원;수학,,잡코리아 온라인 접수,정규직,○,사원급     ,성남시 분당구,2021-07-31,http://www.jobkorea.co.kr/Recruit/GI_Read/34742270?Oem_Code=C900&api=232,,2021-05-13,2021-06-30,0,0,211-**-*****,2021-07-01 02:00,2021-07-02 02:00,Y,Y,2021-07-01
38109390,http://www.jobkorea.co.kr/Recruit/Co_Read/C/kwang1460?Oem_Code=C900&api=232,남광기공,기계 설계(경력),,경력,5년 이상,5,회사 내규에 따름,,0;0,Y,고졸,기계;기계설비;기계조립;사출성형기;인쇄기계;기계설계;기구설계,,잡코리아 온라인 접수,정규직,○,면접 후 결정,화성시; 수원시 권선구; 안산시 상록구; 평택시; 경기도 전지역; 서울특별시 전지역,2021-07-13,http://www.jobkorea.co.kr/Recruit/GI_Read/34746640?Oem_Code=C900&api=232,,2021-05-14,2021-07-02,0,0,107-**-*****,2021-07-03 02:00,2021-07-03 02:00,Y,N,2021-07-03
38109992,http://www.jobkorea.co.kr/Recruit/Co_Read/C/nkpns0106?Oem_Code=C900&api=232,엔케이피엔에스,기계 설계(경력),,경력,5년 이상,5,회사 내규에 따름,,0;0,Y,고졸,기계설계,,잡코리아 온라인 접수,정규직,○,,화성시; 수원시 권선구; 안산시 상록구; 평택시; 경기도 전지역; 서울특별시 전지역,2021-07-13,http://www.jobkorea.co.kr/Recruit/GI_Read/34747357?Oem_Code=C900&api=232,,2021-05-14,2021-07-02,0,0,176-**-*****,2021-07-03 02:00,2021-07-03 02:00,Y,N,2021-07-03
38111179,http://www.jobkorea.co.kr/Recruit/Co_Read/C/adamkim2?Oem_Code=C900&api=232,㈜정진넥스텍,정밀 소형 부품 품질관리 경력직 채용,,경력,2년 이상,2,연봉,3200만원 ~ 3500만원,3200;3500,Y,학력무관,품질;품질관리,,잡코리아 온라인 접수; E-메일 입사지원,정규직,1,면접 후 결정,평택시     ,2021-08-12,http://www.jobkorea.co.kr/Recruit/GI_Read/34748606?Oem_Code=C900&api=232,,2021-05-14,2021-06-30,0,0,124-**-*****,2021-07-01 02:00,2021-07-02 02:00,Y,Y,2021-07-01
38111932,http://www.jobkorea.co.kr/Recruit/Co_Read/C/mensholdings?Oem_Code=C900&api=232,땅파는남자들부동산공인중개사사무소,llllll[땅파는남자들 부동산] 신입직원 채용-부동산llllll,,신입/경력,1년 이상,1,연봉,5000만원 ~ 30000만원,5000;30000,Y,학력무관,부동산;부동산 중개;부동산 영업;땅파는남자들;부동산개발;부동산서비스;부동산중개;부동산컨설팅;광고기획;마케팅;마케팅기획;바이럴마케팅;홍보;홍보기획;PR;고객관리;영업관리;고객상담;고객응대;공인중개사;부동산시행;아파트·빌라;임대·임대컨설팅;주택관리사;상가·사무실;영업·홍보;M&A,,잡코리아 온라인 접수; E-메일 입사지원,정규직; 계약직; 프리랜서,○○,사원급; 과장~차장급; 면접 후 결정; 팀원,강서구; 서울특별시 전지역; 경기도 전지역; 인천광역시 전지역; 마포구; 양천구; 김포시; 서초구; 송파구,2021-08-12,http://www.jobkorea.co.kr/Recruit/GI_Read/34749467?Oem_Code=C900&api=232,,2021-05-14,2021-07-02,0,0,395-**-*****,2021-07-03 02:01,2021-07-03 02:01,Y,N,2021-07-03
38123484,http://www.jobkorea.co.kr/Recruit/Co_Read/C/sempio1946?Oem_Code=C900&api=232,샘표식품㈜,이천공장 물류팀 현장직 채용 (계약직),,관계없음,,0,회사 내규에 따름,,0;0,Y,학력무관,지게차운전;건강식품;식품가공;물류;배차;창고관리;기계;기능직;생산직,,잡코리아 온라인 접수,계약직,○,,이천시     ,2021-08-15,http://www.jobkorea.co.kr/Recruit/GI_Read/34763154?Oem_Code=C900&api=232,,2021-05-17,2021-07-02,0,0,217-**-*****,2021-07-03 02:00,2021-07-03 02:00,Y,N,2021-07-03
38131416,http://www.jobkorea.co.kr/Recruit/Co_Read/C/adamkim2?Oem_Code=C900&api=232,㈜정진넥스텍,소형 전자부품 금형설계 개발 신입 사원 채용,,신입,,0,연봉,3000만원 ~ 3500만원,3000;3500,Y,대졸(2~3년),2D;3D설계;기구설계;AutoCad;CAD,,잡코리아 온라인 접수; E-메일 입사지원,정규직,○,사원급     ,평택시; 오산시,2021-07-16,http://www.jobkorea.co.kr/Recruit/GI_Read/34771702?Oem_Code=C900&api=232,,2021-05-17,2021-06-30,1,0,124-**-*****,2021-07-01 02:00,2021-07-02 02:00,Y,Y,2021-07-01
38144276,http://www.jobkorea.co.kr/Recruit/Co_Read/C/surchem?Oem_Code=C900&api=232,㈜써켐,표면처리약품 제조; 포장업무 채용,,관계없음,,0,연봉,2600만원 ~ 2800만원,2600;2800,Y,학력무관,화공;생산직,,잡코리아 온라인 접수; E-메일 입사지원; FAX 접수,정규직,1,,안산시 상록구,2021-08-16,http://www.jobkorea.co.kr/Recruit/GI_Read/34785969?Oem_Code=C900&api=232,,2021-05-18,2021-07-01,0,0,134-**-*****,2021-07-02 02:01,2021-07-03 01:59,Y,Y,2021-07-02
38176194,http://www.jobkorea.co.kr/Recruit/Co_Read/C/planteat?Oem_Code=C900&api=232,더플랜잇,소재개발 연구원 정규직 채용,,관계없음,,0,회사 내규에 따름,,0;0,Y,대졸(4년),식품가공;기술연구소;생명공학;연구원;화학;R&D;바이오;제약;식품가공·개발;미생물,,잡코리아 온라인 접수,정규직,1,,안양시 동안구,2021-08-20,http://www.jobkorea.co.kr/Recruit/GI_Read/34822040?Oem_Code=C900&api=232,,2021-05-22,2021-07-02,0,0,437-**-*****,2021-07-03 02:00,2021-07-03 02:00,Y,N,2021-07-03
